candidate_index,candidate_id,beta_flex,beta_extend,included,inclusion_reason,finite,duration_s,sample_count,hip_min_deg,hip_max_deg,hip_rom_deg,knee_min_deg,knee_max_deg,knee_rom_deg,hip_min_error_deg,hip_max_error_deg,hip_rom_error_deg,knee_min_error_deg,knee_max_error_deg,knee_rom_error_deg,hip_q_max_abs_error_rad,hip_dq_max_abs_error_rad_s,hip_ddq_max_abs_error_rad_s2,max_knee_displacement_deg,rms_knee_displacement_deg,max_knee_displacement_fraction_of_rom,rms_knee_displacement_fraction_of_rom,joint_space_path_length_deg,signed_qspace_area_deg2,flex_coordination_slope,extension_coordination_slope,flex_knee_midpoint_time_s,extension_knee_midpoint_time_s,peak_abs_knee_dq_deg_s,rms_knee_dq_deg_s,peak_abs_knee_ddq_deg_s2,rms_knee_ddq_deg_s2,peak_abs_knee_jerk_deg_s3,rms_knee_jerk_deg_s3,peak_dq_ratio,rms_dq_ratio,peak_ddq_ratio,rms_ddq_ratio,peak_jerk_ratio,minimum_warp_derivative,warped_phase_min,warped_phase_max,q_closure_error_rad,dq_closure_error_rad_s,ddq_closure_error_rad_s2,branch_anchor_q_max_error_rad,branch_anchor_dq_max_error_rad_s,branch_anchor_ddq_max_error_rad_s2,kinematic_gate_pass,exclusion_reason
21,MYOLEG_V3_K0021,-0.03,0.0225,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420400495,119.5000173938022,101.1791199734017,0.0,0.0,0.0,1.2465690701901622e-09,1.739380219589748e-05,1.739504875786224e-05,0.0,0.0,0.0,3.513433459370134,1.1649681875433728,0.03472489249100956,0.011513920936798419,266.1995182396894,672.5265694216046,1.2088076365023832,1.2262534430195817,4.660852328093475,18.99084984815852,28.856772910770637,11.619986701491118,19.279124433876387,6.176422509711225,138.62039526569848,23.54398727206733,1.0193231246048293,0.9904395366391511,1.1030688902627892,1.005580918522821,0.8896894792288653,0.8969656089543516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
22,MYOLEG_V3_K0022,-0.03,0.025,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742026201,119.50001929620531,101.1791218759433,0.0,0.0,0.0,1.3850538493898057e-09,1.929620530916054e-05,1.9297590355904504e-05,0.0,0.0,0.0,3.902294083841028,1.2380960236549237,0.038568182405246156,0.012236677259478003,266.12456890397027,659.0877580200049,1.2088076365023832,1.226667019193628,4.660852328093475,18.976893658031347,28.968470969733104,11.622482588667868,19.316494728764795,6.200841899342472,129.22125481815627,23.383948930056878,1.0232686945001872,0.9906522757241731,1.1052070584069253,1.009556629740204,0.8293641832726357,0.8969656089543516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
23,MYOLEG_V3_K0023,-0.03,0.0275,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420123522,119.50002119257371,101.1791237724502,0.0,0.0,0.0,1.523542181303128e-09,2.119257371191452e-05,2.1194097257648536e-05,0.0,0.0,0.0,4.289672147017967,1.3141261523515813,0.04239681947856823,0.01298811828592692,266.05151723083844,645.6424881613975,1.2088076365023832,1.2270778628092935,4.660852328093475,18.962778984041407,29.032417606193224,11.625364525185285,19.741422595163087,6.240346997020313,155.56153811782542,24.126821717638453,1.0255275155224148,0.9908979200559835,1.1295196101328782,1.0159884391487664,0.9984206405616615,0.8969656089543516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
24,MYOLEG_V3_K0024,-0.03,0.03,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089741998503,119.50002308291111,101.17912566292608,0.0,0.0,0.0,1.6620340659301291e-09,2.3082911113192495e-05,2.308457314370571e-05,0.0,0.0,0.0,4.675211981898585,1.3925651982772096,0.04620728848902478,0.013763367758661521,265.98035813141905,632.1915084608383,1.2088076365023832,1.227485975564794,4.660852328093475,18.948749014913556,29.1233380058049,11.628652067795604,20.709464944166353,6.2722053432028515,174.05830523484076,24.50407605317542,1.0287391451148529,0.9911781365711391,1.1849068453418639,1.0211752839552033,1.11713606531725,0.8969656089543516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
25,MYOLEG_V3_K0025,-0.0275,-0.03,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423309514,119.49997604310423,101.17907861979471,0.0,0.0,0.0,1.6624497334305488e-09,2.395689577383564e-05,2.3958558230674498e-05,0.0,0.0,0.0,4.704586410061594,1.3569604145113467,0.04649760958710194,0.013411469166377699,268.23425601626434,944.1410725770597,1.2088015009251027,1.2169413400568079,4.652617877929473,19.268770856157552,28.826181129143148,11.67032101249426,15.562447731862543,6.032482764134326,133.79963387771448,23.981083322433083,1.018242514845305,0.9947298248251611,0.8904165751010031,0.9821461451824968,0.8587490055666653,0.8969656089543516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
26,MYOLEG_V3_K0026,-0.0275,-0.0275,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423170962,119.49997807301177,101.17908064984081,0.0,0.0,0.0,1.523897452671008e-09,2.1926988225118293e-05,2.1928512126123678e-05,0.0,0.0,0.0,4.314234173596276,1.2760623185680693,0.04263957737968015,0.012611915761754149,268.11994522070347,931.023894887223,1.2088015009251027,1.217411322068233,4.652617877929473,19.256576662939548,28.745057055992522,11.664318341681108,16.045520479803653,6.0229527829811405,162.80055942219457,24.0092834690862,1.0153769260984182,0.994218182028013,0.9180559278016515,0.9805945727007798,1.0448819212560798,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
27,MYOLEG_V3_K0027,-0.0275,-0.025,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423032413,119.49998009682022,101.1790826737878,0.0,0.0,0.0,1.3853487246251461e-09,1.9903179776292745e-05,1.990456513567551e-05,0.0,0.0,0.0,3.9223937054616584,1.197370845127446,0.038766836288394266,0.011834171430807108,268.0074180738688,917.8831474448097,1.2088015009251027,1.217878737732475,4.652617877929473,19.244230170288734,28.63648689763539,11.658743586329223,16.09718079722128,6.003278917804179,133.02105938186398,23.18878006126106,1.0115418446983726,0.9937430129723643,0.9210117098030558,0.9773914784525419,0.8537519808761325,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
28,MYOLEG_V3_K0028,-0.0275,-0.0225,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742289386,119.49998211453203,101.17908469163817,0.0,0.0,0.0,1.2467964438656054e-09,1.788546796888113e-05,1.7886714772430423e-05,0.0,0.0,0.0,3.529714758737285,1.12137057783654,0.03488580812429997,0.011083025538481648,267.8966888810312,904.7196377518027,1.2088015009251027,1.2183435693584845,4.652617877929473,19.23169443870321,28.582100930702534,11.65356442229374,16.542566855703566,6.004479122678087,160.99737786428645,23.690978605917635,1.0096207402865913,0.9933015624819931,0.9464947916179798,0.9775868833358092,1.0333087926545101,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
29,MYOLEG_V3_K0029,-0.0275,-0.02,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897422755316,119.49998412614971,101.1790867033944,0.0,0.0,0.0,1.1082512685334223e-09,1.5873850287562163e-05,1.5874958535277983e-05,0.0,0.0,0.0,3.136880825625255,1.0486660052093209,0.031003248157850178,0.01036445252513715,267.78776741769076,891.5342200636628,1.2088015009251027,1.218805799233494,4.652617877929473,19.21896131637431,28.53578196455092,11.648759219480453,16.09720206792273,6.013458541252686,145.30335060383544,24.312676578213107,1.0079845908303746,0.9928919868972603,0.9210129268214491,0.9790488189407406,0.932581833150526,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
30,MYOLEG_V3_K0030,-0.0275,-0.0175,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897422616778,119.49998613167573,101.17908870905895,0.0,0.0,0.0,9.697131986285967e-10,1.386832427385798e-05,1.3869293994162035e-05,0.0,0.0,0.0,2.7445528219890605,0.9800088413929287,0.027125688527071912,0.009685881930352282,267.68066205345866,878.327752978665,1.2088015009251027,1.2192654079966614,4.652617877929473,19.20628859453298,28.465887304463088,11.644367767471383,16.087660631715263,6.000891402542099,154.01699293376635,23.552153222757234,1.0055156646086443,0.99251767771733,0.9204670067261158,0.9770027680321561,0.9885074845804146,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
31,MYOLEG_V3_K0031,-0.0275,-0.015,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897422478232,119.49998813111254,101.1790907086343,0.0,0.0,0.0,8.311680232964136e-10,1.1868887455079857e-05,1.1869718633761295e-05,0.0,0.0,0.0,2.430354054804667,0.9163253975461941,0.02402031637830158,0.0090564689169544,267.57538692241076,865.1010162477263,1.2088015009251027,1.2197223808925894,4.652617877929473,19.19352214062332,28.40450123231412,11.640392882107662,16.223553991640394,5.989027221804112,123.24018981046099,22.821699901539382,1.0033472917603155,0.992178874952837,0.9282422424864752,0.9750711654344926,0.7909766819115921,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
32,MYOLEG_V3_K0032,-0.0275,-0.0125,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.3208974223397,119.4999901244627,101.179092702123,0.0,0.0,0.0,6.926370588189457e-10,9.875537301695658e-06,9.876229938754477e-06,0.0,0.0,0.0,2.430354054804667,0.8587376173160359,0.02402031637830158,0.008487302174389528,267.471957129108,851.8548296440991,1.2088015009251027,1.2201767039844738,4.652617877929473,19.180569673744735,28.391788849990814,11.636827578706681,16.83351829494726,5.999322600868897,140.82080421526388,23.442881620867315,1.00289824552389,0.9918749832583661,0.9631417862627658,0.9767473520490303,0.9038120813804248,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
33,MYOLEG_V3_K0033,-0.0275,-0.01,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742220117,119.49999211172863,101.17909468952746,0.0,0.0,0.0,5.541060943414777e-10,7.888271369438371e-06,7.888825479085426e-06,0.0,0.0,0.0,2.430354054804667,0.8085615875660596,0.02402031637830158,0.007991389199562337,267.3703816518854,838.590017427,1.2088015009251027,1.2206283647556,4.652617877929473,19.16742190058873,28.356304303139876,11.63366367308724,16.853202118937624,6.022346037026405,157.96667849559367,24.65000396186966,1.0016448060182623,0.9916053050482104,0.9642680103275384,0.9804957886306301,1.0138572441441824,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
34,MYOLEG_V3_K0034,-0.0275,-0.0075,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742206264,119.49999409291286,101.17909667085021,0.0,0.0,0.0,4.155751298640098e-10,5.907087142986711e-06,5.9075027252220025e-06,0.0,0.0,0.0,2.430354054804667,0.7672629320565697,0.02402031637830158,0.007583215431886268,267.2706685495481,825.307425153404,1.2088015009251027,1.2210773497890821,4.652617877929473,19.154345201844986,28.297172258414612,11.630909417136358,16.86687724164785,6.005972945321278,146.64828316784107,23.290687845452897,0.9995560533784573,0.9913705436790408,0.9650504422519711,0.9778300920125615,0.9412138410897228,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
35,MYOLEG_V3_K0035,-0.0275,-0.005,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421924116,119.49999606801782,101.1790986460937,0.0,0.0,0.0,2.7705127081389946e-10,3.9319821780736675e-06,3.932259232897195e-06,0.0,0.0,0.0,2.430354054804667,0.7363440784384907,0.02402031637830158,0.007277630060696249,267.1728343989997,812.007878804089,1.2088015009251027,1.2215236481158758,4.652617877929473,19.141194018409518,28.31757034209829,11.628566511681381,16.87446243162595,6.0028960775300195,116.06324038737841,22.705530846409932,1.0002765857283735,0.9911708441223347,0.9654844343204529,0.977329148378145,0.7449137892006357,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
36,MYOLEG_V3_K0036,-0.0275,-0.0025,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421785588,119.49999803704607,101.17910061526048,0.0,0.0,0.0,1.3852385905011033e-10,1.962953930956246e-06,1.96309245836801e-06,0.0,0.0,0.0,2.430354054804667,0.7171529501662146,0.02402031637830158,0.007087955238690247,267.07689501515824,798.6922141834374,1.2088015009251027,1.2219672498733678,4.652617877929473,19.127861080233778,28.315198396421966,11.626628356055381,16.945534181989466,6.025024824716451,128.11485656355535,23.65366829402851,1.0001928002307485,0.9910056437645836,0.9695508553382437,0.9809319210004038,0.8222631294553465,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
37,MYOLEG_V3_K0037,-0.0275,0.0,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.430354054804667,0.7106411264440267,0.02402031637830158,0.007023595864508753,266.98285874527284,785.3612671824287,1.2088015009251027,1.2224081452046176,4.652617877929473,19.114337507314264,28.290056421386033,11.625095013785499,17.826758226796514,6.072216121034582,171.58937243907474,25.976519636225856,0.999304696885596,0.9908749480205776,1.0199707191921308,0.9886151173852457,1.1012900310514706,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
38,MYOLEG_V3_K0038,-0.0275,0.0025,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421508548,119.5000019568824,101.17910453537385,0.0,0.0,0.0,1.3851675362275273e-10,1.956882400122595e-06,1.957020913323504e-06,0.0,0.0,0.0,2.430354054804667,0.7171515715115926,0.02402031637830158,0.007087941612807166,266.8907305699978,772.015872178044,1.2088015009251027,1.2228463250170662,4.652617877929473,19.100944809839206,28.314630669960493,11.623974066349646,17.865212079480465,6.046491842140325,141.23249587058237,23.684028492960728,1.0001727461272485,0.9907794031040915,1.0221708838703505,0.9844269576603966,0.906454389056154,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
39,MYOLEG_V3_K0039,-0.0275,0.005,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742137003,119.50000390769671,101.17910648632667,0.0,0.0,0.0,2.7703350724550546e-10,3.9076967084383796e-06,3.907973734840198e-06,0.0,0.0,0.0,2.430354054804667,0.7363333794792601,0.02402031637830158,0.0072775243179197474,266.8005178273685,758.6568574913769,1.2088015009251027,1.2232817832756753,4.652617877929473,19.087458454164246,28.371180414327203,11.62326234296958,17.89797162406506,6.045559636775459,110.64710342409822,22.74415497837822,1.0021702827992014,0.9907187387511214,1.0240452446388792,0.9842751856717445,0.7101520929505504,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
40,MYOLEG_V3_K0040,-0.0275,0.0075,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742123152,119.50000585244669,101.17910843121517,0.0,0.0,0.0,4.155431554409006e-10,5.852446690823854e-06,5.852862230426581e-06,0.0,0.0,0.0,2.430354054804667,0.7672284139246205,0.02402031637830158,0.007582874273177903,266.7122241592699,745.2850499295301,1.2088015009251027,1.2237145147097868,4.652617877929473,19.073795922178714,28.418255555050578,11.622952800985338,17.924953109095192,6.069634394425368,135.34652626527935,23.334848696695516,1.003833143011663,0.9906923546745025,1.0255890095983258,0.9881947874918507,0.8686772263027105,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
41,MYOLEG_V3_K0041,-0.0275,0.01,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421093008,119.50000779113599,101.17911037004298,0.0,0.0,0.0,5.540563563499745e-10,7.791135985257824e-06,7.79169003806146e-06,0.0,0.0,0.0,2.430354054804667,0.8084842450402085,0.02402031637830158,0.007990624787506092,266.62584553607826,731.9012760972403,1.2088015009251027,1.2241445140582863,4.652617877929473,19.059951729088283,28.418600416398924,11.623045227702617,17.94607278312255,6.108547482104464,168.8268843037757,24.791963081102324,1.003845324732337,0.9907002327450534,1.0267973868496876,0.9945302119854601,1.083559908252735,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
42,MYOLEG_V3_K0042,-0.0275,0.0125,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420954502,119.5000097237683,101.17911230281379,0.0,0.0,0.0,6.925624518316909e-10,9.723768300773372e-06,9.724460852567063e-06,0.0,0.0,0.0,2.430354054804667,0.858595964074382,0.02402031637830158,0.008485902149700197,266.5413764822135,718.5063577286314,1.2088015009251027,1.224571777995766,4.652617877929473,19.046343441477777,28.514885086683094,11.623547719732375,18.42832285967733,6.107151740022407,138.34003903761916,23.618079756138876,1.0072464393084224,0.9907430630843561,1.0543896698187056,0.9943029717662736,0.8878901048577249,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
43,MYOLEG_V3_K0043,-0.0275,0.015,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420815992,119.50001165034739,101.1791142295314,0.0,0.0,0.0,8.31072100027086e-10,1.1650347389036142e-05,1.1651178454030742e-05,0.0,0.0,0.0,2.430354054804667,0.9160972913705021,0.02402031637830158,0.009054214437819091,266.4588181502454,705.101087827518,1.2088015009251027,1.2249963042923815,4.652617877929473,19.032584811943096,28.616864610630216,11.624453624876551,19.1336424547948,6.116445997337233,107.57446725364329,22.92492778427797,1.0108487162268054,0.9908202786866013,1.0947450348009313,0.9958161661426193,0.6904313868516242,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
44,MYOLEG_V3_K0044,-0.0275,0.0175,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420677493,119.50001357087694,101.17911615019945,0.0,0.0,0.0,9.695710900814447e-10,1.357087694486836e-05,1.3571846508853014e-05,0.0,0.0,0.0,2.7389654979544247,0.9796724595528485,0.027070466412106926,0.009682557312605058,266.37816986256075,691.6862549867476,1.2088015009251027,1.2254180902470617,4.652617877929473,19.0186575345024,28.670776504568437,11.625755027681977,19.18761383075747,6.147284020895754,146.80403839323492,23.570378147499596,1.0127530747062652,0.9909312048713466,1.0978330456695415,1.0008368926241138,0.942213504848452,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
45,MYOLEG_V3_K0045,-0.0275,0.02,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420538994,119.50001548536063,101.17911806482164,0.0,0.0,0.0,1.1080700801358034e-09,1.5485360634670542e-05,1.548646869764525e-05,0.0,0.0,0.0,3.126133388416065,1.04820036957926,0.030897026251000714,0.010359850432232637,266.29942487134383,678.2626531803804,1.2088015009251027,1.2258371351157586,4.652617877929473,19.004662112121984,28.69770847157522,11.627456512873446,19.236135979165837,6.181287135888574,169.39979209628154,24.46896890326133,1.0137044068890424,0.9910762324215433,1.1006092750870942,1.0063729263966343,1.0872369287559855,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
46,MYOLEG_V3_K0046,-0.0275,0.0225,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420400495,119.5000173938022,101.1791199734017,0.0,0.0,0.0,1.2465690701901622e-09,1.739380219589748e-05,1.739504875786224e-05,0.0,0.0,0.0,3.513433459370134,1.1207558189581974,0.03472489249100956,0.01107694959134754,266.22257705015795,664.831050252195,1.2088015009251027,1.2262534430195817,4.652617877929473,18.99084984815852,28.856772910770637,11.629561572123642,19.279124433876387,6.188475041766862,138.62039526569848,23.626095105990355,1.0193231246048293,0.9912556589529089,1.1030688902627892,1.0075431865243991,0.8896894792288653,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
47,MYOLEG_V3_K0047,-0.0275,0.025,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742026201,119.50001929620531,101.1791218759433,0.0,0.0,0.0,1.3850538493898057e-09,1.929620530916054e-05,1.9297590355904504e-05,0.0,0.0,0.0,3.902294083841028,1.1965886893710393,0.038568182405246156,0.01182644102268453,266.14762771443884,651.3922388505954,1.2088015009251027,1.226667019193628,4.652617877929473,18.976893658031347,28.968470969733104,11.632055404823008,19.316494728764795,6.212847059500581,129.22125481815627,23.466616732148267,1.0232686945001872,0.9914682229227884,1.1052070584069253,1.0115111851417855,0.8293641832726357,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
48,MYOLEG_V3_K0048,-0.0275,0.0275,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420123522,119.50002119257371,101.1791237724502,0.0,0.0,0.0,1.523542181303128e-09,2.119257371191452e-05,2.1194097257648536e-05,0.0,0.0,0.0,4.289672147017967,1.2750961814839459,0.04239681947856823,0.012602366980834934,266.07457604130695,637.9469689919881,1.2088015009251027,1.2270778628092935,4.652617877929473,18.962778984041407,29.032417606193224,11.634934970184444,19.741422595163087,6.252276302861568,155.56153811782542,24.20695270959861,1.0255275155224148,0.9917136651470843,1.1295196101328782,1.0179306447388679,0.9984206405616615,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
49,MYOLEG_V3_K0049,-0.0275,0.03,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089741998503,119.50002308291111,101.17912566292608,0.0,0.0,0.0,1.6620340659301291e-09,2.3082911113192495e-05,2.308457314370571e-05,0.0,0.0,0.0,4.675211981898585,1.355795175973647,0.04620728848902478,0.013399952573444911,266.0034169418876,624.4959892914288,1.2088015009251027,1.227485975564794,4.652617877929473,18.948749014913556,29.1233380058049,11.638219809353636,20.709464944166353,6.284074171380082,174.05830523484076,24.58297737276423,1.0287391451148529,0.9919936512321158,1.1849068453418639,1.0231076432006214,1.11713606531725,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
50,MYOLEG_V3_K0050,-0.025,-0.03,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423309514,119.49997604310423,101.17907861979471,0.0,0.0,0.0,1.6624497334305488e-09,2.395689577383564e-05,2.3958558230674498e-05,0.0,0.0,0.0,4.704586410061594,1.3229559819186931,0.04649760958710194,0.013075387587018752,268.25839160895765,936.4962833584825,1.2087931986692706,1.2169413400568079,4.644518399836033,19.268770856157552,28.826181129143148,11.679888779211016,15.562447731862543,6.0362053938853615,133.79963387771448,23.882456734646475,1.018242514845305,0.9955453416305633,0.8904165751010031,0.9827522250674918,0.8587490055666653,0.8969656089543516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
51,MYOLEG_V3_K0051,-0.025,-0.0275,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423170962,119.49997807301177,101.17908064984081,0.0,0.0,0.0,1.523897452671008e-09,2.1926988225118293e-05,2.1928512126123678e-05,0.0,0.0,0.0,4.314234173596276,1.2398411206331899,0.04263957737968015,0.012253924862330725,268.1440808133968,923.3791056686459,1.2087931986692706,1.217411322068233,4.644518399836033,19.256576662939548,28.745057055992522,11.673891028108523,16.045520479803653,6.026681299323308,162.80055942219457,23.91077320087576,1.0153769260984182,0.9950341181691743,0.9180559278016515,0.9812016109793608,1.0448819212560798,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
52,MYOLEG_V3_K0052,-0.025,-0.025,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423032413,119.49998009682022,101.1790826737878,0.0,0.0,0.0,1.3853487246251461e-09,1.9903179776292745e-05,1.990456513567551e-05,0.0,0.0,0.0,3.9223937054616584,1.1586923251255539,0.038766836288394266,0.011451893677632339,268.0315536665621,910.2383582262325,1.2087931986692706,1.217878737732475,4.644518399836033,19.244230170288734,28.63648689763539,11.668320846284914,16.09718079722128,6.007019645593406,133.02105938186398,23.08676900508863,1.0115418446983726,0.9945593389421324,0.9210117098030558,0.9780005048720136,0.8537519808761325,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
53,MYOLEG_V3_K0053,-0.025,-0.0225,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742289386,119.49998211453203,101.17908469163817,0.0,0.0,0.0,1.2467964438656054e-09,1.788546796888113e-05,1.7886714772430423e-05,0.0,0.0,0.0,3.529714758737285,1.079973581334795,0.03488580812429997,0.010673879821166285,267.9208244737245,897.0748485332256,1.2087931986692706,1.2183435693584845,4.644518399836033,19.23169443870321,28.582100930702534,11.663145935150805,16.542566855703566,6.008219103217694,160.99737786428645,23.591139219436386,1.0096207402865913,0.9941182509514588,0.9464947916179798,0.9781957880958645,1.0333087926545101,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
54,MYOLEG_V3_K0054,-0.025,-0.02,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897422755316,119.49998412614971,101.1790867033944,0.0,0.0,0.0,1.1082512685334223e-09,1.5873850287562163e-05,1.5874958535277983e-05,0.0,0.0,0.0,3.136880825625255,1.0042765326469214,0.031003248157850178,0.009925730778934426,267.81190301038407,883.8894308450856,1.2087931986692706,1.218805799233494,4.644518399836033,19.21896131637431,28.53578196455092,11.658344681536276,16.09720206792273,6.017192940645821,145.30335060383544,24.215400569917787,1.0079845908303746,0.9937090119800707,0.9210129268214491,0.9796568150365348,0.932581833150526,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
55,MYOLEG_V3_K0055,-0.025,-0.0175,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897422616778,119.49998613167573,101.17908870905895,0.0,0.0,0.0,9.697131986285967e-10,1.386832427385798e-05,1.3869293994162035e-05,0.0,0.0,0.0,2.7445528219890605,0.9323563121210464,0.027125688527071912,0.009214909881208239,267.704797646152,870.6829637600879,1.2087931986692706,1.2192654079966614,4.644518399836033,19.20628859453298,28.465887304463088,11.653956841528153,16.087660631715263,6.004633617690316,154.01699293376635,23.4517228320867,1.0055156646086443,0.9933350106721403,0.9204670067261158,0.9776120366079599,0.9885074845804146,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
