swept_branch,swept_beta,beta_flex,beta_extend,finite,duration_s,sample_count,hip_min_deg,hip_max_deg,hip_rom_deg,knee_min_deg,knee_max_deg,knee_rom_deg,hip_min_error_deg,hip_max_error_deg,hip_rom_error_deg,knee_min_error_deg,knee_max_error_deg,knee_rom_error_deg,hip_q_max_abs_error_rad,hip_dq_max_abs_error_rad_s,hip_ddq_max_abs_error_rad_s2,max_knee_displacement_deg,rms_knee_displacement_deg,max_knee_displacement_fraction_of_rom,rms_knee_displacement_fraction_of_rom,joint_space_path_length_deg,signed_qspace_area_deg2,flex_coordination_slope,extension_coordination_slope,flex_knee_midpoint_time_s,extension_knee_midpoint_time_s,peak_abs_knee_dq_deg_s,rms_knee_dq_deg_s,peak_abs_knee_ddq_deg_s2,rms_knee_ddq_deg_s2,peak_abs_knee_jerk_deg_s3,rms_knee_jerk_deg_s3,peak_dq_ratio,rms_dq_ratio,peak_ddq_ratio,rms_ddq_ratio,peak_jerk_ratio,minimum_warp_derivative,warped_phase_min,warped_phase_max,q_closure_error_rad,dq_closure_error_rad_s,ddq_closure_error_rad_s2,branch_anchor_q_max_error_rad,branch_anchor_dq_max_error_rad_s,branch_anchor_ddq_max_error_rad_s2,kinematic_gate_pass,exclusion_reason
extend,-0.2,0.0,-0.2,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089743273794,119.49994630585907,101.17904887312113,0.0,0.0,0.0,1.1090875773334119e-08,5.369414093081559e-05,5.370523180658893e-05,0.0,0.0,0.0,28.58765078344925,7.236787691356956,0.28254501230934537,0.07152452934392059,279.3004751905646,1661.6241134603188,1.208602832862683,1.1804653697887701,4.56993873413117,19.855364059341916,42.75124158534993,12.899680523806227,37.638372976232446,9.387622262202289,273.04120680475535,37.49534478738772,1.5101248254010344,1.0995153375822895,2.1535064236235057,1.5283950866910532,1.7524253095983962,0.3131040596956778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.1975,0.0,-0.1975,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897432599192,119.49994409051256,101.17904665791336,0.0,0.0,0.0,1.0952128093322244e-08,5.5909487443273065e-05,5.5920439578471814e-05,0.0,0.0,0.0,28.276927205640774,7.157632961897278,0.2794739870690508,0.07074220643886832,279.1210785680096,1651.6311756274495,1.208602832862683,1.1810426845472963,4.56993873413117,19.84943599298593,42.550850209565375,12.876161308260855,36.13681121033817,9.296745509258768,266.71019978851615,37.61471840520261,1.5030462943421323,1.0975106570654103,2.067593493477383,1.513599478302276,1.711791820388703,0.3216902589494818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.195,0.0,-0.195,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897432460445,119.4999418699058,101.17904443744536,0.0,0.0,0.0,1.081338041331037e-08,5.813009420307935e-05,5.814090758349266e-05,0.0,0.0,0.0,27.963772503782977,7.078091469474512,0.27637893390216495,0.06995606097606222,278.94164152633533,1641.5759542683118,1.208602832862683,1.1816193368129912,4.56993873413117,19.843419620551877,42.33075015863975,12.85304773339607,35.528655112711334,9.234168638943117,262.9931778637109,37.34637310134869,1.4952715832776304,1.0955405516799872,2.032797407482055,1.503411362668775,1.687935335964289,0.33027645820328577,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.1925,0.0,-0.1925,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897432321697,119.49993964404692,101.17904221172522,0.0,0.0,0.0,1.0674632733298495e-08,6.035595308162556e-05,6.036662772146428e-05,0.0,0.0,0.0,27.64838695180252,6.998163245988238,0.2732618322087968,0.0691660932707806,278.7621958367423,1631.458656942495,1.208602832862683,1.1821953413384638,4.56993873413117,19.83741420097359,42.09055506170225,12.830518255637276,36.42289740519055,9.191461652582797,251.78852778821164,36.31511633856842,1.4867870442239335,1.0936202323125581,2.0839621196853657,1.4964582550236893,1.6160219694535,0.3388626574570899,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.19,0.0,-0.19,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897432182957,119.49993741294406,101.1790399807611,0.0,0.0,0.0,1.0535892158713978e-08,6.258705593609193e-05,6.259759183535607e-05,0.0,0.0,0.0,27.331053515382635,6.917845768522936,0.2701254786700397,0.06837227838787922,278.5827687149963,1621.2793304939476,1.208602832862683,1.1827707315341691,4.56993873413117,19.831458386891292,41.826552132255046,12.808602828748365,37.265090973763044,9.138562699449727,248.6317568115625,35.4142900838561,1.4774615284505288,1.091752252097889,2.132148826932264,1.4878457972786419,1.595761271733828,0.34744885671089387,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.1875,0.0,-0.1875,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089743204422,119.49993517660536,101.17903774456114,0.0,0.0,0.0,1.039715513684314e-08,6.482339463786957e-05,6.483379179655913e-05,0.0,0.0,0.0,27.012054228239933,6.837138808153329,0.26697266075592874,0.06757461406478338,278.40339113212815,1611.038159929698,1.208602832862683,1.1833455216646729,4.56993873413117,19.825424570589437,41.53841494465351,12.786889828827935,35.43267091010587,9.033109308278775,245.50616269033986,34.30035359580792,1.4672835054509015,1.0899015259195641,2.027305602695282,1.4706769721556352,1.5757006724211418,0.35603505596469787,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.185,0.0,-0.185,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089743190548,119.49993293503898,101.1790355031335,0.0,0.0,0.0,1.0258414562258622e-08,6.706496101571702e-05,6.707521943383199e-05,0.0,0.0,0.0,26.691493005107105,6.756048601321386,0.26380440550396517,0.06677316193914166,278.224101336142,1600.7358751735067,1.208602832862683,1.18391967171066,4.56993873413117,19.819306213818304,41.22649620459728,12.764778901408615,34.09804128915835,8.940452648108392,242.41144975260954,34.4077025671186,1.4562654340359151,1.0880168820494431,1.9509438145892013,1.455591577771606,1.5558382738422407,0.36462125521850197,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.1825,0.0,-0.1825,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089743176675,119.49993068825303,101.17903325648628,0.0,0.0,0.0,1.0119684645815141e-08,6.931174696944709e-05,6.932186666119833e-05,0.0,0.0,0.0,26.369105709384627,6.674584600831175,0.2606181023296232,0.06596801543740109,278.0449322372749,1590.3733785577037,1.208602832862683,1.1844930883827927,4.56993873413117,19.813097597899645,41.05089978048777,12.741878602025933,35.18332088497266,8.89118081173543,266.98431313494996,35.35259801046656,1.4500627482315736,1.086064955382731,2.0130388627064373,1.4475696494790826,1.7135511268743824,0.37320745447230597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.18,0.0,-0.18,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089743162802,119.49992843625566,101.17903100462763,0.0,0.0,0.0,9.98095472937166e-09,7.156374434202917e-05,7.157372530741668e-05,0.0,0.0,0.0,26.044582658087137,6.592754140932753,0.2574106904923203,0.06515924704735679,277.8659163676071,1579.9514943562922,1.208602832862683,1.1850657024200093,4.56993873413117,19.80679435848736,40.860161734262505,12.719032235130351,36.239830778160496,8.878675885755978,255.56142520318514,35.205722881549924,1.4433252068626705,1.0841176256978318,2.073487831715765,1.4455337274007751,1.6402370723600947,0.38179365372611007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.1775,0.0,-0.1775,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897431489296,119.49992617905498,101.17902874756568,0.0,0.0,0.0,9.842231918355537e-09,7.382094501906522e-05,7.3830787258089e-05,0.0,0.0,0.0,25.71774500230633,6.510555597450195,0.2541804023453415,0.06434684071652474,277.68707902501103,1569.470265458846,1.208602832862683,1.185637522272333,4.56993873413117,19.800393435532325,40.64916393631456,12.696802176676515,35.053151574759795,8.819960878716369,244.34216545149502,34.66892990087231,1.4358720195172219,1.0822228275917674,2.0055911325434184,1.4359743602076904,1.5682299384410032,0.39037985297991407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.175,0.0,-0.175,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897431350566,119.49992391665917,101.17902648530861,0.0,0.0,0.0,9.703502001912057e-09,7.608334082931378e-05,7.609304432776298e-05,0.0,0.0,0.0,25.395340310667933,6.427988341337236,0.25099392723909386,0.06353079022774898,277.50845115962227,1558.9298571896304,1.208602832862683,1.1862085713078439,4.56993873413117,19.793893211139405,40.417720179549846,12.675066970301799,35.020846505179165,8.752258716878453,233.3249469587979,34.099955180403555,1.4276966087030893,1.080370208627258,2.0037427748872196,1.4249517978781363,1.4975195399853454,0.39896605223371806,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.1725,0.0,-0.1725,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897431211844,119.49992164907631,101.17902421786447,0.0,0.0,0.0,9.564779190895933e-09,7.835092368679852e-05,7.836048847309485e-05,0.0,0.0,0.0,25.071183988634303,6.345054306194618,0.24779013995720328,0.06271111469170244,277.3300642827587,1548.3306029085766,1.208602832862683,1.1867788479931827,4.56993873413117,19.787317646860025,40.16205852597658,12.653555313633568,34.24883446973315,8.666199628978426,224.43152930220307,34.02347481508798,1.4186657362501038,1.07853664411379,1.959571554242334,1.4109405516394473,1.4404400596657667,0.40755225148752217,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.17,0.0,-0.17,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897431073128,119.49991937631461,101.17902194524149,0.0,0.0,0.0,9.426063485307168e-09,8.062368539185627e-05,8.063311145178886e-05,0.0,0.0,0.0,24.74495952014817,6.261757963178333,0.24456591222466825,0.06188785829889366,277.1519498886125,1537.6729570310736,1.208602832862683,1.1873483249648817,4.56993873413117,19.780853742004663,39.881596614432084,12.63208505872135,32.15440773419773,8.567521601302989,241.9690210311222,33.639011466042525,1.4087588311054375,1.0767066085145192,1.8397374309226973,1.3948748207811927,1.5529986904024338,0.41613845074132605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.1675,0.0,-0.1675,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897430934412,119.49991709838218,101.17901966744778,0.0,0.0,0.0,9.287347779718402e-09,8.290161781587813e-05,8.291090516365784e-05,0.0,0.0,0.0,24.41635258346949,6.178104928591523,0.24131813745394218,0.06106107655785154,276.97414100482973,1526.957507832569,1.208602832862683,1.1879169607360476,4.56993873413117,19.77430347159451,39.57669894569557,12.610481799743182,32.98476316731903,8.506132870917993,238.72610429093453,33.32103292368728,1.3979887687238177,1.0748652361995676,1.8872468107847484,1.3848801457422955,1.5321850943927702,0.42472464999513015,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.165,0.0,-0.165,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.3208974307957,119.49991481528714,101.17901738449144,0.0,0.0,0.0,9.148635626843316e-09,8.51847128586769e-05,8.519386149430375e-05,0.0,0.0,0.0,24.085240584847895,6.094100092503755,0.23804560399412836,0.060230817799401745,276.79666869364763,1516.1847635985685,1.208602832862683,1.188484701368222,4.56993873413117,19.767658964731112,39.37179107170611,12.588733237068988,32.63206152039954,8.483653397409196,249.7628317520078,33.271814276919756,1.3907506989986647,1.073011478799412,1.867066733852535,1.381220271505495,1.603020704754523,0.43331084924893415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.1625,0.0,-0.1625,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089743065699,119.49991252703767,101.17901509638068,0.0,0.0,0.0,9.009927026681908e-09,8.747296233480029e-05,8.748197225827425e-05,0.0,0.0,0.0,23.751833780845047,6.009746131977905,0.23475038990834757,0.059397108482198355,276.61956351403666,1505.3551285779192,1.208602832862683,1.1890515155683716,4.56993873413117,19.76091343159652,39.18134828858916,12.567234449227868,33.970563501672366,8.455333069693848,238.92312730536156,33.14802393353486,1.3840235873654456,1.0711790111714647,1.9436500818236075,1.376609450093571,1.533449621901624,0.44189704850273814,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.16,0.0,-0.16,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897430518286,119.49991023364184,101.17901280312356,0.0,0.0,0.0,8.871221979234178e-09,8.976635815827194e-05,8.977522938380389e-05,0.0,0.0,0.0,23.416375677815694,5.925044599330494,0.23143490188284768,0.058559963948505565,276.44286005357685,1494.4688895717645,1.208602832862683,1.1896173887494745,4.56993873413117,19.75406175136754,38.97029579798998,12.545956375736736,32.46702927326666,8.392559313155065,229.21018742604747,32.83858789491029,1.3765684680824124,1.069365356320515,1.8576242958244593,1.3663892794915522,1.4711103073552707,0.45048324775654225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.1575,0.0,-0.1575,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897430379578,119.49990793510784,101.17901050472827,0.0,0.0,0.0,8.73251337907277e-09,9.206489215785041e-05,9.207362467122948e-05,0.0,0.0,0.0,23.079119979285778,5.8399993058348825,0.2281016473872492,0.05771942186690573,276.26659343692927,1483.5264964369635,1.208602832862683,1.1901822904578412,4.56993873413117,19.747100496628633,38.7370001238502,12.524795728732633,32.70453510837392,8.32874005132562,226.1078768561405,32.61881509552421,1.3683276410066938,1.067561710416941,1.8712133620116327,1.3559988905845435,1.4511991458695717,0.45906944701034624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.155,0.0,-0.155,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089743024088,119.49990563144377,101.17900820120289,0.0,0.0,0.0,8.593815437052399e-09,9.43685562333485e-05,9.437715004878555e-05,0.0,0.0,0.0,22.74044054152354,5.754615094998553,0.22475432141645435,0.05687553010802985,276.0907969669217,1472.5284452656697,1.208602832862683,1.1907461801673425,4.56993873413117,19.740028113095004,38.47819435618377,12.503664279967726,30.19586408703505,8.230462770296748,190.17715453104003,31.421547484237117,1.359185707340749,1.0657605532503376,1.7276779556692046,1.3399984051301317,1.220589605531276,0.46765564626415024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.1525,0.0,-0.1525,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089743010218,119.49990332265783,101.17900589255565,0.0,0.0,0.0,8.455113942318349e-09,9.667734217089219e-05,9.668579728838722e-05,0.0,0.0,0.0,22.400789510400955,5.668896397414492,0.2213973927378316,0.05602833246148341,275.9155054292711,1461.4751622103793,1.208602832862683,1.1913090275523974,4.56993873413117,19.732945546613905,38.19416809788323,12.48279676719159,30.80055332984408,8.142872666174114,221.72801153640327,31.436137349596255,1.3491528968814523,1.0639818928941982,1.7622756830871136,1.3257378947426603,1.423088418815731,0.47624184551795434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.15,0.0,-0.15,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742996348,119.49990100875809,101.1790035787946,0.0,0.0,0.0,8.316416000297977e-09,9.899124191292685e-05,9.899955833247986e-05,0.0,0.0,0.0,22.060620371434354,5.582846599842105,0.21803534335907598,0.05517786240018048,275.7407503793408,1450.3670360683886,1.208602832862683,1.1918708197314176,4.56993873413117,19.72589442254676,37.9032030588732,12.462243965048303,32.3007416539227,8.086365043506508,239.0765851765794,32.37871746621748,1.338874984183745,1.0622300571688768,1.8481100307776568,1.3165379109306252,1.534434540847106,0.48482804477175834,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.1475,0.0,-0.1475,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897429824793,119.49989868975274,101.17900125992794,0.0,0.0,0.0,8.177728716418642e-09,0.00010131024725978932,0.00010131842499561117,0.0,0.0,0.0,21.720273540435883,5.496467645405476,0.21467153776755174,0.05432413912891765,275.5665592079478,1439.2042770666965,1.208602832862683,1.192431546208086,4.56993873413117,19.718742660080157,37.725453028990266,12.442118143388011,30.84107577421038,8.032722554074752,229.7655957859362,32.47651919982008,1.3325962254181989,1.0605146154913794,1.764594203717611,1.3078043983333536,1.4746750134976938,0.49341424402556244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.145,0.0,-0.145,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897429686102,119.49989636564986,101.17899893596376,0.0,0.0,0.0,8.039037879825628e-09,0.00010363435013971412,0.00010364238917759394,0.0,0.0,0.0,21.37965571468385,5.409762357927912,0.21130505380918432,0.05346719055685042,275.3929618921594,1427.9872205969937,1.208602832862683,1.192991185652672,4.56993873413117,19.71148152211982,37.52663744685849,12.422092835391169,31.580742150657375,7.958194014769358,226.50429386158336,31.400739853411103,1.3255733569559027,1.0588077411822288,1.8069147443537001,1.2956704361743454,1.4537434182218032,0.5020004432793664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.1425,0.0,-0.1425,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897429547415,119.49989403645766,101.17899660691025,0.0,0.0,0.0,7.900350595946293e-09,0.00010596354233882721,0.00010597144269297587,0.0,0.0,0.0,21.038569612988354,5.322736501482075,0.20793394166247045,0.05260707365298241,275.21999490171567,1416.7165237053177,1.208602832862683,1.1935496960332932,4.56993873413117,19.70410428264028,37.3057153095331,12.40209717113088,29.61757181604827,7.899589338335986,223.28228798886505,30.394357141641546,1.3177696068966283,1.057103393582398,1.6945905498695897,1.2861290318638494,1.4330640317471317,0.5105866425331704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.14,0.0,-0.14,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742940873,119.49989170218423,101.1789942727755,0.0,0.0,0.0,7.761666864780636e-09,0.00010829781577115227,0.00010830557744156977,0.0,0.0,0.0,20.696819298342348,5.235394905670525,0.20455626479108927,0.051743836150515796,275.04768874532203,1405.3926504315934,1.208602832862683,1.1941070234586586,4.56993873413117,19.696606324534326,37.05891810341342,12.382147298484279,29.41596241737399,7.878240313327426,220.09909970285193,30.627858508714812,1.309051858031794,1.0554029490700496,1.6830553239611241,1.2826532055025666,1.412633783203675,0.5191728417869744,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.1375,0.0,-0.1375,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742927005,119.49988936283772,101.17899193356767,0.0,0.0,0.0,7.622986686328659e-09,0.0001106371622796587,0.00011064478526634502,0.0,0.0,0.0,20.354282778578124,5.1477423004692575,0.20117081748986457,0.05087752479799723,274.87607042221833,1394.016078038416,1.208602832862683,1.1946631150772873,4.56993873413117,19.688985319871406,36.786333730150695,12.362197579228631,30.503114656378443,7.858378328293184,234.85445891729222,31.221689715358767,1.2994232153581393,1.053702517632111,1.7452575166975413,1.2794194835343857,1.5073362101457417,0.5277590410407784,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.135,0.0,-0.135,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897429131374,119.49988701842626,101.17898958929489,0.0,0.0,0.0,7.48431006059036e-09,0.00011298157373573758,0.0001129890580529036,0.0,0.0,0.0,20.01094897780237,5.059783515971412,0.19777749029060546,0.05000818733347752,274.7051703616502,1382.5873479553898,1.208602832862683,1.1952179272477805,4.56993873413117,19.681323378519764,36.48833863672801,12.342464441302337,29.000370937721808,7.788522765716974,224.8922675353287,30.626814537767526,1.2888969763124993,1.05202054668961,1.6592769602789499,1.268046326877945,1.44339715669254,0.5363452402945825,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.1325,0.0,-0.1325,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897428992698,119.4998875348841,101.1789901058914,0.0,0.0,0.0,7.345633434852061e-09,0.00011246511590456976,0.00011247246153800461,0.0,0.0,0.0,19.666815941787206,4.9715225099891125,0.19437626387877135,0.0491358628738496,274.53502379851597,1371.106901442349,1.208602832862683,1.195771436106593,4.56993873413117,19.67370140629159,36.30616863877368,12.32305153790618,29.907754293481272,7.709241067741344,215.10023974917874,30.362224638495267,1.282462088665906,1.0503658712120518,1.7111935478145213,1.2551385048260966,1.3805502423913942,0.5449314395483865,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.13,0.0,-0.13,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897428854025,119.49988981699524,101.17899238814121,0.0,0.0,0.0,7.206960361827441e-09,0.00011018300476450804,0.00011019021172842258,0.0,0.0,0.0,19.321888235950397,4.882962782289892,0.19096718337650362,0.048260586008939274,274.36566323776077,1359.575078264238,1.208602832862683,1.1963236206118373,4.56993873413117,19.66596760664315,36.112315448894925,12.304022909434053,28.40738399749676,7.623577102368041,193.10835158889574,30.039179100816256,1.27561450942228,1.0487439497373574,1.625348788471261,1.2411915883305118,1.2394025311395334,0.5535176388021905,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.1275,0.0,-0.1275,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897428715355,119.49989209290538,101.17899466419003,0.0,0.0,0.0,7.0682908415165e-09,0.00010790709461616643,0.00010791416291056066,0.0,0.0,0.0,18.976248254422387,4.794108480264038,0.18755106312320977,0.047382397729328424,274.1971217692204,1347.99231873995,1.208602832862683,1.196874460534254,4.56993873413117,19.658112090216235,35.89489859056227,12.285316247987145,28.36228553094271,7.5736439634671875,218.91297174162338,29.844284840424226,1.2679345781956428,1.0471494713983105,1.6227684474591497,1.2330619936336302,1.4050210104504195,0.5621038380559946,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.125,0.0,-0.125,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742857669,119.49989436261701,101.17899693404033,0.0,0.0,0.0,6.929624873919238e-09,0.00010563738298685621,0.00010564431261173013,0.0,0.0,0.0,18.63002958829732,4.704963112333972,0.1841292234616358,0.04650133271038311,274.02943059110555,1336.3590123838928,1.208602832862683,1.1974239337275239,4.56993873413117,19.650127489599775,35.65097027683971,12.266800436496844,28.321610801243988,7.5238397995036,215.65786063909067,29.739874903405433,1.2593181687415396,1.0455712603190672,1.6204412137144641,1.2249533972955362,1.3841291489310992,0.5706900373097986,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
extend,-0.1225,0.0,-0.1225,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897428438023,119.49989662613257,101.17899919769454,0.0,0.0,0.0,6.7909589063219755e-09,0.00010337386743231036,0.00010338065840187483,0.0,0.0,0.0,18.2833667273121,4.615533539702505,0.18070299361623107,0.045617458764553115,273.8626208729837,1324.6758202069088,1.208602832862683,1.1979719815174783,4.56993873413117,19.642009132468644,35.38089130900092,12.248282583408283,26.89058079616368,7.474870874282293,217.82163185433444,29.596899466806377,1.2497780258350983,1.0439928752224448,1.5385638086979283,1.2169807858484254,1.398016603818028,0.5792762365636026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve;maximum_knee_displacement;rms_knee_displacement;peak_dq_ratio;peak_ddq_ratio;rms_ddq_ratio
