subject_i,subject_j,all_candidate_kendall_tau_b,all_candidate_rank_inversion_rate,all_candidate_crossover_exists,deterministic_subset_count,subset_kendall_tau_b,subset_rank_inversion_rate,subset_crossover_exists
MYOLEG_VP_007,MYOLEG_VP_030,0.9917630821149339,0.004118458942533043,True,512,0.9910102739726029,0.004494863013698558,True
MYOLEG_VP_007,MYOLEG_VP_031,0.9956154776156362,0.00219226119218191,True,512,0.9954134050880628,0.0022932974559686237,True
MYOLEG_VP_009,MYOLEG_VP_010,0.9816825088715089,0.009158745564245563,True,512,0.9821275684931509,0.00893621575342457,True
MYOLEG_VP_009,MYOLEG_VP_011,0.9956211027267942,0.0021894486366029198,True,512,0.9954134050880628,0.0022932974559686237,True
MYOLEG_VP_009,MYOLEG_VP_013,0.994161407961007,0.0029192960194964757,True,512,0.9938692514677105,0.003065374266144727,True
MYOLEG_VP_009,MYOLEG_VP_014,0.9934541113754026,0.0032729443122986868,True,512,0.9934564579256362,0.003271771037181903,True
MYOLEG_VP_009,MYOLEG_VP_015,0.9795580007765099,0.010220999611745052,True,512,0.9802011986301372,0.009899400684931392,True
MYOLEG_VP_009,MYOLEG_VP_017,0.9955386106874594,0.0022306946562702934,True,512,0.9953675391389434,0.00231623043052831,True
MYOLEG_VP_009,MYOLEG_VP_018,0.9918699016810415,0.00406504915947925,True,512,0.9919581702544034,0.00402091487279832,True
MYOLEG_VP_009,MYOLEG_VP_019,0.9843011347870505,0.007849432606474749,True,512,0.9845431751467711,0.007728412426614428,True
MYOLEG_VP_009,MYOLEG_VP_021,0.9872411976811163,0.006379401159441855,True,512,0.9873257093933466,0.006337145303326686,True
MYOLEG_VP_009,MYOLEG_VP_022,0.9811454042679991,0.00942729786600044,True,512,0.9817759295499023,0.009112035225048831,True
MYOLEG_VP_009,MYOLEG_VP_023,0.9971498381791473,0.0014250809104263684,True,512,0.9970951565557732,0.0014524217221134061,True
MYOLEG_VP_009,MYOLEG_VP_025,0.9927924918433192,0.0036037540783404043,True,512,0.9926767367906068,0.0036616316046966246,True
MYOLEG_VP_009,MYOLEG_VP_026,0.9928889531484708,0.003555523425764595,True,512,0.9922639432485324,0.0038680283757338008,True
MYOLEG_VP_009,MYOLEG_VP_027,0.9861712756432148,0.006914362178392586,True,512,0.9860873287671235,0.0069563356164382695,True
MYOLEG_VP_009,MYOLEG_VP_029,0.973327722608649,0.013336138695675515,True,512,0.9743456457925638,0.012827177103718113,True
MYOLEG_VP_009,MYOLEG_VP_030,0.9942302903963636,0.002884854801818215,True,512,0.9935023238747556,0.003248838062622217,True
MYOLEG_VP_009,MYOLEG_VP_031,0.9970913140047465,0.0014543429976267563,True,512,0.9970492906066538,0.0014753546966730924,True
MYOLEG_VP_010,MYOLEG_VP_011,0.9848614591588697,0.007569270420565155,True,512,0.9848795254403133,0.00756023727984334,True
MYOLEG_VP_010,MYOLEG_VP_013,0.9860815903671052,0.006959204816447406,True,512,0.9860873287671235,0.0069563356164382695,True
MYOLEG_VP_010,MYOLEG_VP_014,0.9881157801811582,0.005942109909420901,True,512,0.9885488013698631,0.0057255993150684414,True
MYOLEG_VP_010,MYOLEG_VP_015,0.9908792347259261,0.004560382637036953,True,512,0.9908879647749512,0.004556017612524388,True
MYOLEG_VP_010,MYOLEG_VP_017,0.9860201169656265,0.006989941517186737,True,512,0.9865765655577301,0.00671171722113495,True
MYOLEG_VP_010,MYOLEG_VP_018,0.9896197708990054,0.005190114550497282,True,512,0.9898636252446186,0.005068187377690714,True
