record_type,metric,dimension,inward_step_count,subject_id,boundary_candidate_id,inward_candidate_id,inward_delta_from_boundary,slope_toward_boundary_per_unit,improves_toward_boundary,improvement_support_fraction
SUBJECT,KNEE_NORMALIZED_RMS,hip,2,MYOLEG_VP_011,MYOLEG_V2_P20850,MYOLEG_V2_P19400,-0.0005779126734256623,0.0011558253468513247,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,2,MYOLEG_VP_013,MYOLEG_V2_P20850,MYOLEG_V2_P19400,-0.0006191941565352188,0.0012383883130704376,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,2,MYOLEG_VP_014,MYOLEG_V2_P20850,MYOLEG_V2_P19400,-0.0006138621168210179,0.0012277242336420358,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,2,MYOLEG_VP_015,MYOLEG_V2_P20850,MYOLEG_V2_P19400,-0.0005802379805069924,0.0011604759610139848,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,2,MYOLEG_VP_017,MYOLEG_V2_P20850,MYOLEG_V2_P19400,-0.0005921394073057362,0.0011842788146114724,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,2,MYOLEG_VP_018,MYOLEG_V2_P20850,MYOLEG_V2_P19400,-0.00059500358055109,0.00119000716110218,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,2,MYOLEG_VP_019,MYOLEG_V2_P20850,MYOLEG_V2_P19400,-0.0006336055247614381,0.0012672110495228761,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,2,MYOLEG_VP_021,MYOLEG_V2_P20850,MYOLEG_V2_P19400,-0.0006271678876538234,0.0012543357753076467,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,2,MYOLEG_VP_022,MYOLEG_V2_P20850,MYOLEG_V2_P19400,-0.0006375032496332977,0.0012750064992665955,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,2,MYOLEG_VP_023,MYOLEG_V2_P20850,MYOLEG_V2_P19400,-0.0005822890254529867,0.0011645780509059733,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,2,MYOLEG_VP_025,MYOLEG_V2_P20850,MYOLEG_V2_P19400,-0.0005953889826806336,0.0011907779653612671,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,2,MYOLEG_VP_026,MYOLEG_V2_P20850,MYOLEG_V2_P19400,-0.000583152499141204,0.001166304998282408,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,2,MYOLEG_VP_027,MYOLEG_V2_P20850,MYOLEG_V2_P19400,-0.0006150284613347656,0.0012300569226695313,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,2,MYOLEG_VP_029,MYOLEG_V2_P20850,MYOLEG_V2_P19400,-0.0006051114710362571,0.0012102229420725141,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,2,MYOLEG_VP_030,MYOLEG_V2_P20850,MYOLEG_V2_P19400,-0.0005839790902003594,0.0011679581804007189,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,2,MYOLEG_VP_031,MYOLEG_V2_P20850,MYOLEG_V2_P19400,-0.0005999923975972266,0.0011999847951944531,False,
SUMMARY,KNEE_NORMALIZED_RMS,hip,2,ALL_DEVELOPMENT,MYOLEG_V2_P20850,MYOLEG_V2_P19400,-0.0005976906901389301,0.0011953813802778601,,0.0
SUBJECT,KNEE_NORMALIZED_RMS,hip,3,MYOLEG_VP_001,MYOLEG_V2_P20850,MYOLEG_V2_P18675,-0.0008524398626799101,0.0011365864835732136,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,3,MYOLEG_VP_002,MYOLEG_V2_P20850,MYOLEG_V2_P18675,-0.0009605402178515243,0.0012807202904686992,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,3,MYOLEG_VP_003,MYOLEG_V2_P20850,MYOLEG_V2_P18675,-0.0009287821133240337,0.0012383761510987117,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,3,MYOLEG_VP_005,MYOLEG_V2_P20850,MYOLEG_V2_P18675,-0.0008833121185981563,0.0011777494914642084,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,3,MYOLEG_VP_006,MYOLEG_V2_P20850,MYOLEG_V2_P18675,-0.000931214204397901,0.0012416189391972015,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,3,MYOLEG_VP_007,MYOLEG_V2_P20850,MYOLEG_V2_P18675,-0.0008930774531640262,0.0011907699375520349,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,3,MYOLEG_VP_009,MYOLEG_V2_P20850,MYOLEG_V2_P18675,-0.0008984656836003024,0.0011979542448004032,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,3,MYOLEG_VP_010,MYOLEG_V2_P20850,MYOLEG_V2_P18675,-0.0009335729312752727,0.0012447639083670303,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,3,MYOLEG_VP_011,MYOLEG_V2_P20850,MYOLEG_V2_P18675,-0.0008728709735797979,0.0011638279647730638,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,3,MYOLEG_VP_013,MYOLEG_V2_P20850,MYOLEG_V2_P18675,-0.0009351299099830124,0.00124683987997735,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,3,MYOLEG_VP_014,MYOLEG_V2_P20850,MYOLEG_V2_P18675,-0.0009268208939083866,0.0012357611918778488,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,3,MYOLEG_VP_015,MYOLEG_V2_P20850,MYOLEG_V2_P18675,-0.0008751802593907065,0.001166907012520942,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,3,MYOLEG_VP_017,MYOLEG_V2_P20850,MYOLEG_V2_P18675,-0.0008935896323238879,0.0011914528430985172,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,3,MYOLEG_VP_018,MYOLEG_V2_P20850,MYOLEG_V2_P18675,-0.0008978259660279431,0.0011971012880372574,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,3,MYOLEG_VP_019,MYOLEG_V2_P20850,MYOLEG_V2_P18675,-0.0009565482218102384,0.0012753976290803177,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,3,MYOLEG_VP_021,MYOLEG_V2_P20850,MYOLEG_V2_P18675,-0.0009475720887915928,0.0012634294517221238,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,3,MYOLEG_VP_022,MYOLEG_V2_P20850,MYOLEG_V2_P18675,-0.0009618522882394176,0.0012824697176525568,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,3,MYOLEG_VP_023,MYOLEG_V2_P20850,MYOLEG_V2_P18675,-0.0008787663022463699,0.0011716884029951598,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,3,MYOLEG_VP_025,MYOLEG_V2_P20850,MYOLEG_V2_P18675,-0.0008978040454404868,0.0011970720605873157,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,3,MYOLEG_VP_026,MYOLEG_V2_P20850,MYOLEG_V2_P18675,-0.0008790250806357536,0.0011720334408476714,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,3,MYOLEG_VP_027,MYOLEG_V2_P20850,MYOLEG_V2_P18675,-0.0009292343527296243,0.0012389791369728325,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,3,MYOLEG_VP_029,MYOLEG_V2_P20850,MYOLEG_V2_P18675,-0.0009134598308330188,0.0012179464411106917,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,3,MYOLEG_VP_030,MYOLEG_V2_P20850,MYOLEG_V2_P18675,-0.0008806821074275328,0.001174242809903377,False,
SUBJECT,KNEE_NORMALIZED_RMS,hip,3,MYOLEG_VP_031,MYOLEG_V2_P20850,MYOLEG_V2_P18675,-0.0009057243396614068,0.0012076324528818756,False,
SUMMARY,KNEE_NORMALIZED_RMS,hip,3,ALL_DEVELOPMENT,MYOLEG_V2_P20850,MYOLEG_V2_P18675,-0.0009020950116308546,0.0012027933488411393,,0.0
SUBJECT,KNEE_NORMALIZED_RMS,knee,1,MYOLEG_VP_001,MYOLEG_V2_P20850,MYOLEG_V2_P20825,0.00211049014766318,-0.00844196059065272,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,1,MYOLEG_VP_002,MYOLEG_V2_P20850,MYOLEG_V2_P20825,0.0024519740143247315,-0.009807896057298926,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,1,MYOLEG_VP_003,MYOLEG_V2_P20850,MYOLEG_V2_P20825,0.002341586879849533,-0.009366347519398133,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,1,MYOLEG_VP_005,MYOLEG_V2_P20850,MYOLEG_V2_P20825,0.002384135517040198,-0.009536542068160792,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,1,MYOLEG_VP_006,MYOLEG_V2_P20850,MYOLEG_V2_P20825,0.0023712781917007986,-0.009485112766803194,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,1,MYOLEG_VP_007,MYOLEG_V2_P20850,MYOLEG_V2_P20825,0.002393345560574245,-0.00957338224229698,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,1,MYOLEG_VP_009,MYOLEG_V2_P20850,MYOLEG_V2_P20825,0.0023198601458829238,-0.009279440583531695,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,1,MYOLEG_VP_010,MYOLEG_V2_P20850,MYOLEG_V2_P20825,0.0024299333251693866,-0.009719733300677547,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,1,MYOLEG_VP_011,MYOLEG_V2_P20850,MYOLEG_V2_P20825,0.002367762774344917,-0.009471051097379668,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,1,MYOLEG_VP_013,MYOLEG_V2_P20850,MYOLEG_V2_P20825,0.0024251725598527507,-0.009700690239411003,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,1,MYOLEG_VP_014,MYOLEG_V2_P20850,MYOLEG_V2_P20825,0.0023966918485920363,-0.009586767394368145,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,1,MYOLEG_VP_015,MYOLEG_V2_P20850,MYOLEG_V2_P20825,0.0022023331687465175,-0.00880933267498607,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,1,MYOLEG_VP_017,MYOLEG_V2_P20850,MYOLEG_V2_P20825,0.0023039206914907684,-0.009215682765963074,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,1,MYOLEG_VP_018,MYOLEG_V2_P20850,MYOLEG_V2_P20825,0.0022957894258334166,-0.009183157703333666,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,1,MYOLEG_VP_019,MYOLEG_V2_P20850,MYOLEG_V2_P20825,0.0024186923095954604,-0.009674769238381842,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,1,MYOLEG_VP_021,MYOLEG_V2_P20850,MYOLEG_V2_P20825,0.0024544998403966956,-0.009817999361586782,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,1,MYOLEG_VP_022,MYOLEG_V2_P20850,MYOLEG_V2_P20825,0.00236956280505074,-0.00947825122020296,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,1,MYOLEG_VP_023,MYOLEG_V2_P20850,MYOLEG_V2_P20825,0.0022923758626687274,-0.00916950345067491,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,1,MYOLEG_VP_025,MYOLEG_V2_P20850,MYOLEG_V2_P20825,0.002212370756632942,-0.008849483026531768,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,1,MYOLEG_VP_026,MYOLEG_V2_P20850,MYOLEG_V2_P20825,0.0021218594882165265,-0.008487437952866106,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,1,MYOLEG_VP_027,MYOLEG_V2_P20850,MYOLEG_V2_P20825,0.0024436597178453257,-0.009774638871381303,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,1,MYOLEG_VP_029,MYOLEG_V2_P20850,MYOLEG_V2_P20825,0.0023646956740543956,-0.009458782696217582,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,1,MYOLEG_VP_030,MYOLEG_V2_P20850,MYOLEG_V2_P20825,0.0021968715520206406,-0.008787486208082562,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,1,MYOLEG_VP_031,MYOLEG_V2_P20850,MYOLEG_V2_P20825,0.002355641058725322,-0.009422564234901287,True,
SUMMARY,KNEE_NORMALIZED_RMS,knee,1,ALL_DEVELOPMENT,MYOLEG_V2_P20850,MYOLEG_V2_P20825,0.0023662292241996563,-0.009464916896798625,,1.0
SUBJECT,KNEE_NORMALIZED_RMS,knee,2,MYOLEG_VP_001,MYOLEG_V2_P20850,MYOLEG_V2_P20800,0.004260324778863511,-0.008520649557727022,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,2,MYOLEG_VP_002,MYOLEG_V2_P20850,MYOLEG_V2_P20800,0.00490566304582285,-0.0098113260916457,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,2,MYOLEG_VP_003,MYOLEG_V2_P20850,MYOLEG_V2_P20800,0.004701886250747189,-0.009403772501494378,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,2,MYOLEG_VP_005,MYOLEG_V2_P20850,MYOLEG_V2_P20800,0.004779589671591977,-0.009559179343183954,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,2,MYOLEG_VP_006,MYOLEG_V2_P20850,MYOLEG_V2_P20800,0.004757649394598218,-0.009515298789196436,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,2,MYOLEG_VP_007,MYOLEG_V2_P20850,MYOLEG_V2_P20800,0.004796839547202891,-0.009593679094405783,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,2,MYOLEG_VP_009,MYOLEG_V2_P20850,MYOLEG_V2_P20800,0.004659618338314853,-0.009319236676629705,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,2,MYOLEG_VP_010,MYOLEG_V2_P20850,MYOLEG_V2_P20800,0.004865293341515642,-0.009730586683031284,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,2,MYOLEG_VP_011,MYOLEG_V2_P20850,MYOLEG_V2_P20800,0.004748928444113898,-0.009497856888227796,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,2,MYOLEG_VP_013,MYOLEG_V2_P20850,MYOLEG_V2_P20800,0.004856874523146759,-0.009713749046293518,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,2,MYOLEG_VP_014,MYOLEG_V2_P20850,MYOLEG_V2_P20800,0.0048044949369220324,-0.009608989873844065,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,2,MYOLEG_VP_015,MYOLEG_V2_P20850,MYOLEG_V2_P20800,0.004436838065153603,-0.008873676130307206,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,2,MYOLEG_VP_017,MYOLEG_V2_P20850,MYOLEG_V2_P20800,0.004629895293313924,-0.009259790586627847,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,2,MYOLEG_VP_018,MYOLEG_V2_P20850,MYOLEG_V2_P20800,0.004614874502558153,-0.009229749005116306,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,2,MYOLEG_VP_019,MYOLEG_V2_P20850,MYOLEG_V2_P20800,0.004846308986851011,-0.009692617973702022,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,2,MYOLEG_VP_021,MYOLEG_V2_P20850,MYOLEG_V2_P20800,0.004909014187133964,-0.009818028374267929,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,2,MYOLEG_VP_022,MYOLEG_V2_P20850,MYOLEG_V2_P20800,0.004755555515800869,-0.009511111031601738,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,2,MYOLEG_VP_023,MYOLEG_V2_P20850,MYOLEG_V2_P20800,0.004607340769902657,-0.009214681539805314,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,2,MYOLEG_VP_025,MYOLEG_V2_P20850,MYOLEG_V2_P20800,0.004456081612232987,-0.008912163224465974,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,2,MYOLEG_VP_026,MYOLEG_V2_P20850,MYOLEG_V2_P20800,0.00428285864909439,-0.00856571729818878,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,2,MYOLEG_VP_027,MYOLEG_V2_P20850,MYOLEG_V2_P20800,0.004889494539385919,-0.009778989078771838,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,2,MYOLEG_VP_029,MYOLEG_V2_P20850,MYOLEG_V2_P20800,0.0047448696694656345,-0.009489739338931269,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,2,MYOLEG_VP_030,MYOLEG_V2_P20850,MYOLEG_V2_P20800,0.004426147150398463,-0.008852294300796926,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,2,MYOLEG_VP_031,MYOLEG_V2_P20850,MYOLEG_V2_P20800,0.00472750127021726,-0.00945500254043452,True,
SUMMARY,KNEE_NORMALIZED_RMS,knee,2,ALL_DEVELOPMENT,MYOLEG_V2_P20850,MYOLEG_V2_P20800,0.004746899056789766,-0.009493798113579532,,1.0
SUBJECT,KNEE_NORMALIZED_RMS,knee,3,MYOLEG_VP_001,MYOLEG_V2_P20850,MYOLEG_V2_P20775,0.006445527375568583,-0.00859403650075811,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,3,MYOLEG_VP_002,MYOLEG_V2_P20850,MYOLEG_V2_P20775,0.007359091239501847,-0.009812121652669129,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,3,MYOLEG_VP_003,MYOLEG_V2_P20850,MYOLEG_V2_P20775,0.0070779829626653745,-0.009437310616887165,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,3,MYOLEG_VP_005,MYOLEG_V2_P20850,MYOLEG_V2_P20775,0.0071838004400129885,-0.009578400586683985,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,3,MYOLEG_VP_006,MYOLEG_V2_P20850,MYOLEG_V2_P20775,0.007156382838781505,-0.009541843785042007,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,3,MYOLEG_VP_007,MYOLEG_V2_P20850,MYOLEG_V2_P20775,0.007207996761029234,-0.009610662348038979,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,3,MYOLEG_VP_009,MYOLEG_V2_P20850,MYOLEG_V2_P20775,0.007016299070700005,-0.009355065427600007,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,3,MYOLEG_VP_010,MYOLEG_V2_P20850,MYOLEG_V2_P20775,0.007303881328675654,-0.009738508438234206,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,3,MYOLEG_VP_011,MYOLEG_V2_P20850,MYOLEG_V2_P20775,0.0071408107226905715,-0.009521080963587428,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,3,MYOLEG_VP_013,MYOLEG_V2_P20850,MYOLEG_V2_P20775,0.007292845431291051,-0.009723793908388068,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,3,MYOLEG_VP_014,MYOLEG_V2_P20850,MYOLEG_V2_P20775,0.0072208943460686514,-0.009627859128091535,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,3,MYOLEG_VP_015,MYOLEG_V2_P20850,MYOLEG_V2_P20775,0.006699861327406298,-0.00893314843654173,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,3,MYOLEG_VP_017,MYOLEG_V2_P20850,MYOLEG_V2_P20775,0.006974804472222429,-0.009299739296296572,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,3,MYOLEG_VP_018,MYOLEG_V2_P20850,MYOLEG_V2_P20775,0.006954064242788216,-0.009272085657050955,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,3,MYOLEG_VP_019,MYOLEG_V2_P20850,MYOLEG_V2_P20775,0.007280467122250278,-0.009707289496333704,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,3,MYOLEG_VP_021,MYOLEG_V2_P20850,MYOLEG_V2_P20775,0.007361651779792533,-0.009815535706390044,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,3,MYOLEG_VP_022,MYOLEG_V2_P20850,MYOLEG_V2_P20775,0.007155202334382049,-0.009540269779176066,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,3,MYOLEG_VP_023,MYOLEG_V2_P20850,MYOLEG_V2_P20775,0.006941757129906079,-0.009255676173208105,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,3,MYOLEG_VP_025,MYOLEG_V2_P20850,MYOLEG_V2_P20775,0.006727577428828013,-0.008970103238437352,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,3,MYOLEG_VP_026,MYOLEG_V2_P20850,MYOLEG_V2_P20775,0.00647905015796324,-0.008638733543950986,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,3,MYOLEG_VP_027,MYOLEG_V2_P20850,MYOLEG_V2_P20775,0.007335475095702759,-0.009780633460937013,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,3,MYOLEG_VP_029,MYOLEG_V2_P20850,MYOLEG_V2_P20775,0.007137749603694621,-0.009516999471592827,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,3,MYOLEG_VP_030,MYOLEG_V2_P20850,MYOLEG_V2_P20775,0.006684199795408685,-0.008912266393878246,True,
SUBJECT,KNEE_NORMALIZED_RMS,knee,3,MYOLEG_VP_031,MYOLEG_V2_P20850,MYOLEG_V2_P20775,0.007112773422037089,-0.009483697896049451,True,
SUMMARY,KNEE_NORMALIZED_RMS,knee,3,ALL_DEVELOPMENT,MYOLEG_V2_P20850,MYOLEG_V2_P20775,0.007139280163192596,-0.009519040217590128,,1.0
SUBJECT,KNEE_NORMALIZED_RMS,phase,1,MYOLEG_VP_001,MYOLEG_V2_P20850,MYOLEG_V2_P20851,6.126594217681358e-05,-0.024506376870725433,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,1,MYOLEG_VP_002,MYOLEG_V2_P20850,MYOLEG_V2_P20851,8.026032167662844e-05,-0.03210412867065138,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,1,MYOLEG_VP_003,MYOLEG_V2_P20850,MYOLEG_V2_P20851,7.146988349160388e-05,-0.028587953396641552,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,1,MYOLEG_VP_005,MYOLEG_V2_P20850,MYOLEG_V2_P20851,8.229880652366184e-05,-0.032919522609464735,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,1,MYOLEG_VP_006,MYOLEG_V2_P20850,MYOLEG_V2_P20851,7.493783805712084e-05,-0.029975135222848337,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,1,MYOLEG_VP_007,MYOLEG_V2_P20850,MYOLEG_V2_P20851,8.073466664859641e-05,-0.032293866659438564,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,1,MYOLEG_VP_009,MYOLEG_V2_P20850,MYOLEG_V2_P20851,6.926383855743179e-05,-0.027705535422972716,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,1,MYOLEG_VP_010,MYOLEG_V2_P20850,MYOLEG_V2_P20851,7.950374881471323e-05,-0.03180149952588529,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,1,MYOLEG_VP_011,MYOLEG_V2_P20850,MYOLEG_V2_P20851,8.299835692027191e-05,-0.033199342768108764,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,1,MYOLEG_VP_013,MYOLEG_V2_P20850,MYOLEG_V2_P20851,7.940283841578744e-05,-0.031761135366314974,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,1,MYOLEG_VP_014,MYOLEG_V2_P20850,MYOLEG_V2_P20851,7.624524419491685e-05,-0.03049809767796674,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,1,MYOLEG_VP_015,MYOLEG_V2_P20850,MYOLEG_V2_P20851,7.222101643433732e-05,-0.028888406573734926,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,1,MYOLEG_VP_017,MYOLEG_V2_P20850,MYOLEG_V2_P20851,7.426792443143704e-05,-0.029707169772574815,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,1,MYOLEG_VP_018,MYOLEG_V2_P20850,MYOLEG_V2_P20851,7.519022102575601e-05,-0.030076088410302404,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,1,MYOLEG_VP_019,MYOLEG_V2_P20850,MYOLEG_V2_P20851,7.633575058185738e-05,-0.03053430023274295,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,1,MYOLEG_VP_021,MYOLEG_V2_P20850,MYOLEG_V2_P20851,8.371489750491623e-05,-0.03348595900196649,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,1,MYOLEG_VP_022,MYOLEG_V2_P20850,MYOLEG_V2_P20851,6.989196374274087e-05,-0.027956785497096348,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,1,MYOLEG_VP_023,MYOLEG_V2_P20850,MYOLEG_V2_P20851,7.115003480162585e-05,-0.02846001392065034,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,1,MYOLEG_VP_025,MYOLEG_V2_P20850,MYOLEG_V2_P20851,6.170543556205388e-05,-0.02468217422482155,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,1,MYOLEG_VP_026,MYOLEG_V2_P20850,MYOLEG_V2_P20851,5.838408816993823e-05,-0.023353635267975292,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,1,MYOLEG_VP_027,MYOLEG_V2_P20850,MYOLEG_V2_P20851,8.402528677042831e-05,-0.033610114708171324,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,1,MYOLEG_VP_029,MYOLEG_V2_P20850,MYOLEG_V2_P20851,7.815810981881555e-05,-0.03126324392752622,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,1,MYOLEG_VP_030,MYOLEG_V2_P20850,MYOLEG_V2_P20851,6.43502800629081e-05,-0.025740112025163242,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,1,MYOLEG_VP_031,MYOLEG_V2_P20850,MYOLEG_V2_P20851,7.650226108368852e-05,-0.030600904433475407,True,
SUMMARY,KNEE_NORMALIZED_RMS,phase,1,ALL_DEVELOPMENT,MYOLEG_V2_P20850,MYOLEG_V2_P20851,7.571773261033643e-05,-0.030287093044134572,,1.0
SUBJECT,KNEE_NORMALIZED_RMS,phase,2,MYOLEG_VP_001,MYOLEG_V2_P20850,MYOLEG_V2_P20852,0.00012256418090350607,-0.024512836180701214,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,2,MYOLEG_VP_002,MYOLEG_V2_P20850,MYOLEG_V2_P20852,0.0001588910489348505,-0.0317782097869701,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,2,MYOLEG_VP_003,MYOLEG_V2_P20850,MYOLEG_V2_P20852,0.00014220430222666725,-0.02844086044533345,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,2,MYOLEG_VP_005,MYOLEG_V2_P20850,MYOLEG_V2_P20852,0.00016296313985109112,-0.032592627970218224,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,2,MYOLEG_VP_006,MYOLEG_V2_P20850,MYOLEG_V2_P20852,0.00014888228020804029,-0.029776456041608057,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,2,MYOLEG_VP_007,MYOLEG_V2_P20850,MYOLEG_V2_P20852,0.0001598830258667805,-0.0319766051733561,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,2,MYOLEG_VP_009,MYOLEG_V2_P20850,MYOLEG_V2_P20852,0.00013775270101568093,-0.027550540203136187,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,2,MYOLEG_VP_010,MYOLEG_V2_P20850,MYOLEG_V2_P20852,0.00015744672671724746,-0.03148934534344949,True,
