Frame,Nose_X,Nose_Y,Nose_Z,LEye_X,LEye_Y,LEye_Z,REye_X,REye_Y,REye_Z,LEar_X,LEar_Y,LEar_Z,REar_X,REar_Y,REar_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,RElbow_X,RElbow_Y,RElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RWrist_X,RWrist_Y,RWrist_Z,LHip_X,LHip_Y,LHip_Z,RHip_X,RHip_Y,RHip_Z,LKnee_X,LKnee_Y,LKnee_Z,RKnee_X,RKnee_Y,RKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,RAnkle_X,RAnkle_Y,RAnkle_Z
255,-25.61,1635.49,283.53,17.02,1633.78,280.08,-74.28,1683.36,303.39,81.32,1605.22,220.33,-132.27,1713.63,277.63,184.99,1453.69,145.33,-180.80,1608.20,203.06,325.39,1276.31,17.17,-328.35,1407.52,301.57,289.49,1084.93,-105.23,-372.67,1355.48,593.67,131.53,1089.53,-9.16,-78.04,1073.66,22.41,169.66,829.56,-145.98,-124.78,736.18,-128.15,194.14,598.89,-269.10,-101.15,467.95,-249.77
256,-26.82,1635.17,281.98,16.57,1633.16,279.64,-75.10,1682.14,301.82,80.26,1605.49,220.54,-130.62,1709.34,276.65,186.84,1452.35,144.85,-179.22,1603.44,204.32,326.93,1274.94,16.40,-327.95,1398.76,287.03,291.65,1081.13,-102.32,-371.26,1345.32,579.04,132.70,1091.44,-9.66,-77.12,1073.74,22.15,170.99,828.71,-146.56,-124.27,734.20,-127.85,194.74,598.08,-269.65,-98.83,465.00,-249.29
257,-26.19,1631.77,279.89,15.88,1631.51,279.00,-74.56,1678.76,299.73,80.41,1604.51,220.23,-130.08,1704.52,275.67,187.37,1451.92,145.08,-174.58,1592.62,205.38,327.30,1274.65,16.25,-321.04,1375.37,269.53,293.82,1078.85,-99.69,-369.42,1303.85,556.83,133.35,1092.09,-10.87,-75.85,1072.24,20.90,171.73,829.42,-146.00,-124.89,732.91,-125.89,194.90,599.97,-269.99,-98.78,464.83,-248.59
258,-26.24,1631.11,276.59,15.33,1631.62,275.66,-75.06,1677.76,296.57,81.21,1603.69,217.17,-127.29,1699.53,273.70,191.99,1448.52,142.30,-171.93,1586.18,205.33,330.69,1271.52,11.79,-319.72,1365.72,253.81,292.43,1074.19,-99.99,-368.68,1271.15,526.35,135.20,1093.64,-14.27,-74.62,1071.91,17.97,171.40,830.25,-146.55,-125.62,732.32,-126.02,194.53,598.83,-270.61,-98.72,464.50,-248.70
259,-34.67,1633.88,278.21,4.96,1637.13,278.63,-82.34,1680.44,297.05,71.47,1610.48,220.26,-128.93,1697.99,272.78,191.86,1449.79,142.85,-174.31,1581.18,202.60,332.14,1273.40,13.21,-318.43,1352.32,233.71,289.50,1078.19,-100.71,-367.22,1249.52,488.93,133.62,1097.11,-16.27,-75.78,1072.93,14.52,170.39,829.75,-146.57,-125.14,728.66,-127.30,193.43,597.50,-271.06,-99.54,465.12,-249.30
260,-41.29,1638.38,276.75,-3.26,1643.59,278.78,-88.66,1683.69,295.26,62.53,1618.25,222.82,-127.88,1693.15,273.11,189.61,1452.19,142.49,-177.81,1579.07,200.63,331.85,1275.06,16.03,-317.12,1341.60,218.14,288.54,1082.80,-102.54,-363.54,1244.71,458.22,132.63,1099.62,-18.21,-76.58,1072.88,12.29,170.63,830.93,-147.02,-124.24,727.93,-128.56,191.72,595.35,-270.62,-102.69,466.66,-247.95
261,-43.55,1638.57,276.09,-6.95,1645.51,278.92,-87.10,1680.93,293.27,59.39,1621.39,222.69,-121.48,1686.66,271.91,197.42,1447.58,138.75,-176.31,1576.14,198.78,336.86,1269.14,11.02,-312.81,1336.09,202.54,282.22,1079.13,-106.50,-360.88,1242.97,424.74,131.73,1100.94,-18.62,-78.15,1072.47,12.29,170.92,831.60,-147.78,-123.44,726.84,-129.90,191.20,594.42,-270.43,-103.48,465.96,-247.24
262,-45.31,1637.08,275.77,-8.09,1644.52,278.91,-85.17,1676.52,292.45,58.03,1621.75,223.96,-117.19,1682.09,271.24,201.58,1445.79,136.26,-171.98,1572.14,198.19,339.16,1266.01,8.40,-308.44,1332.21,184.75,279.52,1077.63,-109.32,-357.80,1237.26,388.33,132.47,1102.21,-17.64,-78.47,1073.06,13.29,169.75,830.14,-148.60,-122.49,727.56,-130.45,193.56,590.22,-270.49,-102.52,464.91,-247.34
263,-43.09,1632.04,274.56,-5.11,1639.99,278.28,-80.85,1670.92,292.07,62.10,1618.09,222.96,-113.07,1679.60,269.88,202.72,1444.19,135.45,-163.38,1567.28,198.78,337.76,1263.62,6.00,-304.86,1332.38,167.87,279.99,1076.22,-114.19,-356.54,1207.04,353.67,135.20,1101.76,-16.95,-75.43,1072.45,14.88,169.59,829.66,-148.94,-121.37,727.90,-131.25,195.70,589.70,-270.94,-101.17,463.61,-247.16
264,-42.78,1633.79,271.72,-3.94,1641.40,275.47,-78.77,1671.57,291.30,63.87,1617.56,221.14,-108.90,1674.90,269.47,203.42,1442.69,134.94,-152.70,1555.17,201.50,337.72,1262.80,3.78,-303.38,1331.47,155.93,281.35,1075.15,-116.69,-355.17,1174.04,315.40,137.36,1102.96,-16.97,-72.18,1072.78,17.28,170.26,834.82,-148.95,-121.09,731.91,-130.75,195.88,595.86,-270.80,-101.17,466.31,-247.60
265,-40.09,1630.88,269.59,-2.18,1639.49,273.31,-73.62,1669.75,289.40,58.69,1620.91,220.52,-101.03,1670.51,268.42,203.10,1441.58,133.36,-149.28,1552.62,202.45,335.65,1259.51,3.43,-304.22,1335.63,145.25,283.51,1071.39,-118.19,-354.05,1148.46,269.30,139.52,1102.72,-17.07,-70.05,1072.37,19.01,171.54,837.77,-150.17,-121.61,734.02,-130.55,196.53,599.51,-270.79,-101.60,467.61,-246.56
266,-38.82,1629.38,268.40,-3.03,1639.78,272.03,-70.04,1668.29,288.00,50.85,1626.36,220.54,-94.01,1665.49,266.78,203.02,1440.38,131.82,-148.30,1552.62,202.52,333.52,1256.29,2.68,-311.01,1338.62,137.48,287.31,1066.68,-119.03,-355.59,1129.40,224.66,140.41,1102.27,-17.31,-68.92,1073.12,20.30,172.25,841.01,-149.06,-122.18,735.71,-129.76,195.78,604.41,-270.84,-103.07,471.81,-247.07
267,-33.11,1625.35,266.68,3.53,1635.06,269.95,-65.26,1665.24,286.98,57.94,1620.09,218.65,-91.86,1663.69,266.13,203.85,1439.37,130.93,-146.36,1552.26,204.38,332.43,1254.09,1.56,-319.69,1341.72,130.17,288.28,1064.07,-120.28,-361.81,1125.88,197.55,141.37,1101.74,-17.79,-69.56,1074.05,21.43,173.26,842.22,-147.61,-123.11,736.57,-128.10,195.35,607.64,-271.39,-103.72,473.21,-247.63
268,-30.45,1623.02,265.17,6.52,1631.98,268.27,-63.07,1664.60,286.23,59.73,1617.79,218.37,-89.26,1664.65,265.80,201.74,1439.85,132.58,-147.49,1555.82,204.15,331.14,1255.77,2.31,-321.54,1345.33,121.47,290.77,1065.12,-119.85,-366.63,1124.07,165.17,140.41,1099.16,-18.04,-70.59,1075.64,21.79,173.45,837.58,-148.35,-122.64,733.00,-128.87,194.96,607.78,-270.95,-104.92,473.03,-245.87
269,-30.96,1624.09,264.98,5.49,1632.84,268.55,-62.87,1665.36,286.29,54.71,1621.35,219.75,-84.93,1662.50,265.19,202.03,1440.40,133.39,-147.82,1559.15,204.20,331.25,1257.22,1.69,-326.25,1348.84,115.52,291.87,1065.31,-118.81,-373.39,1124.34,132.17,140.43,1097.00,-19.65,-71.35,1077.53,21.45,174.07,837.87,-148.66,-123.55,733.35,-129.44,194.69,607.22,-271.16,-105.65,475.61,-247.22
270,-31.84,1631.01,263.13,4.73,1638.39,265.50,-62.48,1671.00,284.48,48.40,1627.31,219.89,-77.49,1659.42,263.85,202.98,1441.25,132.55,-149.36,1565.27,204.17,331.90,1257.94,0.73,-328.06,1352.41,108.13,292.33,1063.48,-115.55,-384.83,1129.58,103.30,140.98,1094.54,-19.50,-71.54,1081.82,23.69,174.59,837.44,-148.18,-124.93,736.45,-129.74,193.22,608.39,-269.92,-105.27,473.43,-246.28
271,-35.37,1637.62,261.71,0.94,1644.86,263.76,-65.86,1677.30,283.86,42.34,1633.59,219.50,-81.11,1663.99,263.07,200.01,1444.97,133.73,-155.17,1573.62,202.08,330.65,1261.41,3.96,-335.47,1355.96,99.45,287.35,1069.60,-115.33,-386.37,1132.30,82.65,139.58,1092.61,-18.68,-72.81,1086.61,23.97,172.17,834.22,-148.93,-124.63,739.52,-130.04,192.82,606.35,-269.70,-105.39,471.00,-244.38
272,-40.73,1643.62,261.79,-6.30,1652.39,264.08,-69.71,1681.99,284.41,34.67,1639.98,220.32,-75.18,1661.01,262.48,198.27,1447.01,132.80,-159.42,1578.16,200.78,330.60,1263.18,5.15,-342.34,1356.29,91.17,287.62,1070.78,-113.32,-380.56,1131.10,64.17,138.61,1091.85,-18.32,-73.88,1089.42,23.74,171.07,831.58,-149.39,-124.85,740.78,-130.67,193.21,605.59,-269.53,-105.48,471.55,-244.34
273,-43.32,1648.24,261.73,-8.42,1656.45,263.57,-71.56,1685.41,285.02,27.18,1646.66,220.61,-74.48,1662.56,262.59,195.60,1449.99,132.64,-164.75,1586.16,199.22,330.31,1266.23,7.41,-349.93,1359.93,83.13,288.31,1073.75,-111.29,-383.75,1135.09,48.45,137.65,1091.48,-17.73,-75.38,1092.26,23.86,170.31,830.17,-149.25,-125.36,741.30,-129.33,193.10,605.81,-269.32,-106.60,472.92,-243.73
274,-46.08,1649.65,261.05,-9.89,1657.01,262.67,-75.07,1686.22,284.34,26.67,1647.63,218.98,-80.93,1666.82,262.33,196.73,1450.34,132.74,-172.56,1594.69,196.82,331.08,1266.64,7.01,-357.52,1367.33,76.02,287.66,1074.57,-111.83,-391.36,1143.05,37.88,136.82,1090.56,-17.22,-77.58,1093.10,23.18,169.64,829.66,-149.31,-124.97,740.82,-131.27,192.85,605.54,-269.48,-105.95,473.47,-244.87
275,-49.91,1651.08,261.50,-14.65,1659.40,263.71,-76.22,1685.01,284.33,19.31,1653.66,219.66,-75.22,1662.54,261.33,196.41,1451.11,131.89,-172.46,1596.05,196.38,330.37,1266.75,6.74,-352.42,1370.18,71.08,288.13,1073.65,-110.86,-402.46,1150.92,22.92,135.75,1089.85,-17.21,-77.65,1091.70,22.51,169.25,827.94,-148.50,-125.25,738.04,-130.88,192.26,602.82,-268.67,-105.97,473.36,-245.01
276,-50.99,1654.62,261.93,-13.89,1661.28,263.27,-78.54,1690.21,285.25,22.34,1651.92,218.63,-80.35,1668.67,262.03,196.13,1451.66,132.92,-175.14,1602.37,195.48,329.87,1267.45,7.30,-349.86,1375.91,66.38,289.26,1074.54,-111.19,-408.82,1160.99,9.48,135.28,1089.13,-17.33,-78.36,1090.83,20.49,168.97,826.98,-149.36,-125.28,738.53,-131.83,192.63,603.10,-268.96,-105.92,474.13,-245.30
277,-56.01,1657.69,262.73,-20.40,1665.63,264.65,-79.70,1690.03,285.42,15.12,1657.73,219.39,-75.05,1664.64,261.23,195.55,1452.39,131.96,-173.58,1601.78,195.11,329.16,1267.47,7.26,-347.67,1373.64,61.98,288.97,1073.69,-109.94,-413.53,1164.90,-8.66,133.88,1088.37,-18.62,-77.88,1089.56,19.21,168.76,826.12,-149.46,-125.08,737.66,-132.54,192.64,599.31,-268.36,-106.14,475.47,-246.25
278,-55.95,1656.64,262.20,-19.90,1664.40,264.55,-79.66,1688.15,284.38,9.09,1662.52,219.58,-71.36,1660.03,260.41,194.84,1452.58,131.22,-173.45,1601.82,194.93,328.39,1267.25,7.06,-336.73,1372.52,64.99,288.81,1073.39,-110.22,-402.65,1162.31,-1.10,134.13,1088.06,-19.29,-78.09,1087.12,18.61,170.36,830.57,-151.43,-124.04,736.77,-135.81,194.23,602.61,-270.27,-103.91,474.76,-248.86
279,-56.70,1657.49,262.01,-20.85,1665.59,264.77,-80.30,1687.99,283.92,1.87,1668.28,220.56,-66.91,1654.50,259.63,193.08,1453.38,130.86,-172.17,1600.11,195.09,326.83,1267.56,7.65,-326.65,1369.75,67.85,289.92,1072.75,-108.91,-405.78,1166.54,-5.24,134.10,1087.02,-19.33,-78.10,1083.94,19.28,171.08,831.71,-151.62,-122.75,733.08,-137.10,194.76,602.73,-270.88,-102.04,474.00,-251.14
280,-57.03,1657.05,261.87,-20.81,1665.14,264.69,-81.26,1688.14,283.85,1.63,1668.02,220.52,-69.82,1656.17,259.95,192.17,1453.29,131.75,-171.06,1600.35,195.66,326.57,1268.32,7.97,-318.90,1367.50,68.71,289.75,1074.10,-109.60,-408.11,1171.30,-11.59,134.01,1086.31,-18.46,-78.44,1083.34,20.23,170.72,830.74,-151.66,-123.04,734.54,-135.88,195.08,601.65,-270.97,-102.70,475.52,-251.68
281,-57.83,1658.23,261.45,-20.99,1665.85,264.34,-82.87,1689.99,283.64,3.98,1665.88,220.41,-73.32,1658.07,260.20,190.89,1453.62,132.80,-169.32,1599.78,196.12,325.97,1269.26,8.85,-312.02,1366.48,70.25,290.65,1075.09,-109.26,-405.03,1173.63,-13.77,134.01,1085.98,-18.11,-78.67,1083.16,20.05,170.73,830.64,-151.75,-123.52,735.77,-135.99,195.37,601.01,-270.87,-102.81,476.33,-252.34
282,-60.56,1658.64,261.88,-24.26,1666.66,265.43,-84.88,1690.21,283.60,-2.39,1670.84,221.93,-70.85,1656.53,259.64,190.72,1453.83,132.53,-168.73,1599.97,195.68,325.88,1269.53,8.59,-309.45,1367.12,70.61,290.78,1074.86,-108.76,-406.18,1178.76,-19.18,134.00,1086.37,-18.14,-78.76,1083.64,18.95,170.70,832.79,-152.43,-123.97,738.44,-136.78,195.98,601.87,-271.30,-102.56,475.96,-252.54
283,-61.73,1660.97,261.84,-25.76,1669.40,265.37,-85.37,1691.09,283.44,-5.37,1673.40,221.94,-68.74,1653.39,259.10,189.94,1453.99,132.22,-166.96,1598.11,195.72,325.38,1269.40,9.00,-305.32,1364.16,70.84,291.15,1074.69,-108.53,-396.40,1170.48,-13.36,134.09,1085.83,-18.45,-78.08,1082.03,19.07,170.82,832.53,-152.77,-122.78,736.46,-138.51,196.16,602.35,-271.54,-100.99,475.62,-254.29
284,-63.25,1661.84,262.10,-28.93,1671.66,265.67,-83.70,1689.30,283.10,-13.44,1679.80,222.84,-62.42,1648.36,258.24,189.12,1454.75,131.14,-164.63,1596.68,195.49,324.74,1269.61,8.96,-302.96,1362.33,70.02,291.35,1073.65,-106.73,-391.92,1166.96,-12.55,132.62,1085.96,-19.12,-77.31,1081.64,19.24,171.09,833.05,-152.93,-121.84,735.15,-140.08,196.59,601.61,-271.90,-99.36,474.79,-255.91
285,-63.04,1661.95,262.15,-27.96,1671.16,265.50,-84.53,1689.62,282.83,-15.08,1681.05,222.62,-62.90,1646.96,257.63,190.20,1453.73,130.57,-166.68,1596.30,194.98,325.27,1268.17,8.40,-304.51,1362.34,71.01,290.43,1072.88,-107.99,-387.70,1159.86,0.44,133.52,1085.55,-19.85,-77.78,1080.82,18.68,170.81,833.16,-153.27,-121.00,733.46,-141.34,196.43,601.00,-271.83,-98.06,473.93,-256.81
286,-60.95,1659.10,262.90,-25.14,1667.25,266.63,-83.87,1688.47,283.96,-11.90,1678.82,222.74,-65.25,1650.45,257.65,190.14,1454.58,131.51,-169.72,1599.37,194.38,324.25,1268.41,9.22,-309.41,1366.47,69.05,290.76,1074.48,-109.81,-395.57,1165.17,-1.34,133.59,1085.59,-19.01,-78.58,1082.52,18.06,169.98,829.69,-151.40,-122.79,735.11,-137.83,194.65,598.40,-269.78,-100.35,474.24,-254.17
287,-59.73,1660.53,261.56,-22.20,1667.44,263.64,-84.96,1691.98,283.41,-6.88,1675.12,221.05,-71.50,1656.60,258.16,192.23,1453.94,131.95,-176.06,1606.42,193.08,326.10,1268.17,8.79,-317.91,1370.81,66.41,289.42,1075.50,-111.35,-399.28,1164.31,6.12,133.68,1085.47,-18.21,-79.77,1084.22,19.52,168.63,826.81,-150.74,-124.18,734.58,-133.86,193.95,597.80,-269.08,-101.75,470.20,-248.50
288,-58.00,1660.42,261.71,-19.27,1664.96,263.41,-84.71,1693.87,283.80,-1.49,1670.37,220.65,-77.98,1662.99,258.66,192.79,1452.70,134.31,-177.30,1605.82,193.00,328.37,1269.36,9.39,-325.45,1373.97,66.48,288.72,1078.01,-111.90,-404.83,1164.26,15.25,133.65,1084.56,-17.38,-79.90,1082.82,20.42,169.28,827.39,-151.48,-123.78,734.47,-133.40,194.01,602.20,-270.05,-101.30,467.54,-247.27
289,-55.97,1661.09,262.81,-17.84,1665.61,263.35,-82.21,1695.45,284.79,-5.61,1674.70,221.40,-73.07,1661.69,259.35,191.86,1453.42,133.57,-176.67,1607.09,193.98,327.89,1269.64,9.80,-332.28,1378.93,68.93,288.69,1077.30,-110.07,-384.95,1158.22,31.38,134.25,1084.42,-17.53,-79.76,1085.66,21.61,169.14,825.54,-149.88,-124.67,735.71,-131.05,194.03,601.11,-269.31,-102.85,468.47,-245.71
290,-55.52,1660.20,262.27,-21.22,1667.59,263.18,-77.44,1691.29,283.63,-16.21,1682.85,224.13,-66.95,1657.28,258.62,187.65,1456.48,133.70,-174.30,1606.04,193.52,325.82,1272.85,12.10,-327.11,1376.16,65.72,290.86,1079.57,-107.57,-371.89,1125.79,26.47,133.91,1084.62,-18.73,-77.19,1085.54,22.49,170.71,825.79,-149.17,-124.96,736.92,-130.54,193.78,599.91,-268.79,-103.68,470.68,-246.32
291,-49.60,1654.64,262.63,-14.48,1661.00,263.55,-74.06,1687.61,283.81,-10.89,1678.38,223.75,-65.77,1656.23,258.65,194.16,1451.42,133.28,-168.68,1599.45,196.21,328.75,1267.73,7.80,-333.39,1377.05,86.41,293.11,1073.25,-109.71,-371.93,1104.14,55.67,136.42,1084.46,-19.35,-75.80,1085.54,23.94,171.80,825.96,-147.97,-126.09,737.77,-129.23,192.81,598.64,-267.41,-105.50,473.51,-245.51
292,-45.24,1647.49,264.12,-9.82,1654.02,265.10,-72.07,1683.54,285.41,-6.18,1673.83,223.65,-67.42,1658.47,259.83,198.35,1445.35,132.13,-165.75,1592.06,198.44,330.48,1261.26,4.63,-327.86,1367.63,107.77,292.59,1067.99,-114.16,-362.31,1075.19,87.50,139.47,1089.17,-19.65,-73.95,1084.82,25.28,173.48,832.79,-148.60,-125.33,737.15,-128.44,194.03,604.33,-269.24,-105.75,474.06,-246.05
293,-44.57,1643.55,264.18,-11.45,1652.66,266.02,-71.10,1679.49,285.14,-9.11,1675.05,224.69,-62.95,1654.54,259.34,197.92,1444.76,129.78,-165.17,1588.54,199.32,329.72,1259.16,4.16,-322.58,1361.98,122.18,293.14,1065.24,-113.98,-356.95,1077.04,117.43,140.05,1091.94,-20.37,-71.44,1084.00,25.83,173.60,835.73,-148.50,-125.35,737.88,-128.22,195.13,607.00,-270.41,-104.57,473.08,-247.02
294,-47.40,1642.09,266.12,-14.92,1652.68,268.65,-73.45,1677.99,286.89,-12.46,1678.01,226.14,-57.73,1650.90,259.01,198.72,1443.57,128.30,-165.64,1585.49,200.10,330.18,1257.74,2.66,-315.58,1355.86,139.49,292.45,1064.61,-116.41,-351.71,1097.07,158.05,140.69,1094.42,-19.09,-70.09,1081.22,25.78,173.47,836.37,-149.08,-123.78,736.23,-130.31,196.61,605.26,-271.41,-103.64,472.19,-246.95
295,-53.08,1645.01,266.58,-19.23,1655.93,269.58,-78.59,1678.53,287.28,-14.84,1681.03,226.67,-54.76,1645.65,258.86,200.99,1441.54,127.92,-161.45,1576.88,200.16,333.53,1258.10,-0.07,-305.52,1344.96,154.67,286.15,1067.20,-119.29,-347.42,1113.74,197.30,142.53,1096.26,-17.91,-66.39,1077.40,26.00,173.55,834.58,-150.09,-122.38,735.42,-131.61,198.42,598.50,-271.35,-101.57,469.88,-247.80
296,-51.04,1643.87,267.72,-15.07,1652.89,270.72,-81.15,1678.06,288.60,-9.01,1676.18,225.96,-64.91,1649.83,260.76,201.41,1441.34,132.80,-161.61,1565.88,202.06,334.31,1260.29,1.82,-298.17,1338.46,167.54,284.07,1069.71,-116.74,-348.71,1121.03,222.95,141.37,1099.43,-16.26,-70.86,1074.04,23.29,173.34,834.96,-148.92,-121.97,733.42,-131.55,197.60,597.64,-271.26,-100.36,467.02,-247.23
297,-51.11,1643.80,269.95,-13.76,1651.89,272.31,-82.55,1677.66,289.75,-1.63,1669.99,225.87,-73.50,1653.42,262.71,206.00,1438.29,132.37,-163.55,1563.14,201.22,338.19,1257.55,0.24,-293.87,1334.17,178.46,276.06,1070.33,-118.03,-351.83,1126.57,258.74,138.10,1101.65,-14.94,-74.36,1072.69,22.27,172.01,835.44,-147.96,-121.73,732.92,-131.53,196.58,597.27,-271.55,-100.56,465.16,-246.19
298,-51.49,1641.68,272.68,-15.46,1651.12,274.97,-82.51,1675.50,290.99,4.33,1664.82,225.76,-77.82,1655.34,265.11,206.46,1439.70,132.20,-169.32,1566.37,199.41,340.70,1258.58,2.67,-294.49,1337.22,192.26,274.31,1073.99,-117.40,-350.04,1135.86,288.52,133.61,1104.45,-14.37,-76.66,1073.71,21.23,172.26,834.23,-148.07,-122.60,733.09,-129.87,195.35,593.88,-271.43,-102.02,466.50,-247.41
299,-52.22,1638.73,276.21,-18.12,1649.64,279.58,-86.30,1676.20,293.32,13.32,1656.36,227.89,-85.84,1661.88,266.64,197.87,1445.79,136.04,-177.70,1576.70,196.60,338.05,1266.14,10.83,-296.14,1342.20,211.19,278.53,1081.60,-112.86,-347.92,1151.35,328.64,129.67,1103.03,-14.98,-78.97,1073.98,18.49,170.69,833.19,-146.65,-123.43,731.64,-128.09,194.82,595.15,-271.80,-102.32,465.22,-247.57
300,-50.00,1639.99,278.72,-15.34,1649.29,281.81,-88.26,1681.06,296.27,23.05,1648.02,228.07,-92.98,1667.76,267.64,193.33,1448.10,139.39,-178.94,1579.32,197.78,335.94,1270.01,14.70,-298.63,1350.41,227.32,279.62,1081.75,-104.82,-347.89,1150.61,352.64,129.51,1101.01,-17.66,-78.78,1073.57,15.04,170.69,832.66,-146.54,-124.59,731.90,-127.28,194.25,595.99,-272.18,-102.43,464.90,-247.14
301,-48.45,1638.04,279.45,-12.40,1646.30,281.59,-89.35,1681.35,296.87,30.46,1642.11,226.67,-99.14,1672.48,268.09,192.92,1448.56,140.21,-174.73,1585.21,199.78,334.37,1270.82,13.72,-300.72,1360.39,234.17,286.15,1079.33,-104.20,-349.77,1148.75,370.90,131.64,1100.08,-17.39,-76.95,1074.38,14.22,171.78,830.80,-147.26,-124.60,730.72,-128.37,194.55,595.15,-272.18,-100.73,462.39,-246.57
302,-43.11,1635.26,280.40,-5.15,1641.02,281.83,-86.00,1679.59,298.08,39.52,1635.07,225.49,-105.31,1678.03,269.10,193.48,1447.11,140.71,-170.30,1589.07,200.55,333.73,1269.52,12.69,-303.83,1370.26,244.01,288.45,1077.59,-105.69,-351.69,1154.96,384.84,132.90,1098.18,-15.58,-74.30,1073.69,15.94,172.69,830.78,-146.82,-124.87,730.25,-127.19,194.62,595.55,-271.34,-99.54,461.45,-246.63
303,-39.40,1633.61,280.81,-0.16,1637.62,281.56,-84.63,1679.54,298.37,48.82,1627.90,223.96,-111.90,1684.09,269.55,192.34,1447.18,141.48,-169.89,1592.89,200.67,332.21,1269.85,12.67,-308.23,1380.12,257.17,292.30,1076.21,-104.84,-355.84,1160.31,402.24,134.07,1096.82,-14.70,-72.23,1073.16,17.47,173.80,830.48,-146.65,-124.37,730.06,-126.75,194.83,595.49,-271.08,-98.73,461.16,-246.41
304,-36.12,1635.42,280.63,4.69,1638.16,279.98,-82.26,1681.85,298.73,58.24,1620.37,222.35,-115.25,1687.40,270.85,191.36,1448.17,142.87,-169.91,1596.25,202.42,330.72,1271.24,12.97,-311.04,1388.11,268.43,293.07,1076.95,-104.22,-359.37,1178.59,420.01,134.67,1094.76,-13.79,-70.80,1072.17,19.96,173.32,829.95,-146.16,-122.93,731.86,-126.53,194.31,597.23,-270.04,-99.14,463.36,-247.18
305,-33.64,1633.70,280.15,7.49,1636.24,278.87,-82.26,1681.66,299.76,63.74,1615.97,222.78,-120.20,1692.44,273.02,186.90,1451.04,144.79,-173.46,1601.89,205.18,327.97,1273.92,17.02,-312.14,1395.62,281.47,290.87,1081.09,-102.73,-359.59,1200.60,439.59,133.80,1093.89,-11.15,-70.91,1074.77,21.88,171.97,829.71,-144.92,-124.07,736.70,-123.71,196.17,600.47,-270.99,-101.73,470.00,-249.35
306,-33.00,1635.83,280.67,8.13,1637.57,278.53,-82.93,1685.28,300.72,66.81,1614.85,223.12,-124.20,1699.86,274.01,185.36,1452.84,144.64,-175.70,1606.91,205.86,326.40,1274.67,18.29,-311.24,1404.91,297.65,291.72,1082.40,-103.08,-358.96,1226.17,463.42,134.77,1092.67,-10.96,-70.80,1076.68,23.51,170.82,828.99,-145.73,-125.71,741.16,-123.64,196.26,599.68,-270.49,-101.22,469.88,-249.37
307,-33.46,1637.31,281.95,7.71,1638.08,279.44,-84.27,1688.08,301.77,68.18,1613.79,224.35,-128.67,1706.10,274.57,185.03,1452.86,144.34,-177.91,1607.54,206.38,325.80,1273.57,19.29,-309.65,1412.62,317.06,288.01,1084.94,-106.78,-358.03,1250.69,489.99,135.23,1090.15,-10.31,-71.33,1075.78,24.86,170.60,830.67,-145.52,-126.45,743.14,-123.97,194.90,602.57,-269.75,-103.43,472.43,-248.99
308,-32.60,1638.17,282.31,8.10,1639.14,277.99,-84.82,1691.44,301.84,69.00,1611.81,224.68,-133.50,1711.15,277.84,181.59,1453.71,145.70,-179.53,1605.10,207.37,323.81,1275.48,20.77,-308.44,1419.83,336.44,286.72,1089.16,-108.88,-357.23,1283.54,525.48,135.34,1087.59,-9.64,-73.04,1075.34,24.78,170.74,833.35,-144.46,-126.07,741.99,-125.80,192.64,607.25,-268.88,-104.57,471.37,-247.69
309,-32.49,1638.92,283.12,7.26,1640.22,277.76,-86.00,1694.37,302.53,66.80,1612.21,226.54,-137.48,1715.98,279.97,178.75,1454.28,147.27,-180.40,1604.05,208.32,322.91,1276.50,23.94,-305.77,1426.90,351.51,284.83,1092.78,-109.10,-354.99,1310.92,558.02,134.76,1085.99,-7.56,-73.12,1075.91,27.12,170.22,835.56,-143.09,-125.53,742.92,-125.43,189.89,610.64,-268.77,-105.04,470.12,-246.54
310,-31.89,1640.86,282.38,6.81,1643.43,275.04,-86.80,1697.80,302.64,66.84,1613.10,225.34,-140.53,1719.88,282.52,177.45,1454.77,146.62,-180.92,1606.29,209.64,320.34,1275.06,24.62,-303.21,1440.24,369.50,285.28,1092.17,-110.38,-354.73,1353.31,600.29,134.41,1086.31,-6.33,-74.00,1079.30,28.44,169.80,834.89,-142.29,-126.09,743.97,-125.25,188.47,609.43,-268.81,-106.73,470.05,-244.63
311,-32.97,1643.41,281.81,5.16,1646.91,273.47,-88.80,1700.57,303.07,65.86,1614.74,225.92,-142.84,1720.21,283.84,174.57,1455.51,147.27,-179.58,1604.06,210.84,317.90,1275.43,26.32,-303.21,1452.21,386.37,286.03,1093.70,-111.01,-356.45,1385.30,634.17,134.02,1086.67,-6.22,-73.86,1081.40,29.22,169.65,834.57,-142.41,-126.64,747.79,-124.23,187.47,607.41,-268.70,-109.37,472.42,-243.00
