Frame,Nose_X,Nose_Y,Nose_Z,LEye_X,LEye_Y,LEye_Z,REye_X,REye_Y,REye_Z,LEar_X,LEar_Y,LEar_Z,REar_X,REar_Y,REar_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,RElbow_X,RElbow_Y,RElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RWrist_X,RWrist_Y,RWrist_Z,LHip_X,LHip_Y,LHip_Z,RHip_X,RHip_Y,RHip_Z,LKnee_X,LKnee_Y,LKnee_Z,RKnee_X,RKnee_Y,RKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,RAnkle_X,RAnkle_Y,RAnkle_Z
5973,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,312.56,1309.21,19.42,-385.13,1452.29,72.53,30.34,1308.87,121.18,-268.72,1449.57,-154.61,135.27,1095.98,-15.19,-103.99,1093.95,18.36,185.76,766.44,-190.30,-123.03,976.45,375.63,197.55,456.12,-352.52,-118.33,736.52,120.36
5974,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,312.42,1309.38,18.99,-384.56,1452.55,71.26,30.52,1307.63,121.61,-269.06,1449.75,-154.59,135.27,1095.98,-15.19,-104.24,1094.66,18.60,185.76,766.44,-190.30,-123.64,983.58,377.90,197.55,456.12,-352.52,-114.52,746.75,119.87
5975,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,312.27,1309.54,18.56,-384.76,1452.56,71.13,30.69,1307.08,122.04,-269.41,1449.94,-154.57,135.27,1095.98,-15.19,-104.57,1095.41,19.01,185.76,766.44,-190.30,-123.01,993.54,381.08,197.55,456.12,-352.52,-111.23,758.17,121.83
5976,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,311.91,1306.48,22.84,-384.96,1452.61,70.99,29.46,1306.17,122.99,-269.75,1449.57,-154.55,135.27,1095.98,-15.19,-105.13,1096.41,19.47,185.76,766.44,-190.30,-122.20,1002.70,383.80,197.55,456.12,-352.52,-108.40,768.80,123.32
5977,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,311.72,1306.37,22.78,-385.15,1452.50,70.96,29.17,1306.55,123.60,-270.09,1449.75,-154.52,135.27,1095.98,-15.19,-105.72,1097.21,19.82,185.76,766.44,-190.30,-122.49,1011.50,386.13,197.55,456.12,-352.52,-107.73,776.69,126.52
5978,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,312.59,1307.39,22.25,-385.31,1452.49,70.92,30.26,1306.78,123.72,-270.43,1449.94,-154.50,135.27,1095.98,-15.19,-106.25,1098.16,19.80,185.76,766.44,-190.30,-122.76,1020.29,387.87,197.55,456.12,-352.52,-107.03,784.51,129.20
5979,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,313.42,1307.95,22.41,-385.03,1452.23,71.26,31.12,1306.21,123.91,-270.78,1450.12,-154.48,135.27,1095.98,-15.19,-106.68,1099.13,19.67,185.76,766.44,-190.30,-122.70,1031.56,389.79,197.55,456.12,-352.52,-106.26,793.69,133.08
5980,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,314.04,1308.43,22.45,-385.08,1452.15,71.20,31.82,1306.00,124.16,-271.12,1450.30,-154.46,135.27,1095.98,-15.19,-107.21,1100.31,19.57,185.76,766.44,-190.30,-123.11,1040.26,390.99,197.55,456.12,-352.52,-105.49,801.54,135.15
5981,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,314.10,1308.53,22.36,-385.28,1451.88,71.22,32.06,1305.89,124.58,-271.46,1450.49,-154.44,135.27,1095.98,-15.19,-107.67,1101.25,20.02,185.76,766.44,-190.30,-123.17,1047.78,392.46,197.55,456.12,-352.52,-105.66,808.18,137.43
5982,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,314.17,1308.50,22.49,-385.50,1451.57,71.25,32.25,1304.95,125.01,-271.80,1451.98,-154.42,135.27,1095.98,-15.19,-108.15,1102.24,20.38,185.76,766.44,-190.30,-123.51,1057.18,393.94,197.55,456.12,-352.52,-105.37,815.92,140.53
5983,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,313.88,1308.17,22.64,-385.71,1451.42,71.25,32.12,1303.63,125.55,-272.14,1452.75,-154.40,135.27,1095.98,-15.19,-108.59,1103.40,20.67,185.76,766.44,-190.30,-121.61,1068.79,395.43,197.55,456.12,-352.52,-104.92,824.83,144.51
5984,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,314.18,1308.44,22.61,-385.96,1451.28,71.25,32.54,1305.13,125.89,-272.48,1453.50,-154.38,135.27,1095.98,-15.19,-109.14,1104.60,20.65,185.76,766.44,-190.30,-120.61,1077.63,396.08,197.55,456.12,-352.52,-104.30,832.20,146.57
5985,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,314.55,1308.62,22.79,-386.16,1451.11,71.26,32.99,1303.73,126.22,-272.83,1453.68,-154.36,135.27,1095.98,-15.19,-109.65,1105.78,20.60,185.76,766.44,-190.30,-118.42,1084.63,396.48,197.55,456.12,-352.52,-101.89,841.38,144.87
5986,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,314.58,1308.66,22.75,-386.41,1450.98,71.29,33.16,1305.22,126.64,-273.17,1454.40,-154.34,135.27,1095.98,-15.19,-110.39,1107.06,20.98,185.76,766.44,-190.30,-117.03,1091.57,397.18,197.55,456.12,-352.52,-97.78,853.79,140.58
5987,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,314.45,1308.74,22.47,-386.60,1450.77,71.35,33.29,1306.71,127.08,-273.51,1455.11,-154.31,135.27,1095.98,-15.19,-111.03,1108.47,21.31,185.76,766.44,-190.30,-115.98,1097.77,397.71,197.55,456.12,-352.52,-93.62,865.37,136.48
5988,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,314.47,1308.66,22.63,-386.92,1450.55,72.01,33.47,1304.06,127.59,-273.88,1455.24,-154.09,135.27,1095.98,-15.19,-111.52,1110.01,21.35,185.76,766.44,-190.30,-116.05,1104.78,397.87,197.55,456.12,-352.52,-93.47,872.35,136.68
5989,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,314.63,1308.69,22.77,-386.89,1449.08,73.51,33.73,1305.80,128.07,-274.16,1455.04,-153.66,135.27,1095.98,-15.19,-112.28,1111.65,21.62,185.76,766.44,-190.30,-115.35,1109.72,398.18,197.55,456.12,-352.52,-92.29,878.49,135.97
5990,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,314.73,1308.69,22.90,-385.74,1446.49,75.79,34.00,1303.39,128.55,-274.15,1454.56,-153.03,135.27,1095.98,-15.19,-113.02,1113.26,22.26,185.76,766.44,-190.30,-115.32,1111.20,398.83,197.55,456.12,-352.52,-91.10,883.29,133.83
5991,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,314.53,1308.42,23.06,-382.21,1443.55,78.06,33.93,1305.16,129.16,-273.70,1454.12,-152.52,135.27,1095.98,-15.19,-113.75,1114.91,22.97,185.76,766.44,-190.30,-114.60,1113.24,399.54,197.55,456.12,-352.52,-89.86,888.32,132.06
5992,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,314.49,1308.49,22.91,-378.99,1440.05,80.92,34.17,1303.49,129.64,-273.31,1452.62,-151.86,135.27,1095.98,-15.19,-114.39,1116.78,23.95,185.76,766.44,-190.30,-114.26,1114.40,400.52,197.55,456.12,-352.52,-87.27,896.09,127.82
5993,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,314.67,1308.67,22.85,-376.97,1435.90,84.28,34.51,1305.30,130.09,-273.14,1451.84,-151.05,135.27,1095.98,-15.19,-114.71,1118.37,24.87,185.76,766.44,-190.30,-114.13,1112.89,401.41,197.55,456.12,-352.52,-84.16,903.00,122.48
5994,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,314.97,1308.77,23.08,-372.80,1432.27,85.68,34.91,1303.83,130.52,-272.54,1449.45,-150.72,135.27,1095.98,-15.19,-115.21,1119.76,25.14,185.76,766.44,-190.30,-114.03,1113.65,401.66,197.55,456.12,-352.52,-82.96,907.02,120.44
5995,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,315.28,1308.80,23.42,-368.24,1429.50,86.38,35.24,1305.59,130.98,-271.92,1446.07,-150.55,135.27,1095.98,-15.19,-115.75,1121.11,25.54,185.76,766.44,-190.30,-114.27,1114.61,402.06,197.55,456.12,-352.52,-81.80,911.04,118.76
5996,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,315.34,1308.81,23.50,-365.08,1426.65,87.33,35.48,1303.91,131.45,-271.60,1443.62,-150.33,135.27,1095.98,-15.19,-116.00,1122.10,25.84,185.76,766.44,-190.30,-115.29,1108.53,402.17,197.55,456.12,-352.52,-80.30,912.24,114.08
5997,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,314.82,1308.68,23.04,-358.81,1423.41,85.94,35.33,1305.72,132.03,-271.01,1438.47,-150.46,135.27,1095.98,-15.19,-115.96,1123.11,26.10,185.76,766.44,-190.30,-116.55,1103.94,402.19,197.55,456.12,-352.52,-78.64,911.88,111.62
5998,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,314.11,1308.03,23.14,-351.96,1421.09,83.70,34.89,1303.79,132.79,-270.30,1431.19,-150.74,135.27,1095.98,-15.19,-115.90,1123.74,26.64,185.76,766.44,-190.30,-116.65,1106.85,402.83,197.55,456.12,-352.52,-77.68,915.72,111.79
5999,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,313.87,1307.90,23.05,-349.22,1423.43,81.06,34.90,1305.67,133.36,-270.14,1429.21,-151.17,135.27,1095.98,-15.19,-116.07,1124.20,26.88,185.76,766.44,-190.30,-118.25,1099.08,402.61,197.55,456.12,-352.52,-74.90,911.48,109.90
6000,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,313.90,1307.75,23.33,-343.66,1423.85,78.76,35.04,1304.55,133.91,-269.54,1423.01,-151.49,135.27,1095.98,-15.19,-116.23,1124.37,27.26,185.76,766.44,-190.30,-121.13,1086.73,401.92,197.55,456.12,-352.52,-72.07,904.58,106.68
6001,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,314.01,1307.80,23.38,-342.10,1421.52,79.19,35.26,1306.04,134.28,-269.69,1423.07,-151.42,135.27,1095.98,-15.19,-116.16,1124.42,28.14,185.76,766.44,-190.30,-122.87,1080.88,402.13,197.55,456.12,-352.52,-70.72,904.82,103.74
6002,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,314.73,1308.74,22.82,-341.00,1420.83,79.20,36.27,1303.58,134.33,-269.83,1422.49,-151.36,135.27,1095.98,-15.19,-116.23,1124.24,27.46,185.76,766.44,-190.30,-121.49,1065.15,399.34,197.55,456.12,-352.52,-68.75,898.02,95.96
6003,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,314.78,1308.81,22.79,-339.96,1420.18,79.13,36.46,1305.08,134.71,-269.98,1422.55,-151.30,135.27,1095.98,-15.19,-115.90,1123.89,26.76,185.76,766.44,-190.30,-122.11,1060.75,397.95,197.55,456.12,-352.52,-67.88,893.73,94.77
6004,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,314.00,1308.42,22.40,-339.02,1419.63,79.03,36.11,1302.81,135.30,-270.13,1422.61,-151.23,135.27,1095.98,-15.19,-115.78,1123.67,26.94,185.76,766.44,-190.30,-121.87,1034.90,392.85,197.55,456.12,-352.52,-68.10,874.49,86.05
6005,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,313.97,1308.44,22.34,-337.94,1419.04,78.88,36.24,1304.31,135.69,-270.27,1416.00,-151.17,135.27,1095.98,-15.19,-115.24,1123.35,27.00,185.76,766.44,-190.30,-120.79,1006.71,385.02,197.55,456.12,-352.52,-68.35,850.35,75.90
6006,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,313.94,1308.46,22.27,-336.98,1418.49,78.72,36.38,1305.81,136.08,-270.42,1411.79,-151.10,135.27,1095.98,-15.19,-114.96,1122.83,27.15,185.76,766.44,-190.30,-119.87,985.58,377.78,197.55,456.12,-352.52,-67.07,834.30,66.21
6007,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,313.91,1308.48,22.20,-336.12,1418.04,78.48,36.56,1303.56,136.45,-270.57,1409.54,-151.04,135.27,1095.98,-15.19,-114.65,1121.77,26.93,185.76,766.44,-190.30,-117.90,964.86,369.24,197.55,456.12,-352.52,-63.94,828.79,50.93
6008,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,313.88,1308.50,22.13,-335.37,1417.67,78.34,36.70,1305.06,136.84,-270.71,1409.60,-150.97,135.27,1095.98,-15.19,-114.20,1120.94,26.55,185.76,766.44,-190.30,-114.68,940.40,357.03,197.55,456.12,-352.52,-60.33,805.14,38.44
6009,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,313.85,1308.52,22.06,-334.64,1417.30,78.19,36.87,1303.54,137.20,-270.86,1409.66,-150.91,135.27,1095.98,-15.19,-107.35,1102.27,19.56,185.76,766.44,-190.30,-112.50,915.88,346.74,197.55,456.12,-352.52,-57.84,782.81,27.28
6010,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,313.82,1308.54,21.98,-334.17,1417.10,78.05,37.00,1305.04,137.58,-271.01,1409.72,-150.85,135.27,1095.98,-15.19,-106.74,1096.29,17.84,185.76,766.44,-190.30,-109.47,889.66,332.66,197.55,456.12,-352.52,-59.53,764.55,9.23
6011,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,313.78,1308.57,21.91,-333.03,1416.39,78.07,37.17,1303.81,137.94,-271.16,1410.88,-150.78,135.27,1095.98,-15.19,-106.69,1096.08,17.77,185.76,766.44,-190.30,-108.97,870.09,319.00,197.55,456.12,-352.52,-56.26,758.80,-9.01
6012,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,313.76,1308.59,21.83,-331.90,1415.67,78.09,37.31,1305.31,138.31,-271.30,1417.90,-150.72,135.27,1095.98,-15.19,-103.81,1088.78,15.82,185.76,766.44,-190.30,-109.19,848.84,306.01,197.55,456.12,-352.52,-45.52,740.77,-21.13
6013,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,313.71,1308.60,21.76,-330.78,1414.96,78.11,37.45,1305.06,138.68,-271.45,1424.13,-150.65,135.27,1095.98,-15.19,-103.82,1089.83,15.57,185.76,766.44,-190.30,-108.50,828.40,286.58,197.55,456.12,-352.52,-42.71,721.17,-40.41
6014,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,313.68,1308.62,21.69,-329.65,1414.25,78.13,37.62,1304.48,139.04,-271.59,1427.33,-150.59,135.27,1095.98,-15.19,-102.62,1090.40,15.29,185.76,766.44,-190.30,-108.14,811.86,268.65,197.55,456.12,-352.52,-43.40,702.65,-57.90
6015,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,313.65,1308.65,21.62,-328.53,1413.54,78.16,37.75,1305.97,139.40,-271.74,1427.39,-150.52,135.27,1095.98,-15.19,-100.65,1090.35,14.95,185.76,766.44,-190.30,-109.82,802.95,258.12,197.55,456.12,-352.52,-45.76,688.86,-66.89
6016,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,313.63,1308.67,21.55,-327.42,1412.83,78.18,37.92,1304.60,139.75,-271.89,1427.45,-150.46,135.27,1095.98,-15.19,-97.61,1090.13,10.67,185.76,766.44,-190.30,-111.99,793.48,242.19,197.55,456.12,-352.52,-54.88,670.54,-80.88
6017,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,313.59,1308.68,21.50,-326.30,1412.13,78.20,38.09,1302.89,140.09,-272.03,1427.51,-150.40,135.27,1095.98,-15.19,-93.46,1088.28,5.92,185.76,766.44,-190.30,-114.01,783.61,226.29,197.55,456.12,-352.52,-62.52,650.84,-93.82
6018,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,313.57,1308.69,21.45,-325.19,1411.43,78.22,38.22,1304.38,140.45,-272.18,1427.58,-150.33,135.27,1095.98,-15.19,-91.98,1087.02,3.61,185.76,766.44,-190.30,-116.15,772.61,209.46,197.55,456.12,-352.52,-69.03,629.98,-107.06
6019,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.36,1622.75,197.21,313.56,1308.73,21.37,-324.09,1410.73,78.24,38.37,1305.86,140.80,-272.32,1427.64,-150.27,135.27,1095.98,-15.19,-88.67,1085.83,3.57,185.76,766.44,-190.30,-116.71,761.20,192.35,197.55,456.12,-352.52,-73.91,608.33,-119.98
6020,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-190.15,1622.64,197.20,313.54,1308.76,21.30,-322.98,1410.03,78.26,38.55,1304.20,141.13,-272.47,1427.70,-150.21,135.27,1095.98,-15.19,-86.93,1084.78,1.22,185.76,766.44,-190.30,-117.35,751.83,174.51,197.55,456.12,-352.52,-79.02,592.37,-135.10
6021,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-189.96,1622.54,197.17,313.53,1308.80,21.22,-321.88,1409.34,78.28,38.70,1305.68,141.47,-272.61,1427.76,-150.14,135.27,1095.98,-15.19,-89.37,1084.42,-1.00,185.76,766.44,-190.30,-117.92,746.93,163.60,197.55,456.12,-352.52,-82.60,578.80,-141.75
6022,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-189.78,1622.42,197.16,313.53,1308.83,21.19,-320.95,1408.84,78.26,38.90,1302.72,141.78,-272.76,1427.82,-150.08,135.27,1095.98,-15.19,-91.53,1082.17,-1.79,185.76,766.44,-190.30,-119.02,740.12,153.31,197.55,456.12,-352.52,-86.06,564.14,-147.86
6023,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.63,1709.56,263.57,168.23,1489.60,138.70,-189.76,1622.41,197.16,319.56,1311.00,25.56,-319.87,1408.15,78.28,42.69,1301.14,140.64,-272.90,1427.88,-150.02,135.27,1095.98,-15.19,-96.69,1081.16,-1.64,185.76,766.44,-190.30,-118.72,733.78,142.06,197.55,456.12,-352.52,-86.35,554.81,-157.39
6024,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.62,1709.52,263.61,168.23,1489.60,138.70,-189.64,1622.35,197.17,318.93,1309.69,26.80,-318.78,1407.47,78.30,41.79,1302.61,141.44,-273.05,1427.94,-149.95,135.27,1095.98,-15.19,-98.65,1081.06,-1.29,185.76,766.44,-190.30,-121.46,727.67,126.80,197.55,456.12,-352.52,-86.33,543.80,-169.36
6025,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.55,1709.44,263.62,168.23,1489.60,138.70,-189.50,1622.26,197.17,318.46,1308.60,27.94,-317.70,1406.79,78.32,41.10,1304.08,142.16,-273.19,1428.00,-149.89,135.27,1095.98,-15.19,-96.85,1080.63,1.33,185.76,766.44,-190.30,-122.76,721.11,110.34,197.55,456.12,-352.52,-85.78,530.82,-181.50
6026,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.62,1709.48,263.63,168.23,1489.60,138.70,-189.42,1622.20,197.18,319.18,1309.46,27.52,-316.62,1406.11,78.34,42.00,1305.56,142.22,-273.34,1428.05,-149.83,135.27,1095.98,-15.19,-96.66,1080.37,3.49,185.76,766.44,-190.30,-122.92,715.80,94.13,197.55,456.12,-352.52,-85.70,517.76,-192.49
6027,-73.81,1656.78,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.62,1709.48,263.64,168.23,1489.60,138.70,-189.34,1622.15,197.19,319.24,1310.07,26.61,-315.55,1405.43,78.36,42.54,1305.19,142.42,-273.48,1428.11,-149.76,135.27,1095.98,-15.19,-94.42,1080.14,4.95,185.76,766.44,-190.30,-121.84,712.66,82.54,197.55,456.12,-352.52,-86.04,508.55,-199.96
6028,-73.76,1656.77,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.62,1709.48,263.64,168.23,1489.60,138.70,-189.27,1622.11,197.20,319.32,1309.63,27.42,-314.48,1404.76,78.38,42.49,1303.50,142.87,-273.49,1427.18,-149.76,135.27,1095.98,-15.19,-90.89,1079.56,10.01,185.76,766.44,-190.30,-119.05,708.55,68.03,197.55,456.12,-352.52,-87.04,495.83,-208.52
6029,-73.76,1656.77,267.13,-39.81,1679.44,261.09,-113.77,1699.96,287.67,5.84,1677.02,222.29,-137.68,1709.54,263.64,168.23,1489.60,138.70,-189.19,1622.07,197.20,318.54,1309.19,27.07,-313.41,1404.09,78.40,42.07,1304.96,143.47,-273.49,1426.25,-149.76,135.27,1095.98,-15.19,-85.53,1078.24,12.51,185.76,766.44,-190.30,-113.75,705.15,55.22,197.55,456.12,-352.52,-87.27,486.24,-217.04
