subject_id,native_subject_id,profile_id,candidate_id,candidate_index,duration_scale,assistance_timing,hip_share,E3,E2,peak_ratio,unassisted_E3,native_E3_same_denominator,assistance_E3_change,valid,feasible,force_mapping_valid,force_mapping_invalid_samples,force_mapping_invalid_reasons,net_equivalent_force_peak_n,interaction_equivalent_force_peak_n,interaction_peak_nm,assist_peak_l1_nm,balance_error_nm,spring_work_j,damper_work_j,stored_energy_change_j
MYOLEG_VP_001::KNEE_SPRING,MYOLEG_VP_001,KNEE_SPRING,CONTROLLED_ACTUATION_V3:5,5,0.9,0.5,0.5,0.9989434630321188,1.0052541116272597,1.0010978954878993,1.0000937744620013,1.0390548068961376,-0.0011503114298825334,True,True,True,0,,120.0755327635077,39.14212408777482,10.592214066687824,2.0,0.0,-0.0001765697726340324,-0.5412768695347214,0.0
MYOLEG_VP_001::KNEE_SPRING,MYOLEG_VP_001,KNEE_SPRING,CONTROLLED_ACTUATION_V3:6,6,0.9,0.5,0.75,0.9996987607094826,1.0079390994649071,1.0010978954878993,1.0000937744620013,1.0390548068961376,-0.0003950137525187136,True,True,True,0,,120.0755327635077,39.14212408777482,10.592214066687824,2.0,0.0,-0.0001765697726340324,-0.5412768695347214,0.0
MYOLEG_VP_001::KNEE_SPRING,MYOLEG_VP_001,KNEE_SPRING,CONTROLLED_ACTUATION_V3:7,7,0.9,0.75,0.25,0.9883118699306339,1.003072466402047,1.0011308723765384,1.0000937744620013,1.0390548068961376,-0.011781904531367404,True,True,True,0,,131.91608408559358,39.14212408777482,10.592214066687824,2.0,0.0,-0.0001765697726340324,-0.5412768695347214,0.0
MYOLEG_VP_001::KNEE_SPRING,MYOLEG_VP_001,KNEE_SPRING,CONTROLLED_ACTUATION_V3:8,8,0.9,0.75,0.5,0.9928228105295591,1.006225973526877,1.0105757041977295,1.0000937744620013,1.0390548068961376,-0.007270963932442198,True,True,True,0,,129.36155795022418,39.14212408777482,10.592214066687824,2.0,0.0,-0.0001765697726340324,-0.5412768695347214,0.0
MYOLEG_VP_001::KNEE_SPRING,MYOLEG_VP_001,KNEE_SPRING,CONTROLLED_ACTUATION_V3:9,9,0.9,0.75,0.75,0.9975084437068531,1.0093926391673653,1.0200943779568947,1.0000937744620013,1.0390548068961376,-0.0025853307551482185,True,True,True,0,,126.85923485663406,39.14212408777482,10.592214066687824,2.0,0.0,-0.0001765697726340324,-0.5412768695347214,0.0
MYOLEG_VP_001::KNEE_SPRING,MYOLEG_VP_001,KNEE_SPRING,CONTROLLED_ACTUATION_V3:10,10,1.0,0.25,0.25,1.0132527481740374,1.036355051328519,1.0,1.0,1.0389186050898471,0.013252748174037432,True,False,True,0,,114.99599866447932,39.14180759108063,10.592139252721994,2.0,0.0,-0.00017656977262214997,-0.48714918258124884,0.0
MYOLEG_VP_001::KNEE_SPRING,MYOLEG_VP_001,KNEE_SPRING,CONTROLLED_ACTUATION_V3:11,11,1.0,0.25,0.5,1.0076908456043974,1.023924255518476,1.0,1.0,1.0389186050898471,0.007690845604397367,True,False,True,0,,114.99599866447932,39.14180759108063,10.592139252721994,2.0,0.0,-0.00017656977262214997,-0.48714918258124884,0.0
MYOLEG_VP_001::KNEE_SPRING,MYOLEG_VP_001,KNEE_SPRING,CONTROLLED_ACTUATION_V3:12,12,1.0,0.25,0.75,1.0022848387178456,1.0118021629256482,1.0,1.0,1.0389186050898471,0.002284838717845572,True,False,True,0,,114.99599866447932,39.14180759108063,10.592139252721994,2.0,0.0,-0.00017656977262214997,-0.48714918258124884,0.0
MYOLEG_VP_001::KNEE_SPRING,MYOLEG_VP_001,KNEE_SPRING,CONTROLLED_ACTUATION_V3:13,13,1.0,0.5,0.25,0.9983547675172513,1.002651934647826,1.0,1.0,1.0389186050898471,-0.0016452324827487264,True,True,True,0,,119.63996106725257,39.14180759108063,10.592139252721994,2.0,0.0,-0.00017656977262214997,-0.48714918258124884,0.0
MYOLEG_VP_001::KNEE_SPRING,MYOLEG_VP_001,KNEE_SPRING,CONTROLLED_ACTUATION_V3:14,14,1.0,0.5,0.75,0.9996214663576624,1.0080040500689407,1.0,1.0,1.0389186050898471,-0.00037853364233764175,True,True,True,0,,119.63996106725257,39.14180759108063,10.592139252721994,2.0,0.0,-0.00017656977262214997,-0.48714918258124884,0.0
