case_id,subject_id,scenario_name,iteration,decision_state,trajectory_id,axis_direction,coordinate,direction,hip_delta,knee_delta,phase_delta,predicted_cumulative_delta_J,calibrated_uncertainty,meaningful_improvement_component,decision_evidence_margin,truth_cumulative_delta_J_posthoc,magnitude_gate_pass,direction_gate_pass,all_nondecision_gates_available,authorized,authorized_prediction_rank,selected,truth_direction_supports_improvement,truth_meaningful_improvement,domain_coverage,model_supported,decision_guard_status,truth_used_for_authorization,truth_attached_posthoc_only
heavy_leg__matched_linear,heavy_leg,matched_linear,5,EXPLOIT,asym_h+0.000_k-5.000_p+0.00000,KNEE_NEGATIVE,knee,NEGATIVE,0.0,-5.0,0.0,-0.00779369496413,0.00400496043747,0.00279369496413,0.00378873452666,-0.00779369496413,True,True,True,True,1,True,True,True,99.75062344139651,True,RESEARCH_EXPLOIT_ELIGIBLE,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,5,EXPLOIT,asym_h+0.000_k-2.500_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-2.5,0.0,0.0079657980785,0.00400496043747,-0.0129657980785,-0.011970758516,0.0079657980785,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,5,EXPLOIT,asym_h+0.000_k-3.750_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-3.75,-0.0125,5.3990346514e-05,0.00400496043747,-0.00505399034651,-0.00405895078398,5.3990346514e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,5,EXPLOIT,asym_h+0.000_k-3.750_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-3.75,0.0125,-1.405437383e-05,0.00400496043747,-0.00498594562617,-0.00399090606364,-1.405437383e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,6,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.00301343386442,0.00400496043747,-0.00801343386442,-0.00701839430189,0.00301343386442,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,6,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.00290338552647,0.00400496043747,-0.00209661447353,-0.001101574911,-0.00290338552647,False,False,False,False,,False,True,False,81.79551122194513,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,6,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00779369496413,0.00400496043747,-0.0127936949641,-0.0117986554016,0.00779369496413,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,6,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,3.57795555308e-05,0.00400496043747,-0.00503577955553,-0.004040739993,3.57795555308e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,6,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,4.13468433258e-06,0.00400496043747,-0.00500413468433,-0.0040090951218,4.13468433269e-06,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,7,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.00301343386442,0.00400496043747,-0.00801343386442,-0.00701839430189,0.00301343386442,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,7,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.00290338552647,0.00400496043747,-0.00209661447353,-0.001101574911,-0.00290338552647,False,False,False,False,,False,True,False,82.7930174563591,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,7,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00779369496413,0.00400496043747,-0.0127936949641,-0.0117986554016,0.00779369496413,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,7,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,3.57795555308e-05,0.00400496043747,-0.00503577955553,-0.004040739993,3.57795555308e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,7,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,4.13468433258e-06,0.00400496043747,-0.00500413468433,-0.0040090951218,4.13468433269e-06,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,8,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.00301343386442,0.00400496043747,-0.00801343386442,-0.00701839430189,0.00301343386442,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,8,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.00290338552647,0.00400496043747,-0.00209661447353,-0.001101574911,-0.00290338552647,False,False,False,False,,False,True,False,84.03990024937656,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,8,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00779369496413,0.00400496043747,-0.0127936949641,-0.0117986554016,0.00779369496413,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,8,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,3.57795555308e-05,0.00400496043747,-0.00503577955553,-0.004040739993,3.57795555308e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,8,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,4.13468433258e-06,0.00400496043747,-0.00500413468433,-0.0040090951218,4.13468433269e-06,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,9,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.00301343386442,0.00400496043747,-0.00801343386442,-0.00701839430189,0.00301343386442,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,9,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.00290338552647,0.00400496043747,-0.00209661447353,-0.001101574911,-0.00290338552647,False,False,False,False,,False,True,False,86.0349127182045,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,9,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00779369496413,0.00400496043747,-0.0127936949641,-0.0117986554016,0.00779369496413,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,9,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,3.57795555308e-05,0.00400496043747,-0.00503577955553,-0.004040739993,3.57795555308e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,9,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,4.13468433258e-06,0.00400496043747,-0.00500413468433,-0.0040090951218,4.13468433269e-06,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,10,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.00301343386442,0.00400496043747,-0.00801343386442,-0.00701839430189,0.00301343386442,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,10,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.00290338552647,0.00400496043747,-0.00209661447353,-0.001101574911,-0.00290338552647,False,False,True,False,,False,True,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,10,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00779369496413,0.00400496043747,-0.0127936949641,-0.0117986554016,0.00779369496413,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,10,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,3.57795555308e-05,0.00400496043747,-0.00503577955553,-0.004040739993,3.57795555308e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,10,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,4.13468433258e-06,0.00400496043747,-0.00500413468433,-0.0040090951218,4.13468433269e-06,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,11,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.00301343386442,0.00400496043747,-0.00801343386442,-0.00701839430189,0.00301343386442,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,11,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.00290338552647,0.00400496043747,-0.00209661447353,-0.001101574911,-0.00290338552647,False,False,True,False,,False,True,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,11,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00779369496413,0.00400496043747,-0.0127936949641,-0.0117986554016,0.00779369496413,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,11,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,3.57795555308e-05,0.00400496043747,-0.00503577955553,-0.004040739993,3.57795555308e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,11,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,4.13468433258e-06,0.00400496043747,-0.00500413468433,-0.0040090951218,4.13468433269e-06,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,12,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.00301343386442,0.00400496043747,-0.00801343386442,-0.00701839430189,0.00301343386442,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,12,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.00290338552647,0.00400496043747,-0.00209661447353,-0.001101574911,-0.00290338552647,False,False,True,False,,False,True,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,12,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00779369496413,0.00400496043747,-0.0127936949641,-0.0117986554016,0.00779369496413,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,12,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,3.57795555308e-05,0.00400496043747,-0.00503577955553,-0.004040739993,3.57795555308e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,12,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,4.13468433258e-06,0.00400496043747,-0.00500413468433,-0.0040090951218,4.13468433269e-06,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,13,FINAL_STOP_DECISION,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.00301343386442,0.00400496043747,-0.00801343386442,-0.00701839430189,0.00301343386442,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,13,FINAL_STOP_DECISION,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.00290338552647,0.00400496043747,-0.00209661447353,-0.001101574911,-0.00290338552647,False,False,True,False,,False,True,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,13,FINAL_STOP_DECISION,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00779369496413,0.00400496043747,-0.0127936949641,-0.0117986554016,0.00779369496413,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,13,FINAL_STOP_DECISION,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,3.57795555308e-05,0.00400496043747,-0.00503577955553,-0.004040739993,3.57795555308e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
heavy_leg__matched_linear,heavy_leg,matched_linear,13,FINAL_STOP_DECISION,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,4.13468433258e-06,0.00400496043747,-0.00500413468433,-0.0040090951218,4.13468433269e-06,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,1,EXPLOIT,asym_h-1.250_k+0.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,0.0,0.0,0.00185842489122,0.00400496043747,-0.00685842489122,-0.00586338532869,0.00143582865782,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,1,EXPLOIT,asym_h+1.250_k+0.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,0.0,0.0,-0.00180686441605,0.00400496043747,-0.00319313558395,-0.00219809602142,-0.00136277803636,False,False,False,False,,False,True,False,86.0349127182045,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,1,EXPLOIT,asym_h+0.000_k-1.250_p+0.00000,KNEE_NEGATIVE,knee,NEGATIVE,0.0,-1.25,0.0,-0.00685744039063,0.00400496043747,0.00185744039063,0.00285247995316,-0.0088994924968,True,True,True,True,1,True,True,True,100.0,True,RESEARCH_EXPLOIT_ELIGIBLE,False,True
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,1,EXPLOIT,asym_h+0.000_k+1.250_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,1.25,0.0,0.00695417819258,0.00400496043747,-0.0119541781926,-0.01095913863,0.00910012092902,False,False,False,False,,False,False,False,80.0498753117207,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,1,EXPLOIT,asym_h+0.000_k+0.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,0.0,-0.0125,0.000129249439469,0.00400496043747,-0.00512924943947,-0.00413420987694,8.48623618703e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,1,EXPLOIT,asym_h+0.000_k+0.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,0.0,0.0125,-0.000118041596078,0.00400496043747,-0.00488195840392,-0.00388691884139,-5.96236642501e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,2,EXPLOIT,asym_h-1.250_k-1.250_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-1.25,0.0,0.00182382032046,0.00400496043747,-0.00682382032046,-0.00582878075793,0.00139704156829,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,2,EXPLOIT,asym_h+1.250_k-1.250_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-1.25,0.0,-0.00177240286813,0.00400496043747,-0.00322759713187,-0.00223255756934,-0.0013242052048,False,False,False,False,,False,True,False,86.0349127182045,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,2,EXPLOIT,asym_h+0.000_k-2.500_p+0.00000,KNEE_NEGATIVE,knee,NEGATIVE,0.0,-2.5,0.0,-0.00676061139724,0.00400496043747,0.00176061139724,0.00275565095977,-0.0087007167583,True,True,True,True,1,True,True,True,99.75062344139651,True,RESEARCH_EXPLOIT_ELIGIBLE,False,True
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,2,EXPLOIT,asym_h+0.000_k+0.000_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,0.0,0.0,0.00685775899071,0.00400496043747,-0.0118577589907,-0.0108627194282,0.0088994924968,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,2,EXPLOIT,asym_h+0.000_k-1.250_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-1.25,-0.0125,0.00011883343658,0.00400496043747,-0.00511883343658,-0.00412379387405,7.08419155564e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,2,EXPLOIT,asym_h+0.000_k-1.250_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-1.25,0.0125,-0.000106993440613,0.00400496043747,-0.00489300655939,-0.00389796699686,-4.5410082483e-05,False,False,True,False,,False,True,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,3,EXPLOIT,asym_h-1.250_k-2.500_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-2.5,0.0,0.0017906785169,0.00400496043747,-0.0067906785169,-0.00579563895437,0.00135948431105,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,3,EXPLOIT,asym_h+1.250_k-2.500_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-2.5,0.0,-0.00173937571013,0.00400496043747,-0.00326062428987,-0.00226558472734,-0.00128687730593,False,False,False,False,,False,True,False,86.0349127182045,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,3,EXPLOIT,asym_h+0.000_k-3.750_p+0.00000,KNEE_NEGATIVE,knee,NEGATIVE,0.0,-3.75,0.0,-0.00666557931073,0.00400496043747,0.00166557931073,0.00266061887326,-0.00850442853529,True,True,True,True,1,True,True,True,99.75062344139651,True,RESEARCH_EXPLOIT_ELIGIBLE,False,True
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,3,EXPLOIT,asym_h+0.000_k-1.250_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-1.25,0.0,0.00676213304252,0.00400496043747,-0.0117621330425,-0.01076709348,0.0087007167583,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,3,EXPLOIT,asym_h+0.000_k-2.500_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-2.5,-0.0125,0.000108175870978,0.00400496043747,-0.00510817587098,-0.00411313630845,5.67910414329e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,3,EXPLOIT,asym_h+0.000_k-2.500_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-2.5,0.0125,-9.61963712822e-05,0.00400496043747,-0.00490380362872,-0.00390876406619,-3.14545827467e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,4,EXPLOIT,asym_h-1.250_k-3.750_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-3.75,0.0,0.00175866536652,0.00400496043747,-0.00675866536652,-0.00576362580399,0.00132319192739,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,4,EXPLOIT,asym_h+1.250_k-3.750_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-3.75,0.0,-0.00170747220223,0.00400496043747,-0.00329252779777,-0.00229748823524,-0.00125083618483,False,False,False,False,,False,True,False,86.0349127182045,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,4,EXPLOIT,asym_h+0.000_k-5.000_p+0.00000,KNEE_NEGATIVE,knee,NEGATIVE,0.0,-5.0,0.0,-0.00657146770075,0.00400496043747,0.00157146770075,0.00256650726328,-0.00831057139102,True,True,True,True,1,True,True,True,99.75062344139651,True,RESEARCH_EXPLOIT_ELIGIBLE,False,True
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,4,EXPLOIT,asym_h+0.000_k-2.500_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-2.5,0.0,0.00666766515978,0.00400496043747,-0.0116676651598,-0.0106726255973,0.00850442853529,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,4,EXPLOIT,asym_h+0.000_k-3.750_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-3.75,-0.0125,9.75147221745e-05,0.00400496043747,-0.00509751472217,-0.00410247515964,4.28557975589e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
