family,subject_a,subject_b,spearman_rank,oracle_a,oracle_b,oracle_same,oracle_distance,transfer_a_to_b_regret_pct,transfer_b_to_a_regret_pct
KEY_POSTURE_TIMING,MYOLEG_VP_011,MYOLEG_VP_027,0.9998834372873973,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_011,MYOLEG_VP_029,0.9999631471352695,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_011,MYOLEG_VP_030,0.9996250531571518,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_011,MYOLEG_VP_031,0.9999544515155016,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_013,MYOLEG_VP_014,0.9999602485953469,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_013,MYOLEG_VP_015,0.9996637693689755,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_013,MYOLEG_VP_017,0.9998171849463088,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_013,MYOLEG_VP_018,0.9998300213373946,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_013,MYOLEG_VP_019,0.9999730849864329,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_013,MYOLEG_VP_021,0.9999256731548413,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_013,MYOLEG_VP_022,0.9998623193536753,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_013,MYOLEG_VP_023,0.9998134582521225,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_013,MYOLEG_VP_025,0.9995057989431922,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_013,MYOLEG_VP_026,0.999348242594541,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_013,MYOLEG_VP_027,0.9999331265432139,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_013,MYOLEG_VP_029,0.999938923623059,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_013,MYOLEG_VP_030,0.999548655926334,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_013,MYOLEG_VP_031,0.9999298139261592,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_014,MYOLEG_VP_015,0.9997720505389421,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_014,MYOLEG_VP_017,0.9998927540228628,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_014,MYOLEG_VP_018,0.9999084889538714,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_014,MYOLEG_VP_019,0.9999881988017437,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_014,MYOLEG_VP_021,0.9998590067366209,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_014,MYOLEG_VP_022,0.9999269153862367,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_014,MYOLEG_VP_023,0.999903105951158,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_014,MYOLEG_VP_025,0.9996407880881604,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_014,MYOLEG_VP_026,0.9995132523315648,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_014,MYOLEG_VP_027,0.9998799176317769,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_014,MYOLEG_VP_029,0.9999790891048439,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_014,MYOLEG_VP_030,0.9996881999197518,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_014,MYOLEG_VP_031,0.9999753624106575,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_015,MYOLEG_VP_017,0.9999461699728656,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_015,MYOLEG_VP_018,0.9999374743530977,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_015,MYOLEG_VP_019,0.9997461707182044,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_015,MYOLEG_VP_021,0.9993960685032643,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_015,MYOLEG_VP_022,0.9998836443259632,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_015,MYOLEG_VP_023,0.999938923623059,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_015,MYOLEG_VP_025,0.9999250520391436,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_015,MYOLEG_VP_026,0.9998830232102656,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_015,MYOLEG_VP_027,0.9994397536406696,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_015,MYOLEG_VP_029,0.9998368536100694,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_015,MYOLEG_VP_030,0.999951760014145,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_015,MYOLEG_VP_031,0.9998488618468916,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_017,MYOLEG_VP_018,0.999989648071705,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_017,MYOLEG_VP_019,0.9998770190918543,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_017,MYOLEG_VP_021,0.999616357537384,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_017,MYOLEG_VP_022,0.999957764132556,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_017,MYOLEG_VP_023,0.9999753624106575,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_017,MYOLEG_VP_025,0.9998581785823574,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_017,MYOLEG_VP_026,0.9997799180044465,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_017,MYOLEG_VP_027,0.9996478273994012,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_017,MYOLEG_VP_029,0.9999368532374,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_017,MYOLEG_VP_030,0.9998879921358471,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_017,MYOLEG_VP_031,0.9999434784715089,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_018,MYOLEG_VP_019,0.9998913047529016,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_018,MYOLEG_VP_021,0.9996347839697493,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_018,MYOLEG_VP_022,0.9999639752895332,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_018,MYOLEG_VP_023,0.9999871636089142,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_018,MYOLEG_VP_025,0.9998496900011554,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_018,MYOLEG_VP_026,0.9997714294232444,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_018,MYOLEG_VP_027,0.9996679101402934,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_018,MYOLEG_VP_029,0.9999472051656951,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_018,MYOLEG_VP_030,0.9998830232102656,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_018,MYOLEG_VP_031,0.9999556937468971,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_019,MYOLEG_VP_021,0.9998799176317769,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_019,MYOLEG_VP_022,0.9999238098077482,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_019,MYOLEG_VP_023,0.9998844724802267,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_019,MYOLEG_VP_025,0.9996188420001748,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_019,MYOLEG_VP_026,0.9994819895081136,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_019,MYOLEG_VP_027,0.9998925469842971,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_019,MYOLEG_VP_029,0.9999683230994171,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_019,MYOLEG_VP_030,0.9996610778676188,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_019,MYOLEG_VP_031,0.9999631471352695,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_021,MYOLEG_VP_022,0.9996865436112247,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_021,MYOLEG_VP_023,0.9996072478404843,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_021,MYOLEG_VP_025,0.9991801272790288,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_021,MYOLEG_VP_026,0.9989770224458792,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_021,MYOLEG_VP_027,0.999983229876162,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_021,MYOLEG_VP_029,0.999812423059293,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_021,MYOLEG_VP_030,0.9992401684631403,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_021,MYOLEG_VP_031,0.9997962740511527,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_022,MYOLEG_VP_023,0.9999623189810058,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_022,MYOLEG_VP_025,0.9998335409930149,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_022,MYOLEG_VP_026,0.9997424440240181,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_022,MYOLEG_VP_027,0.9997031066964969,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_022,MYOLEG_VP_029,0.9999457558957336,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_022,MYOLEG_VP_030,0.9998575574666596,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_022,MYOLEG_VP_031,0.9999548655926335,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_023,MYOLEG_VP_025,0.9998633545465048,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_023,MYOLEG_VP_026,0.9997971022054162,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_023,MYOLEG_VP_027,0.9996443077437808,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_023,MYOLEG_VP_029,0.999934575813175,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_023,MYOLEG_VP_030,0.9998954455242195,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_023,MYOLEG_VP_031,0.9999451347800361,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_025,MYOLEG_VP_026,0.9999643893666649,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_025,MYOLEG_VP_027,0.9992138745652708,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_025,MYOLEG_VP_029,0.9997049700435899,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_025,MYOLEG_VP_030,0.9999824017218983,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_025,MYOLEG_VP_031,0.9997281583629709,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_026,MYOLEG_VP_027,0.9990205005447185,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_026,MYOLEG_VP_029,0.9995917199480416,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_026,MYOLEG_VP_030,0.9999556937468971,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_026,MYOLEG_VP_031,0.9996196701544384,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_027,MYOLEG_VP_029,0.9998360254558057,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_027,MYOLEG_VP_030,0.9992786776363981,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_027,MYOLEG_VP_031,0.999820911640495,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_029,MYOLEG_VP_030,0.9997498974123907,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_029,MYOLEG_VP_031,0.999993788843023,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_030,MYOLEG_VP_031,0.9997708083075467,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
