model,beta_flex,beta_extend,E0,E2,E3
LEG_0_NOMINAL,0.0275,0.005,32.22696964344752,1.0078864246130623,1.001306189390606
LEG_0_NOMINAL,0.0275,0.0075,32.225771472734145,1.0078864246130623,1.0010077108380018
LEG_0_NOMINAL,0.0275,0.01,32.22457322423544,1.0078864246130623,1.0007110842472606
LEG_0_NOMINAL,0.0275,0.0125,32.223377291641164,1.0078864246130623,1.0004163045500798
LEG_0_NOMINAL,0.0275,0.015,32.22217841679474,1.0078864246130623,1.0001234015037554
LEG_0_NOMINAL,0.0275,0.0175,32.220980346334514,1.0078864246130623,0.999832405614643
LEG_0_NOMINAL,0.0275,0.02,32.219790095970005,1.0078864246130623,0.9995433991411159
LEG_0_NOMINAL,0.0275,0.0225,32.218592067977596,1.0078864246130623,0.9992563432522648
LEG_0_NOMINAL,0.0275,0.025,32.21739144659974,1.0078864246130623,0.9989709322385553
LEG_0_NOMINAL,0.0275,0.0275,32.21619500342541,1.0078864246130623,0.9986874197786475
LEG_0_NOMINAL,0.0275,0.03,32.21500650171386,1.0078864246130623,0.9984059326576834
LEG_0_NOMINAL,0.03,-0.03,32.24513607938737,1.0159773057335362,1.0058379266244826
LEG_0_NOMINAL,0.03,-0.0275,32.243942404820004,1.0146011551181835,1.005515084411091
LEG_0_NOMINAL,0.03,-0.025,32.2427348111083,1.0132330897182888,1.0051936664155559
LEG_0_NOMINAL,0.03,-0.0225,32.241532268087234,1.011873213547599,1.0048740695073548
LEG_0_NOMINAL,0.03,-0.02,32.24031415818938,1.010521935741288,1.004555978525256
LEG_0_NOMINAL,0.03,-0.0175,32.239114101128536,1.0091770823832436,1.0042395822996442
LEG_0_NOMINAL,0.03,-0.015,32.23791153252894,1.0085843310795837,1.0039249659481078
LEG_0_NOMINAL,0.03,-0.0125,32.23671101172591,1.0085843310795837,1.0036121107775968
LEG_0_NOMINAL,0.03,-0.01,32.23550716855799,1.0085843310795837,1.0033009991392148
LEG_0_NOMINAL,0.03,-0.0075,32.23430723866193,1.0085843310795837,1.0029916105731198
LEG_0_NOMINAL,0.03,-0.005,32.23310681363353,1.0085843310795837,1.00268401798546
LEG_0_NOMINAL,0.03,-0.0025,32.231906267862605,1.0085843310795837,1.0023782081738306
LEG_0_NOMINAL,0.03,0.0,32.23070558320187,1.0085843310795837,1.0020741963587485
LEG_0_NOMINAL,0.03,0.0025,32.229525755595304,1.0085843310795837,1.0017747861009496
LEG_0_NOMINAL,0.03,0.005,32.228327931651826,1.0085843310795837,1.0014744723580116
LEG_0_NOMINAL,0.03,0.0075,32.227129811438175,1.0085843310795837,1.0011759938054072
LEG_0_NOMINAL,0.03,0.01,32.225931613446235,1.0085843310795837,1.0008793672146663
LEG_0_NOMINAL,0.03,0.0125,32.224735731264836,1.0085843310795837,1.0005845875174852
LEG_0_NOMINAL,0.03,0.015,32.22353690695908,1.0085843310795837,1.0002916844711611
LEG_0_NOMINAL,0.03,0.0175,32.22233888700937,1.0085843310795837,1.0000006885820487
LEG_0_NOMINAL,0.03,0.02,32.2211486868294,1.0085843310795837,0.9997116821085215
LEG_0_NOMINAL,0.03,0.0225,32.219950709353206,1.0085843310795837,0.9994246262196703
LEG_0_NOMINAL,0.03,0.025,32.21875013860469,1.0085843310795837,0.9991392152059609
LEG_0_NOMINAL,0.03,0.0275,32.21755374588725,1.0085843310795837,0.998855702746053
LEG_0_NOMINAL,0.03,0.03,32.2163652943014,1.0085843310795837,0.9985742156250891
LEG_1_HEAVY_HIP_STIFF,-0.03,-0.03,98.5208646368717,1.014588821530486,1.0010728061960732
LEG_1_HEAVY_HIP_STIFF,-0.03,-0.0275,98.5200805037847,1.013311994128729,1.0007595633108908
LEG_1_HEAVY_HIP_STIFF,-0.03,-0.025,98.51930274627644,1.0120462852102678,1.0004490308102276
LEG_1_HEAVY_HIP_STIFF,-0.03,-0.0225,98.51853746468495,1.010791823977233,1.000141282080272
LEG_1_HEAVY_HIP_STIFF,-0.03,-0.02,98.51777749334616,1.0095486490116894,0.999836277631968
LEG_1_HEAVY_HIP_STIFF,-0.03,-0.0175,98.5170363701765,1.0083160418902744,0.9995339374616599
LEG_1_HEAVY_HIP_STIFF,-0.03,-0.015,98.51630458804388,1.0070947469545206,0.9992343761996076
LEG_1_HEAVY_HIP_STIFF,-0.03,-0.0125,98.51558424784376,1.0058845384021933,0.9989375541634193
LEG_1_HEAVY_HIP_STIFF,-0.03,-0.01,98.514873084796,1.0046855025793509,0.9986434769957753
LEG_1_HEAVY_HIP_STIFF,-0.03,-0.0075,98.51417438313908,1.0034973761817088,0.9983521040695138
LEG_1_HEAVY_HIP_STIFF,-0.03,-0.005,98.5134857073811,1.0023203423671962,0.9980634631991259
LEG_1_HEAVY_HIP_STIFF,-0.03,-0.0025,98.51280727565744,1.0011543165961918,0.9977775358319796
LEG_1_HEAVY_HIP_STIFF,-0.03,0.0,98.51213895130236,1.0001313843647504,0.9974943150775936
LEG_1_HEAVY_HIP_STIFF,-0.03,0.0025,98.51149156572656,1.0001313843647504,0.9972157575111862
LEG_1_HEAVY_HIP_STIFF,-0.03,0.005,98.51084401358644,1.0001313843647504,0.9969379412926902
LEG_1_HEAVY_HIP_STIFF,-0.03,0.0075,98.5102061088956,1.0001313843647504,0.996662806957475
LEG_1_HEAVY_HIP_STIFF,-0.03,0.01,98.50957778722665,1.0001313843647504,0.9963903463095886
LEG_1_HEAVY_HIP_STIFF,-0.03,0.0125,98.50896006540138,1.0001313843647504,0.9961205371923121
LEG_1_HEAVY_HIP_STIFF,-0.03,0.015,98.50835030033583,1.0001313843647504,0.995853394147793
LEG_1_HEAVY_HIP_STIFF,-0.03,0.0175,98.50774995741337,1.0001511941602683,0.99558889751468
LEG_1_HEAVY_HIP_STIFF,-0.03,0.02,98.5071616099316,1.000172177028905,0.9953270360592171
LEG_1_HEAVY_HIP_STIFF,-0.03,0.0225,98.50657833842912,1.0001928784684972,0.9950678453393239
LEG_1_HEAVY_HIP_STIFF,-0.03,0.025,98.50600433024997,1.0002134423967788,0.9948111605845904
LEG_1_HEAVY_HIP_STIFF,-0.03,0.0275,98.5054408557359,1.0002338988569586,0.9945570320933993
LEG_1_HEAVY_HIP_STIFF,-0.03,0.03,98.50488900531508,1.0002542737484206,0.9943055034855116
LEG_1_HEAVY_HIP_STIFF,-0.0275,-0.03,98.52169784051668,1.014588821530486,1.0012840437610147
LEG_1_HEAVY_HIP_STIFF,-0.0275,-0.0275,98.52091371406118,1.013311994128729,1.0009708008758322
LEG_1_HEAVY_HIP_STIFF,-0.0275,-0.025,98.5201359631306,1.0120462852102678,1.000660268375169
LEG_1_HEAVY_HIP_STIFF,-0.0275,-0.0225,98.51937068801142,1.010791823977233,1.0003525196452137
LEG_1_HEAVY_HIP_STIFF,-0.0275,-0.02,98.5186107231001,1.0095486490116894,1.0000475151969095
LEG_1_HEAVY_HIP_STIFF,-0.0275,-0.0175,98.5178696061986,1.0083160418902744,0.9997451750266015
LEG_1_HEAVY_HIP_STIFF,-0.0275,-0.015,98.5171378302552,1.0070947469545206,0.9994456137645493
LEG_1_HEAVY_HIP_STIFF,-0.0275,-0.0125,98.51641749614768,1.0058845384021933,0.999148791728361
LEG_1_HEAVY_HIP_STIFF,-0.0275,-0.01,98.51570633911496,1.0046855025793509,0.9988547145607168
LEG_1_HEAVY_HIP_STIFF,-0.0275,-0.0075,98.51500764336774,1.0034973761817088,0.9985633416344554
LEG_1_HEAVY_HIP_STIFF,-0.0275,-0.005,98.51431897343475,1.0023203423671962,0.9982747007640673
LEG_1_HEAVY_HIP_STIFF,-0.0275,-0.0025,98.51364054744955,1.0011543165961918,0.997988773396921
LEG_1_HEAVY_HIP_STIFF,-0.0275,0.0,98.5129722287475,1.0001203453519487,0.9977055526425351
LEG_1_HEAVY_HIP_STIFF,-0.0275,0.0025,98.51232484864768,1.0001203453519487,0.9974269950761278
LEG_1_HEAVY_HIP_STIFF,-0.0275,0.005,98.51167730198502,1.0001203453519487,0.9971491788576318
LEG_1_HEAVY_HIP_STIFF,-0.0275,0.0075,98.5110394026901,1.0001203453519487,0.9968740445224166
LEG_1_HEAVY_HIP_STIFF,-0.0275,0.01,98.51041108633608,1.0001203453519487,0.9966015838745301
LEG_1_HEAVY_HIP_STIFF,-0.0275,0.0125,98.50979336973616,1.0001203453519487,0.9963317747572537
LEG_1_HEAVY_HIP_STIFF,-0.0275,0.015,98.50918360982872,1.0001301303666366,0.9960646317127345
LEG_1_HEAVY_HIP_STIFF,-0.0275,0.0175,98.50858327198468,1.0001511941602683,0.9958001350796216
LEG_1_HEAVY_HIP_STIFF,-0.0275,0.02,98.50799492947996,1.000172177028905,0.9955382736241587
LEG_1_HEAVY_HIP_STIFF,-0.0275,0.0225,98.50741166291164,1.0001928784684972,0.9952790829042655
LEG_1_HEAVY_HIP_STIFF,-0.0275,0.025,98.50683765958834,1.0002134423967788,0.995022398149532
LEG_1_HEAVY_HIP_STIFF,-0.0275,0.0275,98.5062741898411,1.0002338988569586,0.9947682696583409
LEG_1_HEAVY_HIP_STIFF,-0.0275,0.03,98.50572234408878,1.0002542737484206,0.9945167410504532
LEG_1_HEAVY_HIP_STIFF,-0.025,-0.03,98.52252804379454,1.014588821530486,1.0014949365646608
LEG_1_HEAVY_HIP_STIFF,-0.025,-0.0275,98.52174392394656,1.013311994128729,1.0011816936794782
LEG_1_HEAVY_HIP_STIFF,-0.025,-0.025,98.5209661795699,1.0120462852102678,1.0008711611788152
LEG_1_HEAVY_HIP_STIFF,-0.025,-0.0225,98.52020091089958,1.010791823977233,1.0005634124488596
LEG_1_HEAVY_HIP_STIFF,-0.025,-0.02,98.51944095239249,1.0095486490116894,1.0002584080005557
LEG_1_HEAVY_HIP_STIFF,-0.025,-0.0175,98.51869984173646,1.0083160418902744,0.9999560678302477
LEG_1_HEAVY_HIP_STIFF,-0.025,-0.015,98.51796807195991,1.0070947469545206,0.9996565065681953
LEG_1_HEAVY_HIP_STIFF,-0.025,-0.0125,98.51724774392292,1.0058845384021933,0.999359684532007
LEG_1_HEAVY_HIP_STIFF,-0.025,-0.01,98.51653659288348,1.0046855025793509,0.9990656073643629
LEG_1_HEAVY_HIP_STIFF,-0.025,-0.0075,98.5158379030246,1.0034973761817088,0.9987742344381014
LEG_1_HEAVY_HIP_STIFF,-0.025,-0.005,98.51514923889556,1.0023203423671962,0.9984855935677135
LEG_1_HEAVY_HIP_STIFF,-0.025,-0.0025,98.51447081862804,1.0011543165961918,0.9981996662005672
LEG_1_HEAVY_HIP_STIFF,-0.025,0.0,98.51380250555852,1.0001092730555166,0.9979164454461813
LEG_1_HEAVY_HIP_STIFF,-0.025,0.0025,98.51315513091488,1.0001092730555166,0.9976378878797738
LEG_1_HEAVY_HIP_STIFF,-0.025,0.005,98.51250758970988,1.0001092730555166,0.9973600716612778
LEG_1_HEAVY_HIP_STIFF,-0.025,0.0075,98.51186969579138,1.0001092730555166,0.9970849373260625
LEG_1_HEAVY_HIP_STIFF,-0.025,0.01,98.51124138473304,1.0001092730555166,0.9968124766781761
LEG_1_HEAVY_HIP_STIFF,-0.025,0.0125,98.51062367333957,1.0001092730555166,0.9965426675608997
LEG_1_HEAVY_HIP_STIFF,-0.025,0.015,98.51001391857156,1.0001301303666366,0.9962755245163806
LEG_1_HEAVY_HIP_STIFF,-0.025,0.0175,98.5094135857876,1.0001511941602683,0.9960110278832678
LEG_1_HEAVY_HIP_STIFF,-0.025,0.02,98.50882524824192,1.000172177028905,0.9957491664278048
LEG_1_HEAVY_HIP_STIFF,-0.025,0.0225,98.50824198658992,1.0001928784684972,0.9954899757079115
LEG_1_HEAVY_HIP_STIFF,-0.025,0.025,98.5076679881049,1.0002134423967788,0.995233290953178
LEG_1_HEAVY_HIP_STIFF,-0.025,0.0275,98.5071045231072,1.0002338988569586,0.994979162461987
LEG_1_HEAVY_HIP_STIFF,-0.025,0.03,98.50655268200651,1.0002542737484206,0.9947276338540993
LEG_1_HEAVY_HIP_STIFF,-0.0225,-0.03,98.52335803285476,1.014588821530486,1.0017053257255828
LEG_1_HEAVY_HIP_STIFF,-0.0225,-0.0275,98.5225739196125,1.013311994128729,1.0013920828404002
LEG_1_HEAVY_HIP_STIFF,-0.0225,-0.025,98.52179618178792,1.0120462852102678,1.001081550339737
LEG_1_HEAVY_HIP_STIFF,-0.0225,-0.0225,98.5210309195647,1.010791823977233,1.0007738016097816
LEG_1_HEAVY_HIP_STIFF,-0.0225,-0.02,98.52027096746008,1.0095486490116894,1.0004687971614774
LEG_1_HEAVY_HIP_STIFF,-0.0225,-0.0175,98.5195298630478,1.0083160418902744,1.0001664569911695
LEG_1_HEAVY_HIP_STIFF,-0.0225,-0.015,98.51879809943644,1.0070947469545206,0.9998668957291172
LEG_1_HEAVY_HIP_STIFF,-0.0225,-0.0125,98.51807777746828,1.0058845384021933,0.9995700736929289
LEG_1_HEAVY_HIP_STIFF,-0.0225,-0.01,98.51736663242046,1.0046855025793509,0.9992759965252849
LEG_1_HEAVY_HIP_STIFF,-0.0225,-0.0075,98.51666794844832,1.0034973761817088,0.9989846235990233
LEG_1_HEAVY_HIP_STIFF,-0.0225,-0.005,98.5159792901216,1.0023203423671962,0.9986959827286355
LEG_1_HEAVY_HIP_STIFF,-0.0225,-0.0025,98.51530087557018,1.0011543165961918,0.9984100553614892
LEG_1_HEAVY_HIP_STIFF,-0.0225,0.0,98.5146325681317,1.0000982359534147,0.9981268346071032
LEG_1_HEAVY_HIP_STIFF,-0.0225,0.0025,98.51398519894272,1.0000982359534147,0.9978482770406957
LEG_1_HEAVY_HIP_STIFF,-0.0225,0.005,98.51333766319388,1.0000982359534147,0.9975704608221997
LEG_1_HEAVY_HIP_STIFF,-0.0225,0.0075,98.5126997746503,1.0000982359534147,0.9972953264869845
LEG_1_HEAVY_HIP_STIFF,-0.0225,0.01,98.51207146888622,1.0000982359534147,0.997022865839098
LEG_1_HEAVY_HIP_STIFF,-0.0225,0.0125,98.51145376269776,1.000108909634604,0.9967530567218216
LEG_1_HEAVY_HIP_STIFF,-0.0225,0.015,98.51084401306775,1.0001301303666366,0.9964859136773025
LEG_1_HEAVY_HIP_STIFF,-0.0225,0.0175,98.5102436853425,1.0001511941602683,0.9962214170441896
LEG_1_HEAVY_HIP_STIFF,-0.0225,0.02,98.50965535275448,1.000172177028905,0.9959595555887267
LEG_1_HEAVY_HIP_STIFF,-0.0225,0.0225,98.50907209601743,1.0001928784684972,0.9957003648688334
LEG_1_HEAVY_HIP_STIFF,-0.0225,0.025,98.5084981023694,1.0002134423967788,0.9954436801141
LEG_1_HEAVY_HIP_STIFF,-0.0225,0.0275,98.50793464211992,1.0002338988569586,0.9951895516229089
LEG_1_HEAVY_HIP_STIFF,-0.0225,0.03,98.50738280566962,1.0002542737484206,0.9949380230150212
LEG_1_HEAVY_HIP_STIFF,-0.02,-0.03,98.5241904409474,1.014588821530486,1.0019152511445446
LEG_1_HEAVY_HIP_STIFF,-0.02,-0.0275,98.52340633433,1.013311994128729,1.0016020082593622
LEG_1_HEAVY_HIP_STIFF,-0.02,-0.025,98.5226286030765,1.0120462852102678,1.001291475758699
LEG_1_HEAVY_HIP_STIFF,-0.02,-0.0225,98.52186334731906,1.010791823977233,1.0009837270287436
LEG_1_HEAVY_HIP_STIFF,-0.02,-0.02,98.52110340163544,1.0095486490116894,1.0006787225804397
LEG_1_HEAVY_HIP_STIFF,-0.02,-0.0175,98.52036230348504,1.0083160418902744,1.0003763824101315
LEG_1_HEAVY_HIP_STIFF,-0.02,-0.015,98.5196305460567,1.0070947469545206,1.0000768211480793
LEG_1_HEAVY_HIP_STIFF,-0.02,-0.0125,98.51891023017498,1.0058845384021933,0.9997799991118907
LEG_1_HEAVY_HIP_STIFF,-0.02,-0.01,98.51819909113615,1.0046855025793509,0.9994859219442468
LEG_1_HEAVY_HIP_STIFF,-0.02,-0.0075,98.51750041306778,1.0034973761817088,0.9991945490179853
LEG_1_HEAVY_HIP_STIFF,-0.02,-0.005,98.51681176056022,1.0023203423671962,0.9989059081475973
LEG_1_HEAVY_HIP_STIFF,-0.02,-0.0025,98.51613335174144,1.0011543165961918,0.998619980780451
LEG_1_HEAVY_HIP_STIFF,-0.02,0.0,98.51546504995032,1.0000872756583892,0.9983367600260651
LEG_1_HEAVY_HIP_STIFF,-0.02,0.0025,98.5148176862318,1.0000872756583892,0.9980582024596577
LEG_1_HEAVY_HIP_STIFF,-0.02,0.005,98.5141701559549,1.0000872756583892,0.9977803862411617
LEG_1_HEAVY_HIP_STIFF,-0.02,0.0075,98.51353227280184,1.0000872756583892,0.9975052519059465
LEG_1_HEAVY_HIP_STIFF,-0.02,0.01,98.51290397234736,1.000087486186114,0.9972327912580601
LEG_1_HEAVY_HIP_STIFF,-0.02,0.0125,98.51228627137895,1.000108909634604,0.9969629821407836
LEG_1_HEAVY_HIP_STIFF,-0.02,0.015,98.5116765269019,1.0001301303666366,0.9966958390962645
LEG_1_HEAVY_HIP_STIFF,-0.02,0.0175,98.51107620425,1.0001511941602683,0.9964313424631516
LEG_1_HEAVY_HIP_STIFF,-0.02,0.02,98.51048787663402,1.000172177028905,0.9961694810076887
LEG_1_HEAVY_HIP_STIFF,-0.02,0.0225,98.50990462482618,1.0001928784684972,0.9959102902877954
LEG_1_HEAVY_HIP_STIFF,-0.02,0.025,98.50933063602908,1.0002134423967788,0.9956536055330619
LEG_1_HEAVY_HIP_STIFF,-0.02,0.0275,98.50876718054164,1.0002338988569586,0.9953994770418708
LEG_1_HEAVY_HIP_STIFF,-0.02,0.03,98.50821534875514,1.0002542737484206,0.9951479484339831
LEG_1_HEAVY_HIP_STIFF,-0.0175,-0.03,98.52502236357743,1.014588821530486,1.0021247343912176
LEG_1_HEAVY_HIP_STIFF,-0.0175,-0.0275,98.52423826358088,1.013311994128729,1.001811491506035
LEG_1_HEAVY_HIP_STIFF,-0.0175,-0.025,98.52346053889453,1.0120462852102678,1.001500959005372
LEG_1_HEAVY_HIP_STIFF,-0.0175,-0.0225,98.522695289599,1.010791823977233,1.0011932102754164
LEG_1_HEAVY_HIP_STIFF,-0.0175,-0.02,98.52193535033253,1.0095486490116894,1.0008882058271125
LEG_1_HEAVY_HIP_STIFF,-0.0175,-0.0175,98.52119425844022,1.0083160418902744,1.0005858656568045
LEG_1_HEAVY_HIP_STIFF,-0.0175,-0.015,98.5204625071912,1.0070947469545206,1.000286304394752
LEG_1_HEAVY_HIP_STIFF,-0.0175,-0.0125,98.51974219739228,1.0058845384021933,0.9999894823585638
LEG_1_HEAVY_HIP_STIFF,-0.0175,-0.01,98.51903106435884,1.0046855025793509,0.9996954051909198
LEG_1_HEAVY_HIP_STIFF,-0.0175,-0.0075,98.5183323921907,1.0034973761817088,0.9994040322646582
LEG_1_HEAVY_HIP_STIFF,-0.0175,-0.005,98.5176437454988,1.0023203423671962,0.9991153913942703
LEG_1_HEAVY_HIP_STIFF,-0.0175,-0.0025,98.51696534240924,1.0011543165961918,0.998829464027124
LEG_1_HEAVY_HIP_STIFF,-0.0175,0.0,98.51629704626204,1.0000763385988336,0.9985462432727381
LEG_1_HEAVY_HIP_STIFF,-0.0175,0.0025,98.51564968801074,1.0000763385988336,0.9982676857063306
LEG_1_HEAVY_HIP_STIFF,-0.0175,0.005,98.51500216320252,1.0000763385988336,0.9979898694878346
LEG_1_HEAVY_HIP_STIFF,-0.0175,0.0075,98.51436428543671,1.0000763385988336,0.9977147351526194
LEG_1_HEAVY_HIP_STIFF,-0.0175,0.01,98.51373599028864,1.000087486186114,0.997442274504733
LEG_1_HEAVY_HIP_STIFF,-0.0175,0.0125,98.5131182945372,1.000108909634604,0.9971724653874565
LEG_1_HEAVY_HIP_STIFF,-0.0175,0.015,98.51250855520996,1.0001301303666366,0.9969053223429375
LEG_1_HEAVY_HIP_STIFF,-0.0175,0.0175,98.51190823762836,1.0001511941602683,0.9966408257098246
LEG_1_HEAVY_HIP_STIFF,-0.0175,0.02,98.51131991498144,1.000172177028905,0.9963789642543617
LEG_1_HEAVY_HIP_STIFF,-0.0175,0.0225,98.51073666809984,1.0001928784684972,0.9961197735344683
LEG_1_HEAVY_HIP_STIFF,-0.0175,0.025,98.5101626841508,1.0002134423967788,0.995863088779735
LEG_1_HEAVY_HIP_STIFF,-0.0175,0.0275,98.50959923342252,1.0002338988569586,0.9956089602885438
LEG_1_HEAVY_HIP_STIFF,-0.0175,0.03,98.50904740629704,1.0002542737484206,0.9953574316806562
LEG_1_HEAVY_HIP_STIFF,-0.015,-0.03,98.52585450968968,1.014588821530486,1.002333746883827
LEG_1_HEAVY_HIP_STIFF,-0.015,-0.0275,98.52507041631564,1.013311994128729,1.0020205039986443
LEG_1_HEAVY_HIP_STIFF,-0.015,-0.025,98.52429269819808,1.0120462852102678,1.0017099714979814
LEG_1_HEAVY_HIP_STIFF,-0.015,-0.0225,98.52352745536606,1.010791823977233,1.0014022227680257
LEG_1_HEAVY_HIP_STIFF,-0.015,-0.02,98.52276752251838,1.0095486490116894,1.0010972183197218
LEG_1_HEAVY_HIP_STIFF,-0.015,-0.0175,98.52202643688577,1.0083160418902744,1.0007948781494136
LEG_1_HEAVY_HIP_STIFF,-0.015,-0.015,98.52129469181762,1.0070947469545206,1.0004953168873614
LEG_1_HEAVY_HIP_STIFF,-0.015,-0.0125,98.520574388103,1.0058845384021933,1.000198494851173
LEG_1_HEAVY_HIP_STIFF,-0.015,-0.01,98.51986326107644,1.0046855025793509,0.999904417683529
LEG_1_HEAVY_HIP_STIFF,-0.015,-0.0075,98.51916459481004,1.0034973761817088,0.9996130447572675
LEG_1_HEAVY_HIP_STIFF,-0.015,-0.005,98.51847595393524,1.0023203423671962,0.9993244038868796
LEG_1_HEAVY_HIP_STIFF,-0.015,-0.0025,98.51779755657635,1.0011543165961918,0.9990384765197333
LEG_1_HEAVY_HIP_STIFF,-0.015,0.0,98.51712926607456,1.0000654408805367,0.9987552557653473
LEG_1_HEAVY_HIP_STIFF,-0.015,0.0025,98.5164819132918,1.0000654408805367,0.9984766981989399
LEG_1_HEAVY_HIP_STIFF,-0.015,0.005,98.51583439395364,1.0000654408805367,0.9981988819804439
LEG_1_HEAVY_HIP_STIFF,-0.015,0.0075,98.51519652157648,1.0000659359518556,0.9979237476452287
LEG_1_HEAVY_HIP_STIFF,-0.015,0.01,98.51456823173612,1.000087486186114,0.9976512869973423
LEG_1_HEAVY_HIP_STIFF,-0.015,0.0125,98.51395054120296,1.000108909634604,0.9973814778800658
LEG_1_HEAVY_HIP_STIFF,-0.015,0.015,98.51334080702682,1.0001301303666366,0.9971143348355467
LEG_1_HEAVY_HIP_STIFF,-0.015,0.0175,98.5127404945168,1.0001511941602683,0.9968498382024338
LEG_1_HEAVY_HIP_STIFF,-0.015,0.02,98.5121521768402,1.000172177028905,0.9965879767469709
LEG_1_HEAVY_HIP_STIFF,-0.015,0.0225,98.51156893488609,1.0001928784684972,0.9963287860270776
LEG_1_HEAVY_HIP_STIFF,-0.015,0.025,98.51099495578632,1.0002134423967788,0.9960721012723441
LEG_1_HEAVY_HIP_STIFF,-0.015,0.0275,98.5104315098184,1.0002338988569586,0.995817972781153
LEG_1_HEAVY_HIP_STIFF,-0.015,0.03,98.50987968735512,1.0002542737484206,0.9955664441732653
LEG_1_HEAVY_HIP_STIFF,-0.0125,-0.03,98.5266843021945,1.014588821530486,1.0025423350211864
LEG_1_HEAVY_HIP_STIFF,-0.0125,-0.0275,98.52590021542416,1.013311994128729,1.0022290921360035
LEG_1_HEAVY_HIP_STIFF,-0.0125,-0.025,98.52512250385672,1.0120462852102678,1.0019185596353406
LEG_1_HEAVY_HIP_STIFF,-0.0125,-0.0225,98.52435726746984,1.010791823977233,1.0016108109053852
LEG_1_HEAVY_HIP_STIFF,-0.0125,-0.02,98.52359734102266,1.0095486490116894,1.001305806457081
LEG_1_HEAVY_HIP_STIFF,-0.0125,-0.0175,98.5228562616319,1.0083160418902744,1.001003466286773
LEG_1_HEAVY_HIP_STIFF,-0.0125,-0.015,98.52212452272704,1.0070947469545206,1.0007039050247208
LEG_1_HEAVY_HIP_STIFF,-0.0125,-0.0125,98.52140422507944,1.0058845384021933,1.0004070829885323
LEG_1_HEAVY_HIP_STIFF,-0.0125,-0.01,98.52069310404268,1.0046855025793509,1.0001130058208885
LEG_1_HEAVY_HIP_STIFF,-0.0125,-0.0075,98.51999444366122,1.0034973761817088,0.9998216328946269
LEG_1_HEAVY_HIP_STIFF,-0.0125,-0.005,98.519305808587,1.0023203423671962,0.9995329920242388
LEG_1_HEAVY_HIP_STIFF,-0.0125,-0.0025,98.51862741694248,1.0011543165961918,0.9992470646570926
LEG_1_HEAVY_HIP_STIFF,-0.0125,0.0,98.51795913206996,1.0000545316412215,0.9989638439027068
LEG_1_HEAVY_HIP_STIFF,-0.0125,0.0025,98.51731178474024,1.0000545316412215,0.9986852863362992
LEG_1_HEAVY_HIP_STIFF,-0.0125,0.005,98.51666427085657,1.0000545316412215,0.9984074701178032
LEG_1_HEAVY_HIP_STIFF,-0.0125,0.0075,98.51602640385266,1.0000659359518556,0.998132335782588
LEG_1_HEAVY_HIP_STIFF,-0.0125,0.01,98.51539811930498,1.000087486186114,0.9978598751347015
LEG_1_HEAVY_HIP_STIFF,-0.0125,0.0125,98.51478043397522,1.000108909634604,0.9975900660174251
LEG_1_HEAVY_HIP_STIFF,-0.0125,0.015,98.51417070493554,1.0001301303666366,0.997322922972906
LEG_1_HEAVY_HIP_STIFF,-0.0125,0.0175,98.51357039748268,1.0001511941602683,0.9970584263397932
LEG_1_HEAVY_HIP_STIFF,-0.0125,0.02,98.51298208476224,1.000172177028905,0.9967965648843302
LEG_1_HEAVY_HIP_STIFF,-0.0125,0.0225,98.51239884772156,1.0001928784684972,0.9965373741644369
LEG_1_HEAVY_HIP_STIFF,-0.0125,0.025,98.51182487345731,1.0002134423967788,0.9962806894097035
LEG_1_HEAVY_HIP_STIFF,-0.0125,0.0275,98.51126143223618,1.0002338988569586,0.9960265609185125
LEG_1_HEAVY_HIP_STIFF,-0.0125,0.03,98.51070961442186,1.0002542737484206,0.9957750323106248
LEG_1_HEAVY_HIP_STIFF,-0.01,-0.03,98.52751308399672,1.014588821530486,1.0027504522157569
LEG_1_HEAVY_HIP_STIFF,-0.01,-0.0275,98.52672900382191,1.013311994128729,1.0024372093305742
LEG_1_HEAVY_HIP_STIFF,-0.01,-0.025,98.52595129879649,1.0120462852102678,1.0021266768299113
LEG_1_HEAVY_HIP_STIFF,-0.01,-0.0225,98.52518606884676,1.010791823977233,1.0018189280999559
LEG_1_HEAVY_HIP_STIFF,-0.01,-0.02,98.5244261487922,1.0095486490116894,1.0015139236516517
LEG_1_HEAVY_HIP_STIFF,-0.01,-0.0175,98.5236850756356,1.0083160418902744,1.0012115834813438
LEG_1_HEAVY_HIP_STIFF,-0.01,-0.015,98.52295334288642,1.0070947469545206,1.0009120222192913
LEG_1_HEAVY_HIP_STIFF,-0.01,-0.0125,98.52223305129836,1.0058845384021933,1.000615200183103
LEG_1_HEAVY_HIP_STIFF,-0.01,-0.01,98.521521936244,1.0046855025793509,1.000321123015459
LEG_1_HEAVY_HIP_STIFF,-0.01,-0.0075,98.52082328174018,1.0034973761817088,1.0000297500891975
LEG_1_HEAVY_HIP_STIFF,-0.01,-0.005,98.52013465245936,1.0023203423671962,0.9997411092188095
LEG_1_HEAVY_HIP_STIFF,-0.01,-0.0025,98.51945626652216,1.0011543165961918,0.9994551818516633
LEG_1_HEAVY_HIP_STIFF,-0.01,0.0,98.518787987272,1.0000436403413264,0.9991719610972772
LEG_1_HEAVY_HIP_STIFF,-0.01,0.0025,98.51814064538854,1.0000436403413264,0.9988934035308699
