stage,main_loop_timestamp_ns,loop_period_ms,rt_sequence,rt_timestamp_ns,rt_age_ms,rt_valid,rt_stale,operation_state,rt_worker_pid,rt_worker_start_time_ns,rt_worker_alive,rt_worker_exitcode,rt_worker_state,rt_heartbeat_age_ms,rt_worker_hung,rt_last_error_code,rt_last_error,wrench_sequence,wrench_age_ms,wrench_valid,wrench_stale,wrench_worker_pid,wrench_worker_start_time_ns,wrench_worker_alive,wrench_worker_exitcode,wrench_worker_state,wrench_heartbeat_age_ms,wrench_worker_hung,last_error_code,last_error
overlap,3119258671035900,9.9746,894,3119258659150300,11.8856,True,False,IDLE,17880,3119250997530500,True,,streaming,3.9167,False,,,110,12.8377,True,False,21816,3119252072125600,True,,idle,12.8019,False,,
overlap,3119258681093200,10.0573,894,3119258659150300,21.9429,True,False,IDLE,17880,3119250997530500,True,,streaming,13.6239,False,,,110,22.895,True,False,21816,3119252072125600,True,,idle,22.8592,False,,
overlap,3119258690955700,9.8625,894,3119258659150300,31.8054,True,False,IDLE,17880,3119250997530500,True,,streaming,23.4864,False,,,110,32.7575,True,False,21816,3119252072125600,True,,idle,32.7217,False,,
overlap,3119258701037000,10.0813,894,3119258659150300,41.8867,True,False,IDLE,17880,3119250997530500,True,,streaming,33.5677,False,,,110,42.8388,True,False,21816,3119252072125600,True,,idle,42.803,False,,
overlap,3119258710929200,9.8922,894,3119258659150300,51.7789,False,True,IDLE,17880,3119250997530500,True,,streaming,43.4599,False,,,111,2.8608,True,False,21816,3119252072125600,True,,idle,2.8367,False,,
overlap,3119258720953000,10.0238,894,3119258659150300,61.8027,False,True,IDLE,17880,3119250997530500,True,,streaming,53.4837,False,,,111,12.8846,True,False,21816,3119252072125600,True,,idle,12.8605,False,,
overlap,3119258731064500,10.1115,894,3119258659150300,71.9142,False,True,IDLE,17880,3119250997530500,True,,streaming,7.9448,False,,,111,22.9961,True,False,21816,3119252072125600,True,,idle,22.972,False,,
overlap,3119258740885100,9.8206,901,3119258715308000,25.5771,True,False,IDLE,17880,3119250997530500,True,,streaming,17.4731,False,,,111,32.8167,True,False,21816,3119252072125600,True,,idle,32.7926,False,,
overlap,3119258750894700,10.0096,901,3119258715308000,35.5867,True,False,IDLE,17880,3119250997530500,True,,streaming,27.4827,False,,,111,42.8263,True,False,21816,3119252072125600,True,,idle,42.8022,False,,
overlap,3119258760792000,9.8973,901,3119258715308000,45.484,True,False,IDLE,17880,3119250997530500,True,,streaming,37.38,False,,,112,2.7359,True,False,21816,3119252072125600,True,,idle,2.7124,False,,
overlap,3119258770765300,9.9733,901,3119258715308000,55.4573,False,True,IDLE,17880,3119250997530500,True,,streaming,47.3533,False,,,112,12.7092,True,False,21816,3119252072125600,True,,idle,12.6857,False,,
overlap,3119258780805000,10.0397,906,3119258755205200,25.5998,True,False,IDLE,17880,3119250997530500,True,,streaming,17.4494,False,,,112,22.7489,True,False,21816,3119252072125600,True,,idle,22.7254,False,,
overlap,3119258790416800,9.6118,906,3119258755205200,35.2116,True,False,IDLE,17880,3119250997530500,True,,streaming,3.3098,False,,,112,32.3607,True,False,21816,3119252072125600,True,,idle,32.3372,False,,
overlap,3119258800446800,10.03,909,3119258779305200,21.1416,True,False,IDLE,17880,3119250997530500,True,,streaming,13.3398,False,,,112,42.3907,True,False,21816,3119252072125600,True,,idle,42.3672,False,,
overlap,3119258810347400,9.9006,909,3119258779305200,31.0422,True,False,IDLE,17880,3119250997530500,True,,streaming,7.2279,False,,,113,2.9547,True,False,21816,3119252072125600,True,,idle,2.9328,False,,
overlap,3119258820463000,10.1156,911,3119258795298200,25.1648,True,False,IDLE,17880,3119250997530500,True,,streaming,1.2197,False,,,113,13.0703,True,False,21816,3119252072125600,True,,idle,13.0484,False,,
overlap,3119258830463300,10.0003,911,3119258795298200,35.1651,True,False,IDLE,17880,3119250997530500,True,,streaming,11.22,False,,,113,23.0706,True,False,21816,3119252072125600,True,,idle,23.0487,False,,
overlap,3119258840265100,9.8018,915,3119258827143700,13.1214,True,False,IDLE,17880,3119250997530500,True,,streaming,4.7153,False,,,113,32.8724,True,False,21816,3119252072125600,True,,idle,32.8505,False,,
overlap,3119258850424800,10.1597,915,3119258827143700,23.2811,True,False,IDLE,17880,3119250997530500,True,,streaming,14.875,False,,,113,43.0321,True,False,21816,3119252072125600,True,,idle,43.0102,False,,
overlap,3119258861263700,10.8389,915,3119258827143700,34.12,True,False,IDLE,17880,3119250997530500,True,,streaming,25.7139,False,,,114,3.2992,True,False,21816,3119252072125600,True,,idle,3.279,False,,
overlap,3119258870370800,9.1071,915,3119258827143700,43.2271,True,False,IDLE,17880,3119250997530500,True,,streaming,3.2886,False,,,114,12.4063,True,False,21816,3119252072125600,True,,idle,12.3861,False,,
overlap,3119258881120000,10.7492,915,3119258827143700,53.9763,False,True,IDLE,17880,3119250997530500,True,,streaming,14.0378,False,,,114,23.1555,True,False,21816,3119252072125600,True,,idle,23.1353,False,,
overlap,3119258891122300,10.0023,919,3119258859037600,32.0847,True,False,IDLE,17880,3119250997530500,True,,streaming,8.2152,False,,,114,33.1578,True,False,21816,3119252072125600,True,,idle,33.1376,False,,
overlap,3119258901090000,9.9677,919,3119258859037600,42.0524,True,False,IDLE,17880,3119250997530500,True,,streaming,18.1829,False,,,114,43.1255,True,False,21816,3119252072125600,True,,idle,43.1053,False,,
overlap,3119258911058800,9.9688,924,3119258899080200,11.9786,True,False,IDLE,17880,3119250997530500,True,,streaming,3.7397,False,,,115,3.9666,True,False,21816,3119252072125600,True,,idle,3.9412,False,,
overlap,3119258921050900,9.9921,924,3119258899080200,21.9707,True,False,IDLE,17880,3119250997530500,True,,streaming,13.7318,False,,,115,13.9587,True,False,21816,3119252072125600,True,,idle,13.9333,False,,
overlap,3119258930992600,9.9417,924,3119258899080200,31.9124,True,False,IDLE,17880,3119250997530500,True,,streaming,23.6735,False,,,115,23.9004,True,False,21816,3119252072125600,True,,idle,23.875,False,,
overlap,3119258940972000,9.9794,924,3119258899080200,41.8918,True,False,IDLE,17880,3119250997530500,True,,streaming,33.6529,False,,,115,33.8798,True,False,21816,3119252072125600,True,,idle,33.8544,False,,
overlap,3119258950944200,9.9722,924,3119258899080200,51.864,False,True,IDLE,17880,3119250997530500,True,,streaming,11.8623,False,,,115,43.852,True,False,21816,3119252072125600,True,,idle,43.8266,False,,
overlap,3119258960913100,9.9689,924,3119258899080200,61.8329,False,True,IDLE,17880,3119250997530500,True,,streaming,21.8312,False,,,116,2.9384,True,False,21816,3119252072125600,True,,idle,2.9176,False,,
overlap,3119258970978600,10.0655,924,3119258899080200,71.8984,False,True,IDLE,17880,3119250997530500,True,,streaming,31.8967,False,,,116,13.0039,True,False,21816,3119252072125600,True,,idle,12.9831,False,,
overlap,3119258980868200,9.8896,924,3119258899080200,81.788,False,True,IDLE,17880,3119250997530500,True,,streaming,41.7863,False,,,116,22.8935,True,False,21816,3119252072125600,True,,idle,22.8727,False,,
overlap,3119258990845400,9.9772,924,3119258899080200,91.7652,False,True,IDLE,17880,3119250997530500,True,,streaming,11.9033,False,,,116,32.8707,True,False,21816,3119252072125600,True,,idle,32.8499,False,,
overlap,3119259001050600,10.2052,930,3119258947205800,53.8448,False,True,IDLE,17880,3119250997530500,True,,streaming,22.1085,False,,,116,43.0759,True,False,21816,3119252072125600,True,,idle,43.0551,False,,
overlap,3119259010892800,9.8422,930,3119258947205800,63.687,False,True,IDLE,17880,3119250997530500,True,,streaming,7.5667,False,,,117,2.8439,True,False,21816,3119252072125600,True,,idle,2.8161,False,,
overlap,3119259020772600,9.8798,937,3119259003526700,17.2459,True,False,IDLE,17880,3119250997530500,True,,streaming,9.5468,False,,,117,12.7237,True,False,21816,3119252072125600,True,,idle,12.6959,False,,
overlap,3119259030855700,10.0831,939,3119259019060500,11.7952,True,False,IDLE,17880,3119250997530500,True,,streaming,19.6299,False,,,117,22.8068,True,False,21816,3119252072125600,True,,idle,22.779,False,,
overlap,3119259040744400,9.8887,940,3119259027238300,13.5061,True,False,IDLE,17880,3119250997530500,True,,streaming,5.6963,False,,,117,32.6955,True,False,21816,3119252072125600,True,,idle,32.6677,False,,
overlap,3119259050810000,10.0656,940,3119259027238300,23.5717,True,False,IDLE,17880,3119250997530500,True,,streaming,15.7619,False,,,117,42.7611,True,False,21816,3119252072125600,True,,idle,42.7333,False,,
overlap,3119259060690500,9.8805,942,3119259043114300,17.5762,True,False,IDLE,17880,3119250997530500,True,,streaming,9.6523,False,,,118,3.138,True,False,21816,3119252072125600,True,,idle,3.1218,False,,
overlap,3119259070788800,10.0983,942,3119259043114300,27.6745,True,False,IDLE,17880,3119250997530500,True,,streaming,11.7236,False,,,118,13.2363,True,False,21816,3119252072125600,True,,idle,13.2201,False,,
overlap,3119259080648200,9.8594,942,3119259043114300,37.5339,True,False,IDLE,17880,3119250997530500,True,,streaming,21.583,False,,,118,23.0957,True,False,21816,3119252072125600,True,,idle,23.0795,False,,
overlap,3119259090619400,9.9712,942,3119259043114300,47.5051,True,False,IDLE,17880,3119250997530500,True,,streaming,7.5326,False,,,118,33.0669,True,False,21816,3119252072125600,True,,idle,33.0507,False,,
overlap,3119259100673800,10.0544,946,3119259075085400,25.5884,True,False,IDLE,17880,3119250997530500,True,,streaming,9.5486,False,,,118,43.1213,True,False,21816,3119252072125600,True,,idle,43.1051,False,,
overlap,3119259110656400,9.9826,946,3119259075085400,35.571,True,False,IDLE,17880,3119250997530500,True,,streaming,19.5312,False,,,119,3.0248,True,False,21816,3119252072125600,True,,idle,3.0064,False,,
overlap,3119259120616300,9.9599,946,3119259075085400,45.5309,True,False,IDLE,17880,3119250997530500,True,,streaming,29.4911,False,,,119,12.9847,True,False,21816,3119252072125600,True,,idle,12.9663,False,,
overlap,3119259130580900,9.9646,950,3119259107057300,23.5236,True,False,IDLE,17880,3119250997530500,True,,streaming,7.4172,False,,,119,22.9493,True,False,21816,3119252072125600,True,,idle,22.9309,False,,
overlap,3119259140465800,9.8849,950,3119259107057300,33.4085,True,False,IDLE,17880,3119250997530500,True,,streaming,17.3021,False,,,119,32.8342,True,False,21816,3119252072125600,True,,idle,32.8158,False,,
overlap,3119259150537700,10.0719,950,3119259107057300,43.4804,True,False,IDLE,17880,3119250997530500,True,,streaming,3.3988,False,,,119,42.9061,True,False,21816,3119252072125600,True,,idle,42.8877,False,,
overlap,3119259160491500,9.9538,950,3119259107057300,53.4342,False,True,IDLE,17880,3119250997530500,True,,streaming,13.3526,False,,,120,2.137,True,False,21816,3119252072125600,True,,idle,2.1136,False,,
overlap,3119259170471400,9.9799,954,3119259138958200,31.5132,True,False,IDLE,17880,3119250997530500,True,,streaming,23.3325,False,,,120,12.1169,True,False,21816,3119252072125600,True,,idle,12.0935,False,,
overlap,3119259180528600,10.0572,958,3119259171250800,9.2778,True,False,IDLE,17880,3119250997530500,True,,streaming,1.0636,False,,,120,22.1741,True,False,21816,3119252072125600,True,,idle,22.1507,False,,
overlap,3119259190314200,9.7856,958,3119259171250800,19.0634,True,False,IDLE,17880,3119250997530500,True,,streaming,10.8492,False,,,120,31.9597,True,False,21816,3119252072125600,True,,idle,31.9363,False,,
overlap,3119259200482600,10.1684,958,3119259171250800,29.2318,True,False,IDLE,17880,3119250997530500,True,,streaming,21.0176,False,,,120,42.1281,True,False,21816,3119252072125600,True,,idle,42.1047,False,,
overlap,3119259210335500,9.8529,958,3119259171250800,39.0847,True,False,IDLE,17880,3119250997530500,True,,streaming,30.8705,False,,,121,1.9494,True,False,21816,3119252072125600,True,,idle,1.9275,False,,
overlap,3119259220327000,9.9915,962,3119259203233500,17.0935,True,False,IDLE,17880,3119250997530500,True,,streaming,9.0068,False,,,121,11.9409,True,False,21816,3119252072125600,True,,idle,11.919,False,,
overlap,3119259230237000,9.91,962,3119259203233500,27.0035,True,False,IDLE,17880,3119250997530500,True,,streaming,18.9168,False,,,121,21.8509,True,False,21816,3119252072125600,True,,idle,21.829,False,,
overlap,3119259241211500,10.9745,962,3119259203233500,37.978,True,False,IDLE,17880,3119250997530500,True,,streaming,29.8913,False,,,121,32.8254,True,False,21816,3119252072125600,True,,idle,32.8035,False,,
overlap,3119259250276600,9.0651,962,3119259203233500,47.0431,True,False,IDLE,17880,3119250997530500,True,,streaming,38.9564,False,,,121,41.8905,True,False,21816,3119252072125600,True,,idle,41.8686,False,,
overlap,3119259260240000,9.9634,962,3119259203233500,57.0065,False,True,IDLE,17880,3119250997530500,True,,streaming,17.1512,False,,,122,2.1606,True,False,21816,3119252072125600,True,,idle,2.1281,False,,
overlap,3119259271084800,10.8448,966,3119259235099900,35.9849,True,False,IDLE,17880,3119250997530500,True,,streaming,27.996,False,,,122,13.0054,True,False,21816,3119252072125600,True,,idle,12.9729,False,,
overlap,3119259281179100,10.0943,966,3119259235099900,46.0792,True,False,IDLE,17880,3119250997530500,True,,streaming,13.9861,False,,,122,23.0997,True,False,21816,3119252072125600,True,,idle,23.0672,False,,
overlap,3119259291062700,9.8836,966,3119259235099900,55.9628,False,True,IDLE,17880,3119250997530500,True,,streaming,23.8697,False,,,122,32.9833,True,False,21816,3119252072125600,True,,idle,32.9508,False,,
overlap,3119259301133600,10.0709,966,3119259235099900,66.0337,False,True,IDLE,17880,3119250997530500,True,,streaming,33.9406,False,,,122,43.0542,True,False,21816,3119252072125600,True,,idle,43.0217,False,,
overlap,3119259311008800,9.8752,973,3119259291200400,19.8084,True,False,IDLE,17880,3119250997530500,True,,streaming,11.8003,False,,,123,2.9555,True,False,21816,3119252072125600,True,,idle,2.9316,False,,
overlap,3119259320952000,9.9432,973,3119259291200400,29.7516,True,False,IDLE,17880,3119250997530500,True,,streaming,21.7435,False,,,123,12.8987,True,False,21816,3119252072125600,True,,idle,12.8748,False,,
overlap,3119259330983600,10.0316,973,3119259291200400,39.7832,True,False,IDLE,17880,3119250997530500,True,,streaming,31.7751,False,,,123,22.9303,True,False,21816,3119252072125600,True,,idle,22.9064,False,,
overlap,3119259340939800,9.9562,973,3119259291200400,49.7394,True,False,IDLE,17880,3119250997530500,True,,streaming,9.7765,False,,,123,32.8865,True,False,21816,3119252072125600,True,,idle,32.8626,False,,
overlap,3119259350997300,10.0575,977,3119259323105600,27.8917,True,False,IDLE,17880,3119250997530500,True,,streaming,3.8888,False,,,123,42.944,True,False,21816,3119252072125600,True,,idle,42.9201,False,,
overlap,3119259360977900,9.9806,977,3119259323105600,37.8723,True,False,IDLE,17880,3119250997530500,True,,streaming,13.8694,False,,,124,2.9843,True,False,21816,3119252072125600,True,,idle,2.9601,False,,
overlap,3119259370823000,9.8451,977,3119259323105600,47.7174,True,False,IDLE,17880,3119250997530500,True,,streaming,23.7145,False,,,124,12.8294,True,False,21816,3119252072125600,True,,idle,12.8052,False,,
overlap,3119259380804800,9.9818,977,3119259323105600,57.6992,False,True,IDLE,17880,3119250997530500,True,,streaming,17.6536,False,,,124,22.8112,True,False,21816,3119252072125600,True,,idle,22.787,False,,
overlap,3119259390818500,10.0137,981,3119259355143200,35.6753,True,False,IDLE,17880,3119250997530500,True,,streaming,27.6673,False,,,124,32.8249,True,False,21816,3119252072125600,True,,idle,32.8007,False,,
overlap,3119259400854800,10.0363,981,3119259355143200,45.7116,True,False,IDLE,17880,3119250997530500,True,,streaming,37.7036,False,,,124,42.8612,True,False,21816,3119252072125600,True,,idle,42.837,False,,
overlap,3119259410842400,9.9876,981,3119259355143200,55.6992,False,True,IDLE,17880,3119250997530500,True,,streaming,23.5122,False,,,125,2.8912,True,False,21816,3119252072125600,True,,idle,2.8705,False,,
overlap,3119259420753400,9.911,981,3119259355143200,65.6102,False,True,IDLE,17880,3119250997530500,True,,streaming,33.4232,False,,,125,12.8022,True,False,21816,3119252072125600,True,,idle,12.7815,False,,
overlap,3119259430780400,10.027,981,3119259355143200,75.6372,False,True,IDLE,17880,3119250997530500,True,,streaming,11.7624,False,,,125,22.8292,True,False,21816,3119252072125600,True,,idle,22.8085,False,,
overlap,3119259440681900,9.9015,988,3119259411076100,29.6058,True,False,IDLE,17880,3119250997530500,True,,streaming,5.6936,False,,,125,32.7307,True,False,21816,3119252072125600,True,,idle,32.71,False,,
overlap,3119259450736100,10.0542,988,3119259411076100,39.66,True,False,IDLE,17880,3119250997530500,True,,streaming,15.7478,False,,,125,42.7849,True,False,21816,3119252072125600,True,,idle,42.7642,False,,
overlap,3119259460611900,9.8758,992,3119259443057600,17.5543,True,False,IDLE,17880,3119250997530500,True,,streaming,9.3552,False,,,126,3.1143,True,False,21816,3119252072125600,True,,idle,3.0855,False,,
overlap,3119259470685200,10.0733,992,3119259443057600,27.6276,True,False,IDLE,17880,3119250997530500,True,,streaming,19.4285,False,,,126,13.1876,True,False,21816,3119252072125600,True,,idle,13.1588,False,,
overlap,3119259480655900,9.9707,992,3119259443057600,37.5983,True,False,IDLE,17880,3119250997530500,True,,streaming,29.3992,False,,,126,23.1583,True,False,21816,3119252072125600,True,,idle,23.1295,False,,
overlap,3119259490552800,9.8969,992,3119259443057600,47.4952,True,False,IDLE,17880,3119250997530500,True,,streaming,39.2961,False,,,126,33.0552,True,False,21816,3119252072125600,True,,idle,33.0264,False,,
overlap,3119259500588300,10.0355,996,3119259475099000,25.4893,True,False,IDLE,17880,3119250997530500,True,,streaming,49.3316,False,,,126,43.0907,True,False,21816,3119252072125600,True,,idle,43.0619,False,,
overlap,3119259510563300,9.975,999,3119259499220100,11.3432,True,False,IDLE,17880,3119250997530500,True,,streaming,3.5216,False,,,127,2.1462,True,False,21816,3119252072125600,True,,idle,2.1232,False,,
overlap,3119259520536800,9.9735,999,3119259499220100,21.3167,True,False,IDLE,17880,3119250997530500,True,,streaming,13.4951,False,,,127,12.1197,True,False,21816,3119252072125600,True,,idle,12.0967,False,,
overlap,3119259530520700,9.9839,999,3119259499220100,31.3006,True,False,IDLE,17880,3119250997530500,True,,streaming,7.4306,False,,,127,22.1036,True,False,21816,3119252072125600,True,,idle,22.0806,False,,
overlap,3119259540395800,9.8751,999,3119259499220100,41.1757,True,False,IDLE,17880,3119250997530500,True,,streaming,17.3057,False,,,127,31.9787,True,False,21816,3119252072125600,True,,idle,31.9557,False,,
overlap,3119259550568800,10.173,999,3119259499220100,51.3487,False,True,IDLE,17880,3119250997530500,True,,streaming,27.4787,False,,,127,42.1517,True,False,21816,3119252072125600,True,,idle,42.1287,False,,
overlap,3119259560525200,9.9564,1004,3119259539212100,21.3131,True,False,IDLE,17880,3119250997530500,True,,streaming,13.0817,False,,,128,2.1722,True,False,21816,3119252072125600,True,,idle,2.1468,False,,
overlap,3119259570297100,9.7719,1004,3119259539212100,31.085,True,False,IDLE,17880,3119250997530500,True,,streaming,22.8536,False,,,128,11.9441,True,False,21816,3119252072125600,True,,idle,11.9187,False,,
overlap,3119259580380400,10.0833,1004,3119259539212100,41.1683,True,False,IDLE,17880,3119250997530500,True,,streaming,1.256,False,,,128,22.0274,True,False,21816,3119252072125600,True,,idle,22.002,False,,
overlap,3119259590282900,9.9025,1008,3119259571265300,19.0176,True,False,IDLE,17880,3119250997530500,True,,streaming,3.153,False,,,128,31.9299,True,False,21816,3119252072125600,True,,idle,31.9045,False,,
overlap,3119259600335800,10.0529,1008,3119259571265300,29.0705,True,False,IDLE,17880,3119250997530500,True,,streaming,13.2059,False,,,128,41.9828,True,False,21816,3119252072125600,True,,idle,41.9574,False,,
overlap,3119259611186300,10.8505,1008,3119259571265300,39.921,True,False,IDLE,17880,3119250997530500,True,,streaming,0.1304,False,,,129,3.0263,True,False,21816,3119252072125600,True,,idle,3.0064,False,,
overlap,3119259621206500,10.0202,1012,3119259603061400,18.1451,True,False,IDLE,17880,3119250997530500,True,,streaming,10.1506,False,,,129,13.0465,True,False,21816,3119252072125600,True,,idle,13.0266,False,,
overlap,3119259631248900,10.0424,1012,3119259603061400,28.1875,True,False,IDLE,17880,3119250997530500,True,,streaming,12.0328,False,,,129,23.0889,True,False,21816,3119252072125600,True,,idle,23.069,False,,
overlap,3119259641201600,9.9527,1012,3119259603061400,38.1402,True,False,IDLE,17880,3119250997530500,True,,streaming,21.9855,False,,,129,33.0416,True,False,21816,3119252072125600,True,,idle,33.0217,False,,
overlap,3119259651109400,9.9078,1012,3119259603061400,48.048,True,False,IDLE,17880,3119250997530500,True,,streaming,7.84,False,,,129,42.9494,True,False,21816,3119252072125600,True,,idle,42.9295,False,,
overlap,3119259661059000,9.9496,1016,3119259635536200,25.5228,True,False,IDLE,17880,3119250997530500,True,,streaming,9.7517,False,,,130,3.0205,True,False,21816,3119252072125600,True,,idle,2.9963,False,,
overlap,3119259671066500,10.0075,1016,3119259635536200,35.5303,True,False,IDLE,17880,3119250997530500,True,,streaming,19.7592,False,,,130,13.028,True,False,21816,3119252072125600,True,,idle,13.0038,False,,
overlap,3119259681081500,10.015,1016,3119259635536200,45.5453,True,False,IDLE,17880,3119250997530500,True,,streaming,29.7742,False,,,130,23.043,True,False,21816,3119252072125600,True,,idle,23.0188,False,,
overlap,3119259691020300,9.9388,1016,3119259635536200,55.4841,False,True,IDLE,17880,3119250997530500,True,,streaming,15.8515,False,,,130,32.9818,True,False,21816,3119252072125600,True,,idle,32.9576,False,,
overlap,3119259701125300,10.105,1016,3119259635536200,65.5891,False,True,IDLE,17880,3119250997530500,True,,streaming,25.9565,False,,,130,43.0868,True,False,21816,3119252072125600,True,,idle,43.0626,False,,
overlap,3119259710928100,9.8028,1016,3119259635536200,75.3919,False,True,IDLE,17880,3119250997530500,True,,streaming,35.7593,False,,,131,2.9016,True,False,21816,3119252072125600,True,,idle,2.8793,False,,
overlap,3119259720927000,9.9989,1020,3119259667275600,53.6514,False,True,IDLE,17880,3119250997530500,True,,streaming,45.7582,False,,,131,12.9005,True,False,21816,3119252072125600,True,,idle,12.8782,False,,
overlap,3119259731046100,10.1191,1026,3119259715199600,15.8465,True,False,IDLE,17880,3119250997530500,True,,streaming,55.8773,False,,,131,23.0196,True,False,21816,3119252072125600,True,,idle,22.9973,False,,
overlap,3119259740852200,9.8061,1026,3119259715199600,25.6526,True,False,IDLE,17880,3119250997530500,True,,streaming,17.6672,False,,,131,32.8257,True,False,21816,3119252072125600,True,,idle,32.8034,False,,
overlap,3119259750894500,10.0423,1026,3119259715199600,35.6949,True,False,IDLE,17880,3119250997530500,True,,streaming,27.7095,False,,,131,42.868,True,False,21816,3119252072125600,True,,idle,42.8457,False,,
overlap,3119259760883500,9.989,1029,3119259739102600,21.7809,True,False,IDLE,17880,3119250997530500,True,,streaming,5.47,False,,,132,2.8493,True,False,21816,3119252072125600,True,,idle,2.8278,False,,
overlap,3119259770745600,9.8621,1029,3119259739102600,31.643,True,False,IDLE,17880,3119250997530500,True,,streaming,15.3321,False,,,132,12.7114,True,False,21816,3119252072125600,True,,idle,12.6899,False,,
overlap,3119259780755600,10.01,1029,3119259739102600,41.653,True,False,IDLE,17880,3119250997530500,True,,streaming,25.3421,False,,,132,22.7214,True,False,21816,3119252072125600,True,,idle,22.6999,False,,
overlap,3119259790723500,9.9679,1029,3119259739102600,51.6209,False,True,IDLE,17880,3119250997530500,True,,streaming,35.31,False,,,132,32.6893,True,False,21816,3119252072125600,True,,idle,32.6678,False,,
overlap,3119259800687400,9.9639,1029,3119259739102600,61.5848,False,True,IDLE,17880,3119250997530500,True,,streaming,45.2739,False,,,132,42.6532,True,False,21816,3119252072125600,True,,idle,42.6317,False,,
overlap,3119259827814200,27.1268,1029,3119259739102600,88.7116,False,True,IDLE,17880,3119250997530500,True,,streaming,22.988,False,,,132,69.78,True,False,21816,3119252072125600,True,,idle,69.7585,False,,
overlap,3119259848574400,20.7602,1033,3119259771079500,77.4949,False,True,IDLE,17880,3119250997530500,True,,streaming,13.3637,False,,,133,19.2877,True,False,21816,3119252072125600,True,,idle,19.2426,False,,
overlap,3119259858537900,9.9635,1033,3119259771079500,87.4584,False,True,IDLE,17880,3119250997530500,True,,streaming,23.3272,False,,,134,1.141,True,False,21816,3119252072125600,True,,idle,1.1221,False,,
overlap,3119259868614800,10.0769,1039,3119259851217100,17.3977,True,False,IDLE,17880,3119250997530500,True,,streaming,9.493,False,,,134,11.2179,True,False,21816,3119252072125600,True,,idle,11.199,False,,
overlap,3119259878489900,9.8751,1039,3119259851217100,27.2728,True,False,IDLE,17880,3119250997530500,True,,streaming,19.3681,False,,,134,21.093,True,False,21816,3119252072125600,True,,idle,21.0741,False,,
overlap,3119259888467300,9.9774,1039,3119259851217100,37.2502,True,False,IDLE,17880,3119250997530500,True,,streaming,29.3455,False,,,134,31.0704,True,False,21816,3119252072125600,True,,idle,31.0515,False,,
overlap,3119259898538400,10.0711,1042,3119259875145100,23.3933,True,False,IDLE,17880,3119250997530500,True,,streaming,7.2371,False,,,134,41.1415,True,False,21816,3119252072125600,True,,idle,41.1226,False,,
overlap,3119259908422600,9.8842,1042,3119259875145100,33.2775,True,False,IDLE,17880,3119250997530500,True,,streaming,17.1213,False,,,135,1.1484,True,False,21816,3119252072125600,True,,idle,1.1316,False,,
overlap,3119259918488300,10.0657,1046,3119259907030400,11.4579,True,False,IDLE,17880,3119250997530500,True,,streaming,2.9076,False,,,135,11.2141,True,False,21816,3119252072125600,True,,idle,11.1973,False,,
overlap,3119259928466500,9.9782,1046,3119259907030400,21.4361,True,False,IDLE,17880,3119250997530500,True,,streaming,12.8858,False,,,135,21.1923,True,False,21816,3119252072125600,True,,idle,21.1755,False,,
overlap,3119259938370700,9.9042,1046,3119259907030400,31.3403,True,False,IDLE,17880,3119250997530500,True,,streaming,22.79,False,,,135,31.0965,True,False,21816,3119252072125600,True,,idle,31.0797,False,,
overlap,3119259948492000,10.1213,1046,3119259907030400,41.4616,True,False,IDLE,17880,3119250997530500,True,,streaming,32.9113,False,,,135,41.2178,True,False,21816,3119252072125600,True,,idle,41.201,False,,
overlap,3119259958275400,9.7834,1046,3119259907030400,51.245,False,True,IDLE,17880,3119250997530500,True,,streaming,11.008,False,,,136,0.9869,True,False,21816,3119252072125600,True,,idle,0.9691,False,,
overlap,3119259968358100,10.0827,1050,3119259939068700,29.2894,True,False,IDLE,17880,3119250997530500,True,,streaming,5.0447,False,,,136,11.0696,True,False,21816,3119252072125600,True,,idle,11.0518,False,,
overlap,3119259978332500,9.9744,1050,3119259939068700,39.2638,True,False,IDLE,17880,3119250997530500,True,,streaming,15.0191,False,,,136,21.044,True,False,21816,3119252072125600,True,,idle,21.0262,False,,
overlap,3119259988189300,9.8568,1055,3119259979118000,9.0713,True,False,IDLE,17880,3119250997530500,True,,streaming,0.8978,False,,,136,30.9008,True,False,21816,3119252072125600,True,,idle,30.883,False,,
overlap,3119259998277500,10.0882,1055,3119259979118000,19.1595,True,False,IDLE,17880,3119250997530500,True,,streaming,10.986,False,,,136,40.989,True,False,21816,3119252072125600,True,,idle,40.9712,False,,
overlap,3119260008128700,9.8512,1055,3119259979118000,29.0107,True,False,IDLE,17880,3119250997530500,True,,streaming,20.8372,False,,,137,0.0197,True,False,21816,3119252072125600,True,,idle,0.0,False,,
overlap,3119260018174800,10.0461,1055,3119259979118000,39.0568,True,False,IDLE,17880,3119250997530500,True,,streaming,7.0292,False,,,137,10.0658,True,False,21816,3119252072125600,True,,idle,10.0369,False,,
overlap,3119260028097100,9.9223,1059,3119260011364300,16.7328,True,False,IDLE,17880,3119250997530500,True,,streaming,8.9247,False,,,137,19.9881,True,False,21816,3119252072125600,True,,idle,19.9592,False,,
overlap,3119260038044300,9.9472,1061,3119260027141200,10.9031,True,False,IDLE,17880,3119250997530500,True,,streaming,18.8719,False,,,137,29.9353,True,False,21816,3119252072125600,True,,idle,29.9064,False,,
overlap,3119260048098000,10.0537,1061,3119260027141200,20.9568,True,False,IDLE,17880,3119250997530500,True,,streaming,28.9256,False,,,137,39.989,True,False,21816,3119252072125600,True,,idle,39.9601,False,,
