case,sample_index,main_loop_timestamp_ns,supervisor_loop_period_ms,rt_sequence,source_or_receive_timestamp_ns,publish_timestamp_ns,supervisor_receive_timestamp_ns,observed_source_period_per_sequence_ms,observed_publish_interval_per_sequence_ms,rt_age_ms,rt_ipc_age_ms,rt_publish_to_receive_age_ms,new_snapshot_received,publish_count,publish_success_count,receive_count,overwrite_count,publish_drop_count,rt_valid,rt_stale,operation_state,rt_worker_state,rt_worker_alive,rt_worker_hung,rt_heartbeat_age_ms,rt_last_error_code,rt_last_error,wrench_sequence,wrench_last_success_ns,wrench_age_ms,wrench_valid,wrench_stale,wrench_worker_state,wrench_worker_alive,wrench_worker_hung,wrench_heartbeat_age_ms,wrench_last_error_code,wrench_last_error
rtonly,15274,3129335641829700,9.9775,19341,3129335634623900,3129335634642500,3129335641874200,7.8802,7.887,7.3283,7.2503,7.2317,True,19341,19341,15196,4145,0,True,False,IDLE,streaming,True,False,31.3491,,,0,,,False,True,not_tested,False,False,,,
rtonly,15275,3129335651627600,9.7979,19343,3129335650682100,3129335650705300,3129335651700500,8.0291,8.0314,1.1555,1.0184,0.9952,True,19343,19343,15197,4146,0,True,False,IDLE,streaming,True,False,41.2345,,,0,,,False,True,not_tested,False,False,,,
rtonly,15276,3129335661587800,9.9602,19344,3129335658674300,3129335658689400,3129335661631300,7.9922,7.9841,3.0491,2.957,2.9419,True,19344,19344,15198,4146,0,True,False,IDLE,streaming,True,False,51.1203,,,0,,,False,True,not_tested,False,False,,,
rtonly,15277,3129335671726500,10.1387,19345,3129335666691300,3129335666709000,3129335671777400,8.017,8.0196,5.1898,5.0861,5.0684,True,19345,19345,15199,4146,0,True,False,IDLE,streaming,True,False,61.278,,,0,,,False,True,not_tested,False,False,,,
rtonly,15278,3129335681708500,9.982,19346,3129335674694300,3129335674712600,3129335681755700,8.003,8.0036,7.164,7.0614,7.0431,True,19346,19346,15200,4146,0,True,False,IDLE,streaming,True,False,71.2552,,,0,,,False,True,not_tested,False,False,,,
rtonly,15279,3129335692542300,10.8338,19348,3129335690572400,3129335690591000,3129335692587100,7.93905,7.9392,2.1114,2.0147,1.9961,True,19348,19348,15201,4147,0,True,False,IDLE,streaming,True,False,82.0807,,,0,,,False,True,not_tested,False,False,,,
rtonly,15280,3129335702484600,9.9423,19349,3129335698723100,3129335698740600,3129335702534700,8.1507,8.1496,3.9151,3.8116,3.7941,True,19349,19349,15202,4147,0,True,False,IDLE,streaming,True,False,92.0351,,,0,,,False,True,not_tested,False,False,,,
rtonly,15281,3129335711621800,9.1372,19350,3129335706704000,3129335706721800,3129335711671400,7.9809,7.9812,5.0719,4.9674,4.9496,True,19350,19350,15203,4147,0,True,False,IDLE,streaming,True,False,101.1728,,,0,,,False,True,not_tested,False,False,,,
rtonly,15282,3129335721571100,9.9493,19351,3129335714717300,3129335714735200,3129335721628700,8.0133,8.0134,7.0159,6.9114,6.8935,True,19351,19351,15204,4147,0,True,False,IDLE,streaming,True,False,111.1301,,,0,,,False,True,not_tested,False,False,,,
rtonly,15283,3129335731567200,9.9961,19353,3129335730710300,3129335730728300,3129335731614900,7.9965,7.99655,1.0962,0.9046,0.8866,True,19353,19353,15205,4148,0,True,False,IDLE,streaming,True,False,17.017,,,0,,,False,True,not_tested,False,False,,,
rtonly,15284,3129335741567700,10.0005,19354,3129335738657600,3129335738675200,3129335741615800,7.9473,7.9469,3.0619,2.9582,2.9406,True,19354,19354,15206,4148,0,True,False,IDLE,streaming,True,False,26.93,,,0,,,False,True,not_tested,False,False,,,
rtonly,15285,3129335752350000,10.7823,19355,3129335746716100,3129335746734200,3129335752407500,8.0585,8.059,5.8043,5.6914,5.6733,True,19355,19355,15207,4148,0,True,False,IDLE,streaming,True,False,37.7309,,,0,,,False,True,not_tested,False,False,,,
rtonly,15286,3129335762493500,10.1435,19356,3129335754570800,3129335754586400,3129335762544300,7.8547,7.8522,8.0823,7.9735,7.9579,True,19356,19356,15208,4148,0,True,False,IDLE,streaming,True,False,47.8636,,,0,,,False,True,not_tested,False,False,,,
rtonly,15287,3129335772317300,9.8238,19358,3129335770506200,3129335770524100,3129335772358500,7.9677,7.96885,1.9499,1.8523,1.8344,True,19358,19358,15209,4149,0,True,False,IDLE,streaming,True,False,57.6666,,,0,,,False,True,not_tested,False,False,,,
rtonly,15288,3129335782438800,10.1215,19359,3129335778609000,3129335778626700,3129335782486200,8.1028,8.1026,3.9818,3.8772,3.8595,True,19359,19359,15210,4149,0,True,False,IDLE,streaming,True,False,67.8013,,,0,,,False,True,not_tested,False,False,,,
rtonly,15289,3129335792406400,9.9676,19360,3129335786550200,3129335786567700,3129335792457000,7.9412,7.941,6.0123,5.9068,5.8893,True,19360,19360,15211,4149,0,True,False,IDLE,streaming,True,False,77.773,,,0,,,False,True,not_tested,False,False,,,
rtonly,15290,3129335802220500,9.8141,19361,3129335794595300,3129335794613100,3129335802319400,8.0451,8.0454,7.8516,7.7241,7.7063,True,19361,19361,15212,4149,0,True,False,IDLE,streaming,True,False,87.6574,,,0,,,False,True,not_tested,False,False,,,
rtonly,15291,3129335812368800,10.1483,19363,3129335810543000,3129335810560000,3129335812416400,7.97385,7.97345,1.9793,1.8734,1.8564,True,19363,19363,15213,4150,0,True,False,IDLE,streaming,True,False,97.7328,,,0,,,False,True,not_tested,False,False,,,
rtonly,15292,3129335822246300,9.8775,19364,3129335818523900,3129335818540900,3129335822294400,7.9809,7.9809,3.8724,3.7705,3.7535,True,19364,19364,15214,4150,0,True,False,IDLE,streaming,True,False,107.6068,,,0,,,False,True,not_tested,False,False,,,
rtonly,15293,3129335832303400,10.0571,19365,3129335826699300,3129335826714800,3129335832352400,8.1754,8.1739,5.8559,5.6531,5.6376,True,19365,19365,15215,4150,0,True,False,IDLE,streaming,True,False,13.9553,,,0,,,False,True,not_tested,False,False,,,
rtonly,15294,3129335842287100,9.9837,19366,3129335834649800,3129335834675900,3129335842340200,7.9505,7.9611,7.803,7.6904,7.6643,True,19366,19366,15216,4150,0,True,False,IDLE,streaming,True,False,23.8529,,,0,,,False,True,not_tested,False,False,,,
rtonly,15295,3129335852089000,9.8019,19368,3129335850681100,3129335850703300,3129335852163800,8.01565,8.0137,1.6178,1.4827,1.4605,True,19368,19368,15217,4151,0,True,False,IDLE,streaming,True,False,33.699,,,0,,,False,True,not_tested,False,False,,,
rtonly,15296,3129335862234300,10.1453,19369,3129335858578600,3129335858596500,3129335862285900,7.8975,7.8932,3.8122,3.7073,3.6894,True,19369,19369,15218,4151,0,True,False,IDLE,streaming,True,False,43.7909,,,0,,,False,True,not_tested,False,False,,,
rtonly,15297,3129335872200800,9.9665,19370,3129335866585100,3129335866602500,3129335872250500,8.0065,8.006,5.7703,5.6654,5.648,True,19370,19370,15219,4151,0,True,False,IDLE,streaming,True,False,53.7555,,,0,,,False,True,not_tested,False,False,,,
rtonly,15298,3129335882178500,9.9777,19371,3129335874688300,3129335874705700,3129335882234800,8.1032,8.1032,7.6556,7.5465,7.5291,True,19371,19371,15220,4151,0,True,False,IDLE,streaming,True,False,63.744,,,0,,,False,True,not_tested,False,False,,,
rtonly,15299,3129335892154100,9.9756,19373,3129335890667100,3129335890683800,3129335892203100,7.9894,7.98905,1.6398,1.536,1.5193,True,19373,19373,15221,4152,0,True,False,IDLE,streaming,True,False,73.707,,,0,,,False,True,not_tested,False,False,,,
rtonly,15300,3129335901951600,9.7975,19374,3129335898664700,3129335898682800,3129335902022300,7.9976,7.999,3.478,3.3576,3.3395,True,19374,19374,15222,4152,0,True,False,IDLE,streaming,True,False,83.5428,,,0,,,False,True,not_tested,False,False,,,
rtonly,15301,3129335912098700,10.1471,19375,3129335906672700,3129335906690300,3129335912145600,8.008,8.0075,5.5774,5.4729,5.4553,True,19375,19375,15223,4152,0,True,False,IDLE,streaming,True,False,93.6502,,,0,,,False,True,not_tested,False,False,,,
rtonly,15302,3129335922064100,9.9654,19376,3129335914673500,3129335914691800,3129335922114100,8.0008,8.0015,7.5436,7.4406,7.4223,True,19376,19376,15224,4152,0,True,False,IDLE,streaming,True,False,103.6172,,,0,,,False,True,not_tested,False,False,,,
rtonly,15303,3129335932054800,9.9907,19378,3129335930880300,3129335930895500,3129335932103100,8.1034,8.10185,1.4154,1.2228,1.2076,True,19378,19378,15225,4153,0,True,False,IDLE,streaming,True,False,9.6706,,,0,,,False,True,not_tested,False,False,,,
rtonly,15304,3129335941980300,9.9255,19379,3129335938664700,3129335938682300,3129335942027700,7.7844,7.7868,3.4676,3.363,3.3454,True,19379,19379,15226,4153,0,True,False,IDLE,streaming,True,False,19.5072,,,0,,,False,True,not_tested,False,False,,,
rtonly,15305,3129335951825600,9.8453,19380,3129335946669100,3129335946686200,3129335951908000,8.0044,8.0039,5.3753,5.2389,5.2218,True,19380,19380,15227,4153,0,True,False,IDLE,streaming,True,False,29.4193,,,0,,,False,True,not_tested,False,False,,,
rtonly,15306,3129335961944500,10.1189,19381,3129335954555700,3129335954572400,3129335962000900,7.8866,7.8862,7.5501,7.4452,7.4285,True,19381,19381,15228,4153,0,True,False,IDLE,streaming,True,False,39.4807,,,0,,,False,True,not_tested,False,False,,,
rtonly,15307,3129335971598200,9.6537,19383,3129335970664700,3129335970689800,3129335971638800,8.0545,8.0587,1.073,0.9741,0.949,True,19383,19383,15229,4154,0,True,False,IDLE,streaming,True,False,49.1126,,,0,,,False,True,not_tested,False,False,,,
rtonly,15308,3129335981667000,10.0688,19384,3129335978698700,3129335978715900,3129335981717000,8.034,8.0261,3.1253,3.0183,3.0011,True,19384,19384,15230,4154,0,True,False,IDLE,streaming,True,False,59.1989,,,0,,,False,True,not_tested,False,False,,,
rtonly,15309,3129335991750400,10.0834,19385,3129335986574700,3129335986591800,3129335991799300,7.876,7.8759,5.3302,5.2246,5.2075,True,19385,19385,15231,4154,0,True,False,IDLE,streaming,True,False,69.2798,,,0,,,False,True,not_tested,False,False,,,
rtonly,15310,3129336001542600,9.7922,19386,3129335994684700,3129335994702400,3129336001620100,8.11,8.1106,7.085,6.9354,6.9177,True,19386,19386,15232,4154,0,True,False,IDLE,streaming,True,False,79.1446,,,0,,,False,True,not_tested,False,False,,,
rtonly,15311,3129336011667500,10.1249,19388,3129336010723000,3129336010741500,3129336011715700,8.01915,8.01955,1.0987,0.9927,0.9742,True,19388,19388,15233,4155,0,True,False,IDLE,streaming,True,False,89.1966,,,0,,,False,True,not_tested,False,False,,,
rtonly,15312,3129336021638300,9.9708,19389,3129336018593600,3129336018616000,3129336021686800,7.8706,7.8745,3.1973,3.0932,3.0708,True,19389,19389,15234,4155,0,True,False,IDLE,streaming,True,False,99.1658,,,0,,,False,True,not_tested,False,False,,,
rtonly,15313,3129336032498100,10.8598,19390,3129336026664500,3129336026682300,3129336032547100,8.0709,8.0663,5.9813,5.8826,5.8648,True,19390,19390,15235,4155,0,True,False,IDLE,streaming,True,False,110.0207,,,0,,,False,True,not_tested,False,False,,,
rtonly,15314,3129336041599600,9.1015,19391,3129336034766300,3129336034793000,3129336041656300,8.1018,8.1107,7.0831,6.89,6.8633,True,19391,19391,15236,4155,0,True,False,IDLE,streaming,True,False,15.1123,,,0,,,False,True,not_tested,False,False,,,
rtonly,15315,3129336052402900,10.8033,19393,3129336050680500,3129336050707000,3129336052477900,7.9571,7.957,1.9011,1.7974,1.7709,True,19393,19393,15237,4156,0,True,False,IDLE,streaming,True,False,25.8445,,,0,,,False,True,not_tested,False,False,,,
rtonly,15316,3129336061567500,9.1646,19394,3129336058728300,3129336058746300,3129336061615400,8.0478,8.0393,2.9903,2.8871,2.8691,True,19394,19394,15238,4156,0,True,False,IDLE,streaming,True,False,34.9815,,,0,,,False,True,not_tested,False,False,,,
rtonly,15317,3129336072356800,10.7893,19395,3129336066716800,3129336066735900,3129336072405800,7.9885,7.9896,5.7884,5.689,5.6699,True,19395,19395,15239,4156,0,True,False,IDLE,streaming,True,False,45.7681,,,0,,,False,True,not_tested,False,False,,,
rtonly,15318,3129336082334000,9.9772,19396,3129336074563000,3129336074577800,3129336082362200,7.8462,7.8419,7.8652,7.7992,7.7844,True,19396,19396,15240,4156,0,True,False,IDLE,streaming,True,False,55.6911,,,0,,,False,True,not_tested,False,False,,,
rtonly,15319,3129336092304600,9.9706,19398,3129336090465500,3129336090478200,3129336092332700,7.95125,7.9502,1.9327,1.8672,1.8545,True,19398,19398,15241,4157,0,True,False,IDLE,streaming,True,False,65.6611,,,0,,,False,True,not_tested,False,False,,,
rtonly,15320,3129336102278500,9.9739,19399,3129336098433100,3129336098440000,3129336102312900,7.9676,7.9618,3.9409,3.8798,3.8729,True,19399,19399,15242,4157,0,True,False,IDLE,streaming,True,False,75.6369,,,0,,,False,True,not_tested,False,False,,,
rtonly,15321,3129336112219100,9.9406,19400,3129336106462600,3129336106470900,3129336112259900,8.0295,8.0309,5.8512,5.7973,5.789,True,19400,19400,15243,4157,0,True,False,IDLE,streaming,True,False,85.5767,,,0,,,False,True,not_tested,False,False,,,
rtonly,15322,3129336122372900,10.1538,19401,3129336114417100,3129336114423300,3129336122409600,7.9545,7.9524,8.0633,7.9925,7.9863,True,19401,19401,15244,4157,0,True,False,IDLE,streaming,True,False,95.7433,,,0,,,False,True,not_tested,False,False,,,
rtonly,15323,3129336132306500,9.9336,19403,3129336130459800,3129336130471500,3129336132339300,8.02135,8.0241,1.9451,1.8795,1.8678,True,19403,19403,15245,4158,0,True,False,IDLE,streaming,True,False,105.6678,,,0,,,False,True,not_tested,False,False,,,
rtonly,15324,3129336142287600,9.9811,19404,3129336138580800,3129336138589400,3129336142319000,8.121,8.1179,3.8571,3.7382,3.7296,True,19404,19404,15246,4158,0,True,False,IDLE,streaming,True,False,11.933,,,0,,,False,True,not_tested,False,False,,,
rtonly,15325,3129336152115600,9.828,19405,3129336146497900,3129336146508700,3129336152170800,7.9171,7.9193,5.7388,5.6729,5.6621,True,19405,19405,15247,4158,0,True,False,IDLE,streaming,True,False,21.7318,,,0,,,False,True,not_tested,False,False,,,
rtonly,15326,3129336162251600,10.136,19406,3129336154479600,3129336154490300,3129336162282200,7.9817,7.9816,7.8768,7.8026,7.7919,True,19406,19406,15248,4158,0,True,False,IDLE,streaming,True,False,31.8515,,,0,,,False,True,not_tested,False,False,,,
rtonly,15327,3129336172181000,9.9294,19408,3129336170534300,3129336170545200,3129336172207600,8.02735,8.02745,1.7347,1.6733,1.6624,True,19408,19408,15249,4159,0,True,False,IDLE,streaming,True,False,41.7641,,,0,,,False,True,not_tested,False,False,,,
rtonly,15328,3129336182138300,9.9573,19409,3129336178533200,3129336178543300,3129336182162800,7.9989,7.9981,3.6878,3.6296,3.6195,True,19409,19409,15250,4159,0,True,False,IDLE,streaming,True,False,51.7161,,,0,,,False,True,not_tested,False,False,,,
rtonly,15329,3129336192113800,9.9755,19410,3129336186499200,3129336186511000,3129336192139500,7.966,7.9677,5.7019,5.6403,5.6285,True,19410,19410,15251,4159,0,True,False,IDLE,streaming,True,False,61.6962,,,0,,,False,True,not_tested,False,False,,,
rtonly,15330,3129336201973900,9.8601,19411,3129336194455500,3129336194462000,3129336202023900,7.9563,7.951,7.6507,7.5684,7.5619,True,19411,19411,15252,4159,0,True,False,IDLE,streaming,True,False,71.6013,,,0,,,False,True,not_tested,False,False,,,
rtonly,15331,3129336212167600,10.1937,19413,3129336210675000,3129336210687500,3129336212202400,8.10975,8.11275,1.6029,1.5274,1.5149,True,19413,19413,15253,4160,0,True,False,IDLE,streaming,True,False,81.773,,,0,,,False,True,not_tested,False,False,,,
rtonly,15332,3129336221944400,9.7768,19414,3129336218513200,3129336218528200,3129336221981800,7.8382,7.8407,3.547,3.4686,3.4536,True,19414,19414,15254,4160,0,True,False,IDLE,streaming,True,False,91.5553,,,0,,,False,True,not_tested,False,False,,,
rtonly,15333,3129336232098800,10.1544,19415,3129336226654300,3129336226668700,3129336232144700,8.1411,8.1405,5.5877,5.4904,5.476,True,19415,19415,15255,4160,0,True,False,IDLE,streaming,True,False,101.7371,,,0,,,False,True,not_tested,False,False,,,
rtonly,15334,3129336242053400,9.9546,19416,3129336234626000,3129336234649700,3129336242097600,7.9717,7.981,7.5694,7.4716,7.4479,True,19416,19416,15256,4160,0,True,False,IDLE,streaming,True,False,111.6905,,,0,,,False,True,not_tested,False,False,,,
rtonly,15335,3129336251878000,9.8246,19418,3129336250653600,3129336250679800,3129336251959800,8.0138,8.01505,1.6265,1.3062,1.28,True,19418,19418,15257,4161,0,True,False,IDLE,streaming,True,False,17.5655,,,0,,,False,True,not_tested,False,False,,,
rtonly,15336,3129336262022300,10.1443,19419,3129336258723100,3129336258744400,3129336262080300,8.0695,8.0646,3.4849,3.3572,3.3359,True,19419,19419,15258,4161,0,True,False,IDLE,streaming,True,False,27.4934,,,0,,,False,True,not_tested,False,False,,,
rtonly,15337,3129336271834900,9.8126,19420,3129336266715800,3129336266737600,3129336271892200,7.9927,7.9932,5.3069,5.1764,5.1546,True,19420,19420,15259,4161,0,True,False,IDLE,streaming,True,False,37.3081,,,0,,,False,True,not_tested,False,False,,,
rtonly,15338,3129336281946600,10.1117,19421,3129336274729000,3129336274760700,3129336282004200,8.0132,8.0231,7.4036,7.2752,7.2435,True,19421,19421,15260,4161,0,True,False,IDLE,streaming,True,False,47.418,,,0,,,False,True,not_tested,False,False,,,
rtonly,15339,3129336291948800,10.0022,19423,3129336290757800,3129336290779600,3129336292006800,8.0144,8.00945,1.3773,1.249,1.2272,True,19423,19423,15261,4162,0,True,False,IDLE,streaming,True,False,57.4205,,,0,,,False,True,not_tested,False,False,,,
rtonly,15340,3129336301762600,9.8138,19424,3129336298750000,3129336298772300,3129336301860700,7.9922,7.9927,3.2813,3.1107,3.0884,True,19424,19424,15262,4162,0,True,False,IDLE,streaming,True,False,67.3167,,,0,,,False,True,not_tested,False,False,,,
rtonly,15341,3129336311893100,10.1305,19425,3129336306745800,3129336306767800,3129336311950400,7.9958,7.9955,5.3316,5.2046,5.1826,True,19425,19425,15263,4162,0,True,False,IDLE,streaming,True,False,77.3628,,,0,,,False,True,not_tested,False,False,,,
rtonly,15342,3129336321751400,9.8583,19426,3129336314752900,3129336314774300,3129336321814800,8.0071,8.0065,7.1855,7.0619,7.0405,True,19426,19426,15264,4162,0,True,False,IDLE,streaming,True,False,87.2238,,,0,,,False,True,not_tested,False,False,,,
rtonly,15343,3129336331829700,10.0783,19428,3129336330734700,3129336330755900,3129336331886700,7.9909,7.9908,1.2775,1.152,1.1308,True,19428,19428,15265,4163,0,True,False,IDLE,streaming,True,False,97.2976,,,0,,,False,True,not_tested,False,False,,,
rtonly,15344,3129336341812500,9.9828,19429,3129336338631100,3129336338651500,3129336341869700,7.8964,7.8956,3.3669,3.2386,3.2182,True,19429,19429,15266,4163,0,True,False,IDLE,streaming,True,False,107.2834,,,0,,,False,True,not_tested,False,False,,,
rtonly,15345,3129336351621900,9.8094,19430,3129336346928900,3129336346947700,3129336351711700,8.2978,8.2962,5.1099,4.7828,4.764,True,19430,19430,15267,4163,0,True,False,IDLE,streaming,True,False,13.3218,,,0,,,False,True,not_tested,False,False,,,
rtonly,15346,3129336361764200,10.1423,19431,3129336354637800,3129336354659500,3129336361821600,7.7089,7.7118,7.3111,7.1838,7.1621,True,19431,19431,15268,4163,0,True,False,IDLE,streaming,True,False,23.2319,,,0,,,False,True,not_tested,False,False,,,
rtonly,15347,3129336371610300,9.8461,19433,3129336370621800,3129336370643500,3129336371662100,7.992,7.992,1.1602,1.0403,1.0186,True,19433,19433,15269,4164,0,True,False,IDLE,streaming,True,False,33.065,,,0,,,False,True,not_tested,False,False,,,
rtonly,15348,3129336381682500,10.0722,19434,3129336378736400,3129336378758100,3129336381739500,8.1146,8.1146,3.1284,3.0031,2.9814,True,19434,19434,15270,4164,0,True,False,IDLE,streaming,True,False,43.1478,,,0,,,False,True,not_tested,False,False,,,
rtonly,15349,3129336391682300,9.9998,19435,3129336386589900,3129336386611300,3129336391739700,7.8535,7.8532,5.2787,5.1498,5.1284,True,19435,19435,15271,4164,0,True,False,IDLE,streaming,True,False,53.1516,,,0,,,False,True,not_tested,False,False,,,
rtonly,15350,3129336402565100,10.8828,19436,3129336394749200,3129336394771800,3129336402659000,8.1593,8.1605,8.0328,7.9098,7.8872,True,19436,19436,15272,4164,0,True,False,IDLE,streaming,True,False,64.065,,,0,,,False,True,not_tested,False,False,,,
rtonly,15351,3129336411609100,9.044,19438,3129336410784000,3129336410806400,3129336411666100,8.0174,8.0173,1.0099,0.8821,0.8597,True,19438,19438,15273,4165,0,True,False,IDLE,streaming,True,False,73.0769,,,0,,,False,True,not_tested,False,False,,,
rtonly,15352,3129336422557900,10.9488,19439,3129336418625400,3129336418649600,3129336422615700,7.8414,7.8432,4.1171,3.9903,3.9661,True,19439,19439,15274,4165,0,True,False,IDLE,streaming,True,False,84.0255,,,0,,,False,True,not_tested,False,False,,,
rtonly,15353,3129336432544400,9.9865,19440,3129336426757100,3129336426778000,3129336432600900,8.1317,8.1284,5.9716,5.8438,5.8229,True,19440,19440,15275,4165,0,True,False,IDLE,streaming,True,False,94.0117,,,0,,,False,True,not_tested,False,False,,,
rtonly,15354,3129336442539700,9.9953,19441,3129336434664400,3129336434701600,3129336442598800,7.9073,7.9236,8.0677,7.9344,7.8972,True,19441,19441,15276,4165,0,True,False,IDLE,streaming,True,False,104.0151,,,0,,,False,True,not_tested,False,False,,,
rtonly,15355,3129336452341300,9.8016,19443,3129336450948300,3129336450997200,3129336452411400,8.14195,8.1478,1.7685,1.4631,1.4142,True,19443,19443,15277,4166,0,True,False,IDLE,streaming,True,False,9.8871,,,0,,,False,True,not_tested,False,False,,,
rtonly,15356,3129336462471200,10.1299,19444,3129336458840900,3129336458860800,3129336462529700,7.8926,7.8636,3.8174,3.6888,3.6689,True,19444,19444,15278,4166,0,True,False,IDLE,streaming,True,False,19.8286,,,0,,,False,True,not_tested,False,False,,,
rtonly,15357,3129336472323100,9.8519,19445,3129336466693900,3129336466715200,3129336472380200,7.853,7.8544,5.8117,5.6863,5.665,True,19445,19445,15279,4166,0,True,False,IDLE,streaming,True,False,29.6759,,,0,,,False,True,not_tested,False,False,,,
rtonly,15358,3129336482435800,10.1127,19446,3129336474579500,3129336474599400,3129336482495900,7.8856,7.8842,8.0483,7.9164,7.8965,True,19446,19446,15280,4166,0,True,False,IDLE,streaming,True,False,39.7981,,,0,,,False,True,not_tested,False,False,,,
rtonly,15359,3129336492389600,9.9538,19448,3129336490642700,3129336490663900,3129336492446900,8.0316,8.03225,1.9328,1.8042,1.783,True,19448,19448,15281,4167,0,True,False,IDLE,streaming,True,False,49.7458,,,0,,,False,True,not_tested,False,False,,,
rtonly,15360,3129336502205300,9.8157,19449,3129336498615700,3129336498636600,3129336502289100,7.973,7.9727,3.8361,3.6734,3.6525,True,19449,19449,15282,4167,0,True,False,IDLE,streaming,True,False,59.6221,,,0,,,False,True,not_tested,False,False,,,
rtonly,15361,3129336512235800,10.0305,19450,3129336506591500,3129336506613200,3129336512309600,7.9758,7.9766,5.8397,5.7181,5.6964,True,19450,19450,15283,4167,0,True,False,IDLE,streaming,True,False,69.6015,,,0,,,False,True,not_tested,False,False,,,
rtonly,15362,3129336522192500,9.9567,19451,3129336514553300,3129336514573400,3129336522249700,7.9618,7.9602,7.8196,7.6964,7.6763,True,19451,19451,15284,4167,0,True,False,IDLE,streaming,True,False,79.5432,,,0,,,False,True,not_tested,False,False,,,
rtonly,15363,3129336532158600,9.9661,19453,3129336530534900,3129336530551300,3129336532198200,7.9908,7.98895,1.7583,1.6633,1.6469,True,19453,19453,15285,4168,0,True,False,IDLE,streaming,True,False,89.4635,,,0,,,False,True,not_tested,False,False,,,
rtonly,15364,3129336542162600,10.004,19454,3129336538647800,3129336538668900,3129336542214500,8.1129,8.1176,3.6854,3.5667,3.5456,True,19454,19454,15286,4168,0,True,False,IDLE,streaming,True,False,99.5035,,,0,,,False,True,not_tested,False,False,,,
rtonly,15365,3129336552087700,9.9251,19455,3129336546631600,3129336546655100,3129336552173400,7.9838,7.9862,5.7035,5.5418,5.5183,True,19455,19455,15287,4168,0,True,False,IDLE,streaming,True,False,109.5054,,,0,,,False,True,not_tested,False,False,,,
rtonly,15366,3129336562219800,10.1321,19456,3129336554774900,3129336554793400,3129336562277400,8.1433,8.1383,7.7695,7.5025,7.484,True,19456,19456,15288,4168,0,True,False,IDLE,streaming,True,False,15.8211,,,0,,,False,True,not_tested,False,False,,,
rtonly,15367,3129336572039300,9.8195,19458,3129336570641100,3129336570662200,3129336572089200,7.9331,7.9344,1.5663,1.4481,1.427,True,19458,19458,15289,4169,0,True,False,IDLE,streaming,True,False,25.4841,,,0,,,False,True,not_tested,False,False,,,
rtonly,15368,3129336582165700,10.1264,19459,3129336578637200,3129336578660500,3129336582222900,7.9961,7.9983,3.7134,3.5857,3.5624,True,19459,19459,15290,4169,0,True,False,IDLE,streaming,True,False,35.6273,,,0,,,False,True,not_tested,False,False,,,
rtonly,15369,3129336592137200,9.9715,19460,3129336586646500,3129336586668800,3129336592206700,8.0093,8.0083,5.6885,5.5602,5.5379,True,19460,19460,15291,4169,0,True,False,IDLE,streaming,True,False,45.6117,,,0,,,False,True,not_tested,False,False,,,
rtonly,15370,3129336601947700,9.8105,19461,3129336594738600,3129336594760800,3129336602034500,8.0921,8.092,7.4896,7.2959,7.2737,True,19461,19461,15292,4169,0,True,False,IDLE,streaming,True,False,55.5049,,,0,,,False,True,not_tested,False,False,,,
rtonly,15371,3129336612073300,10.1256,19463,3129336610715800,3129336610737400,3129336612131100,7.9886,7.9883,1.5425,1.4153,1.3937,True,19463,19463,15293,4170,0,True,False,IDLE,streaming,True,False,65.535,,,0,,,False,True,not_tested,False,False,,,
rtonly,15372,3129336621869500,9.7962,19464,3129336618621700,3129336618653100,3129336621924600,7.9059,7.9157,3.4258,3.3029,3.2715,True,19464,19464,15294,4170,0,True,False,IDLE,streaming,True,False,75.3242,,,0,,,False,True,not_tested,False,False,,,
rtonly,15373,3129336632020000,10.1505,19465,3129336626752800,3129336626773800,3129336632077200,8.1311,8.1207,5.452,5.3244,5.3034,True,19465,19465,15295,4170,0,True,False,IDLE,streaming,True,False,85.4815,,,0,,,False,True,not_tested,False,False,,,
rtonly,15374,3129336641985400,9.9654,19466,3129336634643000,3129336634682100,3129336642041800,7.8902,7.9083,7.5263,7.3988,7.3597,True,19466,19466,15296,4170,0,True,False,IDLE,streaming,True,False,95.446,,,0,,,False,True,not_tested,False,False,,,
rtonly,15375,3129336651822600,9.8372,19468,3129336650683200,3129336650718900,3129336651903500,8.0201,8.0184,1.5641,1.2203,1.1846,True,19468,19468,15297,4171,0,True,False,IDLE,streaming,True,False,1.3949,,,0,,,False,True,not_tested,False,False,,,
rtonly,15376,3129336661932200,10.1096,19469,3129336658830900,3129336658851300,3129336661989400,8.1477,8.1324,3.2846,3.1585,3.1381,True,19469,19469,15298,4171,0,True,False,IDLE,streaming,True,False,11.2631,,,0,,,False,True,not_tested,False,False,,,
rtonly,15377,3129336671796500,9.8643,19470,3129336666711800,3129336666736800,3129336671865500,7.8809,7.8855,5.2745,5.1537,5.1287,True,19470,19470,15299,4171,0,True,False,IDLE,streaming,True,False,21.1339,,,0,,,False,True,not_tested,False,False,,,
rtonly,15378,3129336681881600,10.0851,19471,3129336674758000,3129336674780400,3129336681938400,8.0462,8.0436,7.3094,7.1804,7.158,True,19471,19471,15300,4171,0,True,False,IDLE,streaming,True,False,31.215,,,0,,,False,True,not_tested,False,False,,,
rtonly,15379,3129336691705100,9.8235,19473,3129336690606500,3129336690632400,3129336691754500,7.92425,7.926,1.2691,1.148,1.1221,True,19473,19473,15301,4172,0,True,False,IDLE,streaming,True,False,41.0232,,,0,,,False,True,not_tested,False,False,,,
