bundle_pair_id,case_id,subject_id,scenario_name,calibration_category,coordinate,direction,bundle_length,location_class,start_trajectory_id,endpoint_trajectory_id,intermediate_trajectory_ids,deltaJ_pred,deltaJ_truth,e_deltaJ_bundle,residual_column,residual_computation,n_times_one_step_uncertainty_used,sqrt_n_times_one_step_uncertainty_used,analytic_scaling_formula_used,truth_read_after_manifest_freeze,truth_used_for_selection_or_assignment,used_to_select_threshold,used_by_policy,heldout_final_test_used,data_role
dbv_bundle_033087c3b552adc447e69081,calibration_subject_004__matched_linear,calibration_subject_004,matched_linear,MATCHED,knee,POSITIVE,5,LOWER_BOUNDARY,asym_h-1.250_k-5.000_p-0.01750,asym_h-1.250_k-3.750_p-0.01750,asym_h-1.250_k-4.750_p-0.01750;asym_h-1.250_k-4.500_p-0.01750;asym_h-1.250_k-4.250_p-0.01750;asym_h-1.250_k-4.000_p-0.01750,0.00564267193076,0.00564267193076,4.4408920985e-16,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_03464bf04b4501b67cb70c9f,calibration_subject_006__combined_strong,calibration_subject_006,combined_strong,MISMATCH,phase,NEGATIVE,5,UPPER_BOUNDARY,asym_h-4.250_k+1.500_p+0.03000,asym_h-4.250_k+1.500_p+0.01750,asym_h-4.250_k+1.500_p+0.02750;asym_h-4.250_k+1.500_p+0.02500;asym_h-4.250_k+1.500_p+0.02250;asym_h-4.250_k+1.500_p+0.02000,0.000149927265239,-4.6956251079e-05,0.000196883516318,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_034da4553aa96b7b960efa06,calibration_subject_005__hip_knee_coupling_strong,calibration_subject_005,hip_knee_coupling_strong,MISMATCH,phase,NEGATIVE,5,UPPER_BOUNDARY,asym_h-3.250_k+0.250_p+0.03000,asym_h-3.250_k+0.250_p+0.01750,asym_h-3.250_k+0.250_p+0.02750;asym_h-3.250_k+0.250_p+0.02500;asym_h-3.250_k+0.250_p+0.02250;asym_h-3.250_k+0.250_p+0.02000,0.000122567960382,0.000106344240003,1.62237203796e-05,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_034df53ad710f83e3369ec17,calibration_subject_003__matched_linear,calibration_subject_003,matched_linear,MATCHED,knee,POSITIVE,5,LOWER_BOUNDARY,asym_h-0.500_k-5.000_p+0.01000,asym_h-0.500_k-3.750_p+0.01000,asym_h-0.500_k-4.750_p+0.01000;asym_h-0.500_k-4.500_p+0.01000;asym_h-0.500_k-4.250_p+0.01000;asym_h-0.500_k-4.000_p+0.01000,0.00565130765526,0.00565130765526,1.11022302463e-16,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_035f93f73e3515325d2c41b7,calibration_subject_005__matched_linear,calibration_subject_005,matched_linear,MATCHED,knee,POSITIVE,5,UPPER_BOUNDARY,asym_h+0.750_k+0.750_p+0.01750,asym_h+0.750_k+2.000_p+0.01750,asym_h+0.750_k+1.000_p+0.01750;asym_h+0.750_k+1.250_p+0.01750;asym_h+0.750_k+1.500_p+0.01750;asym_h+0.750_k+1.750_p+0.01750,0.00621371006582,0.00621371006582,8.881784197e-16,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0360fd2ea9532c874430a035,calibration_subject_002__hip_knee_coupling_strong,calibration_subject_002,hip_knee_coupling_strong,MISMATCH,knee,NEGATIVE,5,UPPER_BOUNDARY,asym_h+0.750_k+2.000_p-0.01000,asym_h+0.750_k+0.750_p-0.01000,asym_h+0.750_k+1.750_p-0.01000;asym_h+0.750_k+1.500_p-0.01000;asym_h+0.750_k+1.250_p-0.01000;asym_h+0.750_k+1.000_p-0.01000,-0.00621512979932,-0.00665202840713,0.000436898607813,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_036810f5a86302f2dc9ae8ad,calibration_subject_006__combined_strong,calibration_subject_006,combined_strong,MISMATCH,knee,POSITIVE,5,LOWER_BOUNDARY,asym_h-3.000_k-5.000_p+0.01250,asym_h-3.000_k-3.750_p+0.01250,asym_h-3.000_k-4.750_p+0.01250;asym_h-3.000_k-4.500_p+0.01250;asym_h-3.000_k-4.250_p+0.01250;asym_h-3.000_k-4.000_p+0.01250,0.00590676946552,0.0129045717467,0.0069978022812,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_038765774dd8f98a40bc705c,calibration_subject_002__matched_linear,calibration_subject_002,matched_linear,MATCHED,hip,NEGATIVE,5,LOWER_BOUNDARY,asym_h-3.750_k+0.000_p-0.00250,asym_h-5.000_k+0.000_p-0.00250,asym_h-4.000_k+0.000_p-0.00250;asym_h-4.250_k+0.000_p-0.00250;asym_h-4.500_k+0.000_p-0.00250;asym_h-4.750_k+0.000_p-0.00250,0.00263947452462,0.00263947452462,2.22044604925e-16,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0389e42db8fae8671dab86b6,calibration_subject_001__nonlinear_stiffness_strong,calibration_subject_001,nonlinear_stiffness_strong,MISMATCH,hip,NEGATIVE,5,LOWER_BOUNDARY,asym_h-3.750_k+1.250_p+0.00250,asym_h-5.000_k+1.250_p+0.00250,asym_h-4.000_k+1.250_p+0.00250;asym_h-4.250_k+1.250_p+0.00250;asym_h-4.500_k+1.250_p+0.00250;asym_h-4.750_k+1.250_p+0.00250,-0.00210776649444,-0.00363376341163,0.00152599691719,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_038e5f86502bc22d6b1ca15d,calibration_subject_002__matched_linear,calibration_subject_002,matched_linear,MATCHED,hip,POSITIVE,5,LOWER_BOUNDARY,asym_h-5.000_k-1.250_p+0.02750,asym_h-3.750_k-1.250_p+0.02750,asym_h-4.750_k-1.250_p+0.02750;asym_h-4.500_k-1.250_p+0.02750;asym_h-4.250_k-1.250_p+0.02750;asym_h-4.000_k-1.250_p+0.02750,-0.0026392117075,-0.0026392117075,2.22044604925e-16,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_039e24b3b0665705c65b7b20,calibration_subject_003__matched_linear,calibration_subject_003,matched_linear,MATCHED,hip,NEGATIVE,5,LOWER_BOUNDARY,asym_h-3.750_k-2.500_p+0.00250,asym_h-5.000_k-2.500_p+0.00250,asym_h-4.000_k-2.500_p+0.00250;asym_h-4.250_k-2.500_p+0.00250;asym_h-4.500_k-2.500_p+0.00250;asym_h-4.750_k-2.500_p+0.00250,0.000784697304931,0.000784697304931,1.11022302463e-16,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_03b967ddfca3429bb16d76f3,calibration_subject_001__nonlinear_stiffness_strong,calibration_subject_001,nonlinear_stiffness_strong,MISMATCH,knee,NEGATIVE,5,UPPER_BOUNDARY,asym_h+1.750_k+2.000_p-0.02000,asym_h+1.750_k+0.750_p-0.02000,asym_h+1.750_k+1.750_p-0.02000;asym_h+1.750_k+1.500_p-0.02000;asym_h+1.750_k+1.250_p-0.02000;asym_h+1.750_k+1.000_p-0.02000,-0.00527890637068,-0.00928177564595,0.00400286927527,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_03c08123960a6c21c3986153,calibration_subject_004__matched_linear,calibration_subject_004,matched_linear,MATCHED,knee,NEGATIVE,5,LOWER_BOUNDARY,asym_h-2.250_k-3.750_p-0.01250,asym_h-2.250_k-5.000_p-0.01250,asym_h-2.250_k-4.000_p-0.01250;asym_h-2.250_k-4.250_p-0.01250;asym_h-2.250_k-4.500_p-0.01250;asym_h-2.250_k-4.750_p-0.01250,-0.00563756538024,-0.00563756538024,5.55111512313e-16,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_03cfccca0d781839f276cdbc,calibration_subject_004__matched_linear,calibration_subject_004,matched_linear,MATCHED,hip,NEGATIVE,5,LOWER_BOUNDARY,asym_h-3.750_k-1.000_p+0.01750,asym_h-5.000_k-1.000_p+0.01750,asym_h-4.000_k-1.000_p+0.01750;asym_h-4.250_k-1.000_p+0.01750;asym_h-4.500_k-1.000_p+0.01750;asym_h-4.750_k-1.000_p+0.01750,0.00267562437103,0.00267562437103,4.4408920985e-16,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_03dd00a9afa96af49841ecb7,calibration_subject_001__matched_linear,calibration_subject_001,matched_linear,MATCHED,hip,POSITIVE,5,LOWER_BOUNDARY,asym_h-5.000_k-2.000_p+0.03000,asym_h-3.750_k-2.000_p+0.03000,asym_h-4.750_k-2.000_p+0.03000;asym_h-4.500_k-2.000_p+0.03000;asym_h-4.250_k-2.000_p+0.03000;asym_h-4.000_k-2.000_p+0.03000,0.000247778855454,0.000247778855444,1.05471187339e-14,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_03f35a094a6ea66cca83a7c5,calibration_subject_005__hip_knee_coupling_strong,calibration_subject_005,hip_knee_coupling_strong,MISMATCH,hip,NEGATIVE,5,LOWER_BOUNDARY,asym_h-3.750_k-1.750_p+0.02500,asym_h-5.000_k-1.750_p+0.02500,asym_h-4.000_k-1.750_p+0.02500;asym_h-4.250_k-1.750_p+0.02500;asym_h-4.500_k-1.750_p+0.02500;asym_h-4.750_k-1.750_p+0.02500,0.00155638779703,0.0020644024399,0.000508014642875,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_03fd841aeadc5a4ef41a5bff,calibration_subject_006__matched_linear,calibration_subject_006,matched_linear,MATCHED,hip,NEGATIVE,5,LOWER_BOUNDARY,asym_h-3.750_k-2.000_p-0.01750,asym_h-5.000_k-2.000_p-0.01750,asym_h-4.000_k-2.000_p-0.01750;asym_h-4.250_k-2.000_p-0.01750;asym_h-4.500_k-2.000_p-0.01750;asym_h-4.750_k-2.000_p-0.01750,0.00147973993074,0.00147973993069,4.78506123613e-14,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_041b4cec25a12a4a9016f40f,calibration_subject_005__hip_knee_coupling_strong,calibration_subject_005,hip_knee_coupling_strong,MISMATCH,hip,POSITIVE,5,LOWER_BOUNDARY,asym_h-5.000_k-4.750_p-0.02750,asym_h-3.750_k-4.750_p-0.02750,asym_h-4.750_k-4.750_p-0.02750;asym_h-4.500_k-4.750_p-0.02750;asym_h-4.250_k-4.750_p-0.02750;asym_h-4.000_k-4.750_p-0.02750,-0.00151881600719,-0.00199636835677,0.000477552349581,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_041d84c1f5a3a696985cde1d,calibration_subject_005__hip_knee_coupling_strong,calibration_subject_005,hip_knee_coupling_strong,MISMATCH,knee,NEGATIVE,5,UPPER_BOUNDARY,asym_h-1.000_k+2.000_p-0.00250,asym_h-1.000_k+0.750_p-0.00250,asym_h-1.000_k+1.750_p-0.00250;asym_h-1.000_k+1.500_p-0.00250;asym_h-1.000_k+1.250_p-0.00250;asym_h-1.000_k+1.000_p-0.00250,-0.00638838826049,-0.00691704883237,0.000528660571877,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_042fd75802345a891e252aeb,calibration_subject_001__matched_linear,calibration_subject_001,matched_linear,MATCHED,knee,NEGATIVE,5,UPPER_BOUNDARY,asym_h-4.250_k+2.000_p-0.02500,asym_h-4.250_k+0.750_p-0.02500,asym_h-4.250_k+1.750_p-0.02500;asym_h-4.250_k+1.500_p-0.02500;asym_h-4.250_k+1.250_p-0.02500;asym_h-4.250_k+1.000_p-0.02500,-0.00578101945919,-0.0057810194592,1.13242748512e-14,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_043d18d7b2753560dd1e521c,calibration_subject_002__matched_linear,calibration_subject_002,matched_linear,MATCHED,knee,POSITIVE,5,UPPER_BOUNDARY,asym_h+1.750_k+0.750_p-0.00750,asym_h+1.750_k+2.000_p-0.00750,asym_h+1.750_k+1.000_p-0.00750;asym_h+1.750_k+1.250_p-0.00750;asym_h+1.750_k+1.500_p-0.00750;asym_h+1.750_k+1.750_p-0.00750,0.00609136827894,0.00609136827894,2.22044604925e-16,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_044406a2d26313bd574944e9,calibration_subject_002__hip_knee_coupling_strong,calibration_subject_002,hip_knee_coupling_strong,MISMATCH,knee,POSITIVE,5,UPPER_BOUNDARY,asym_h+0.000_k+0.750_p+0.02250,asym_h+0.000_k+2.000_p+0.02250,asym_h+0.000_k+1.000_p+0.02250;asym_h+0.000_k+1.250_p+0.02250;asym_h+0.000_k+1.500_p+0.02250;asym_h+0.000_k+1.750_p+0.02250,0.00620140508327,0.00663691859917,0.000435513515892,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_04531249caedb0aa7b5b7a0c,calibration_subject_006__matched_linear,calibration_subject_006,matched_linear,MATCHED,knee,POSITIVE,5,UPPER_BOUNDARY,asym_h+1.250_k+0.750_p-0.03000,asym_h+1.250_k+2.000_p-0.03000,asym_h+1.250_k+1.000_p-0.03000;asym_h+1.250_k+1.250_p-0.03000;asym_h+1.250_k+1.500_p-0.03000;asym_h+1.250_k+1.750_p-0.03000,0.00849570118634,0.00849570118626,7.68274333041e-14,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_046c5f16b5972189446669fa,calibration_subject_003__matched_linear,calibration_subject_003,matched_linear,MATCHED,knee,NEGATIVE,5,UPPER_BOUNDARY,asym_h-5.000_k+2.000_p+0.02000,asym_h-5.000_k+0.750_p+0.02000,asym_h-5.000_k+1.750_p+0.02000;asym_h-5.000_k+1.500_p+0.02000;asym_h-5.000_k+1.250_p+0.02000;asym_h-5.000_k+1.000_p+0.02000,-0.00594380416598,-0.00594380416598,2.22044604925e-16,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_046d35aec8a9ea1fa2b1d2c0,calibration_subject_001__nonlinear_stiffness_strong,calibration_subject_001,nonlinear_stiffness_strong,MISMATCH,phase,NEGATIVE,5,UPPER_BOUNDARY,asym_h-3.000_k-3.500_p+0.03000,asym_h-3.000_k-3.500_p+0.01750,asym_h-3.000_k-3.500_p+0.02750;asym_h-3.000_k-3.500_p+0.02500;asym_h-3.000_k-3.500_p+0.02250;asym_h-3.000_k-3.500_p+0.02000,0.000127817001216,-8.64183053151e-06,0.000136458831748,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_04988e6863c18f52a83fc466,calibration_subject_004__matched_linear,calibration_subject_004,matched_linear,MATCHED,phase,NEGATIVE,5,UPPER_BOUNDARY,asym_h-2.250_k-0.250_p+0.03000,asym_h-2.250_k-0.250_p+0.01750,asym_h-2.250_k-0.250_p+0.02750;asym_h-2.250_k-0.250_p+0.02500;asym_h-2.250_k-0.250_p+0.02250;asym_h-2.250_k-0.250_p+0.02000,0.000103926261311,0.000103926261312,8.881784197e-16,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_049f20fe9648eab974152fa5,calibration_subject_006__matched_linear,calibration_subject_006,matched_linear,MATCHED,phase,NEGATIVE,5,UPPER_BOUNDARY,asym_h-1.250_k+1.000_p+0.03000,asym_h-1.250_k+1.000_p+0.01750,asym_h-1.250_k+1.000_p+0.02750;asym_h-1.250_k+1.000_p+0.02500;asym_h-1.250_k+1.000_p+0.02250;asym_h-1.250_k+1.000_p+0.02000,4.77119394666e-05,4.77119393936e-05,7.30526750203e-14,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_04b18d9cc47b9cfc935c2912,calibration_subject_004__matched_linear,calibration_subject_004,matched_linear,MATCHED,hip,POSITIVE,5,LOWER_BOUNDARY,asym_h-5.000_k-1.500_p+0.02250,asym_h-3.750_k-1.500_p+0.02250,asym_h-4.750_k-1.500_p+0.02250;asym_h-4.500_k-1.500_p+0.02250;asym_h-4.250_k-1.500_p+0.02250;asym_h-4.000_k-1.500_p+0.02250,-0.00267770032809,-0.00267770032809,4.4408920985e-16,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_04db5180537db26541fc0620,calibration_subject_005__hip_knee_coupling_strong,calibration_subject_005,hip_knee_coupling_strong,MISMATCH,knee,NEGATIVE,5,LOWER_BOUNDARY,asym_h-2.500_k-3.750_p-0.00250,asym_h-2.500_k-5.000_p-0.00250,asym_h-2.500_k-4.000_p-0.00250;asym_h-2.500_k-4.250_p-0.00250;asym_h-2.500_k-4.500_p-0.00250;asym_h-2.500_k-4.750_p-0.00250,-0.00607660363173,-0.00649928707294,0.000422683441208,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_04dc8d91c4366cd487e61b48,calibration_subject_006__combined_strong,calibration_subject_006,combined_strong,MISMATCH,knee,POSITIVE,5,UPPER_BOUNDARY,asym_h+0.500_k+0.750_p-0.00500,asym_h+0.500_k+2.000_p-0.00500,asym_h+0.500_k+1.000_p-0.00500;asym_h+0.500_k+1.250_p-0.00500;asym_h+0.500_k+1.500_p-0.00500;asym_h+0.500_k+1.750_p-0.00500,0.00612359150606,0.0150541111931,0.00893051968704,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_04f3d4f31f5a8b7db2b7cda9,calibration_subject_002__hip_knee_coupling_strong,calibration_subject_002,hip_knee_coupling_strong,MISMATCH,phase,NEGATIVE,5,UPPER_BOUNDARY,asym_h-1.250_k+1.250_p+0.03000,asym_h-1.250_k+1.250_p+0.01750,asym_h-1.250_k+1.250_p+0.02750;asym_h-1.250_k+1.250_p+0.02500;asym_h-1.250_k+1.250_p+0.02250;asym_h-1.250_k+1.250_p+0.02000,0.000119861676694,7.46208719442e-05,4.52408047493e-05,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_050899b68d267530d5ba9f0a,calibration_subject_001__nonlinear_stiffness_strong,calibration_subject_001,nonlinear_stiffness_strong,MISMATCH,knee,POSITIVE,5,UPPER_BOUNDARY,asym_h-2.500_k+0.750_p+0.00750,asym_h-2.500_k+2.000_p+0.00750,asym_h-2.500_k+1.000_p+0.00750;asym_h-2.500_k+1.250_p+0.00750;asym_h-2.500_k+1.500_p+0.00750;asym_h-2.500_k+1.750_p+0.00750,0.00532413340743,0.00941689029746,0.00409275689003,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0512c174af667dec59bd9859,calibration_subject_002__hip_knee_coupling_strong,calibration_subject_002,hip_knee_coupling_strong,MISMATCH,hip,POSITIVE,5,LOWER_BOUNDARY,asym_h-5.000_k-1.500_p+0.01500,asym_h-3.750_k-1.500_p+0.01500,asym_h-4.750_k-1.500_p+0.01500;asym_h-4.500_k-1.500_p+0.01500;asym_h-4.250_k-1.500_p+0.01500;asym_h-4.000_k-1.500_p+0.01500,-0.00239832298932,-0.00278216665405,0.000383843664731,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_05e0b925ead8b5c8ac725a2b,calibration_subject_003__combined_strong,calibration_subject_003,combined_strong,MISMATCH,knee,NEGATIVE,5,LOWER_BOUNDARY,asym_h-4.750_k-3.750_p+0.02500,asym_h-4.750_k-5.000_p+0.02500,asym_h-4.750_k-4.000_p+0.02500;asym_h-4.750_k-4.250_p+0.02500;asym_h-4.750_k-4.500_p+0.02500;asym_h-4.750_k-4.750_p+0.02500,-0.00530199756622,-0.00849152596384,0.00318952839762,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_065f9cf905e1da7f410ec97b,calibration_subject_006__matched_linear,calibration_subject_006,matched_linear,MATCHED,knee,NEGATIVE,5,LOWER_BOUNDARY,asym_h-3.750_k-3.750_p+0.02750,asym_h-3.750_k-5.000_p+0.02750,asym_h-3.750_k-4.000_p+0.02750;asym_h-3.750_k-4.250_p+0.02750;asym_h-3.750_k-4.500_p+0.02750;asym_h-3.750_k-4.750_p+0.02750,-0.00798200561558,-0.00798200561551,6.53921361504e-14,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_066d8f6dc28c608f3a78c468,calibration_subject_001__matched_linear,calibration_subject_001,matched_linear,MATCHED,knee,NEGATIVE,5,LOWER_BOUNDARY,asym_h-0.500_k-3.750_p-0.01250,asym_h-0.500_k-5.000_p-0.01250,asym_h-0.500_k-4.000_p-0.01250;asym_h-0.500_k-4.250_p-0.01250;asym_h-0.500_k-4.500_p-0.01250;asym_h-0.500_k-4.750_p-0.01250,-0.00550471022236,-0.00550471022236,9.21485110439e-15,e_deltaJ_5,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
