bundle_pair_id,case_id,subject_id,scenario_name,calibration_category,coordinate,direction,bundle_length,location_class,start_trajectory_id,endpoint_trajectory_id,intermediate_trajectory_ids,deltaJ_pred,deltaJ_truth,e_deltaJ_bundle,residual_column,residual_computation,n_times_one_step_uncertainty_used,sqrt_n_times_one_step_uncertainty_used,analytic_scaling_formula_used,truth_read_after_manifest_freeze,truth_used_for_selection_or_assignment,used_to_select_threshold,used_by_policy,heldout_final_test_used,data_role
dbv_bundle_0413fcdfddda5b03c73d9b25,calibration_subject_002__hip_knee_coupling_strong,calibration_subject_002,hip_knee_coupling_strong,MISMATCH,phase,NEGATIVE,3,LOWER_BOUNDARY,asym_h-2.500_k-3.000_p-0.02250,asym_h-2.500_k-3.000_p-0.03000,asym_h-2.500_k-3.000_p-0.02500;asym_h-2.500_k-3.000_p-0.02750,5.34517188334e-05,6.01180912535e-05,6.66637242008e-06,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0415b96e8b723fdbb824a851,calibration_subject_003__matched_linear,calibration_subject_003,matched_linear,MATCHED,hip,NEGATIVE,3,UPPER_BOUNDARY,asym_h+2.000_k+2.000_p+0.02000,asym_h+1.250_k+2.000_p+0.02000,asym_h+1.750_k+2.000_p+0.02000;asym_h+1.500_k+2.000_p+0.02000,0.000414324200995,0.000414324200995,0,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_041677f10171f5352b6fbc1f,calibration_subject_002__matched_linear,calibration_subject_002,matched_linear,MATCHED,phase,NEGATIVE,3,LOWER_BOUNDARY,asym_h-1.750_k-3.000_p-0.02250,asym_h-1.750_k-3.000_p-0.03000,asym_h-1.750_k-3.000_p-0.02500;asym_h-1.750_k-3.000_p-0.02750,4.47854469872e-05,4.47854469873e-05,1.11022302463e-16,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_041ae4181ab05b9bdc8db324,calibration_subject_005__matched_linear,calibration_subject_005,matched_linear,MATCHED,phase,NEGATIVE,3,UPPER_BOUNDARY,asym_h-3.250_k-0.750_p+0.03000,asym_h-3.250_k-0.750_p+0.02250,asym_h-3.250_k-0.750_p+0.02750;asym_h-3.250_k-0.750_p+0.02500,6.67090292077e-05,6.67090292086e-05,8.881784197e-16,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_045e2cddd19f34f70b9c67e8,calibration_subject_001__matched_linear,calibration_subject_001,matched_linear,MATCHED,hip,NEGATIVE,3,UPPER_BOUNDARY,asym_h+2.000_k-4.500_p-0.00250,asym_h+1.250_k-4.500_p-0.00250,asym_h+1.750_k-4.500_p-0.00250;asym_h+1.500_k-4.500_p-0.00250,-0.000233376807532,-0.000233376807527,5.21804821574e-15,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_04615784317fbbd09af096fa,calibration_subject_003__matched_linear,calibration_subject_003,matched_linear,MATCHED,knee,NEGATIVE,3,LOWER_BOUNDARY,asym_h+0.000_k-4.250_p-0.02500,asym_h+0.000_k-5.000_p-0.02500,asym_h+0.000_k-4.500_p-0.02500;asym_h+0.000_k-4.750_p-0.02500,-0.00339298969255,-0.00339298969255,0,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_046e573e3f475ebd05334040,calibration_subject_006__combined_strong,calibration_subject_006,combined_strong,MISMATCH,hip,NEGATIVE,3,UPPER_BOUNDARY,asym_h+2.000_k+1.250_p+0.00750,asym_h+1.250_k+1.250_p+0.00750,asym_h+1.750_k+1.250_p+0.00750;asym_h+1.500_k+1.250_p+0.00750,-0.000764005961377,-0.00141782083868,0.0006538148773,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0470962a495eb9d13b9b2b27,calibration_subject_004__nonlinear_stiffness_strong,calibration_subject_004,nonlinear_stiffness_strong,MISMATCH,knee,NEGATIVE,3,LOWER_BOUNDARY,asym_h-0.750_k-4.250_p+0.00250,asym_h-0.750_k-5.000_p+0.00250,asym_h-0.750_k-4.500_p+0.00250;asym_h-0.750_k-4.750_p+0.00250,-0.00310737949698,-0.00505725782687,0.00194987832989,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_047eef0252a603296c891a9d,calibration_subject_006__matched_linear,calibration_subject_006,matched_linear,MATCHED,phase,NEGATIVE,3,LOWER_BOUNDARY,asym_h-2.000_k+1.500_p-0.02250,asym_h-2.000_k+1.500_p-0.03000,asym_h-2.000_k+1.500_p-0.02500;asym_h-2.000_k+1.500_p-0.02750,0.000137443574511,0.000137443574467,4.37427871702e-14,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_048dc871d6e0a13ff6829a7b,calibration_subject_004__matched_linear,calibration_subject_004,matched_linear,MATCHED,knee,NEGATIVE,3,UPPER_BOUNDARY,asym_h-2.250_k+2.000_p+0.01000,asym_h-2.250_k+1.250_p+0.01000,asym_h-2.250_k+1.750_p+0.01000;asym_h-2.250_k+1.500_p+0.01000,-0.00353763069055,-0.00353763069055,4.4408920985e-16,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_049a29f3d997dc697eb54d4d,calibration_subject_002__hip_knee_coupling_strong,calibration_subject_002,hip_knee_coupling_strong,MISMATCH,knee,NEGATIVE,3,LOWER_BOUNDARY,asym_h+1.500_k-4.250_p+0.02000,asym_h+1.500_k-5.000_p+0.02000,asym_h+1.500_k-4.500_p+0.02000;asym_h+1.500_k-4.750_p+0.02000,-0.0035260648851,-0.00369621454543,0.000170149660324,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_04a5ade2cf1fd8e00055a4f0,calibration_subject_003__matched_linear,calibration_subject_003,matched_linear,MATCHED,hip,NEGATIVE,3,LOWER_BOUNDARY,asym_h-4.250_k-4.750_p-0.02500,asym_h-5.000_k-4.750_p-0.02500,asym_h-4.500_k-4.750_p-0.02500;asym_h-4.750_k-4.750_p-0.02500,0.000463074355087,0.000463074355087,1.11022302463e-16,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_04c1310797a3ab70e1035b9a,calibration_subject_005__hip_knee_coupling_strong,calibration_subject_005,hip_knee_coupling_strong,MISMATCH,phase,NEGATIVE,3,LOWER_BOUNDARY,asym_h-3.500_k-2.000_p-0.02250,asym_h-3.500_k-2.000_p-0.03000,asym_h-3.500_k-2.000_p-0.02500;asym_h-3.500_k-2.000_p-0.02750,7.10275671644e-05,9.4067057996e-05,2.30394908316e-05,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_04f7d503dbce93ed72d95e86,calibration_subject_005__matched_linear,calibration_subject_005,matched_linear,MATCHED,knee,NEGATIVE,3,LOWER_BOUNDARY,asym_h-4.250_k-4.250_p-0.01250,asym_h-4.250_k-5.000_p-0.01250,asym_h-4.250_k-4.500_p-0.01250;asym_h-4.250_k-4.750_p-0.01250,-0.00357514575777,-0.00357514575777,4.4408920985e-16,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0518fecbd7de2f84960c93a2,calibration_subject_004__nonlinear_stiffness_strong,calibration_subject_004,nonlinear_stiffness_strong,MISMATCH,hip,NEGATIVE,3,LOWER_BOUNDARY,asym_h-4.250_k-3.750_p+0.03000,asym_h-5.000_k-3.750_p+0.03000,asym_h-4.500_k-3.750_p+0.03000;asym_h-4.750_k-3.750_p+0.03000,0.000175276616212,-0.00101323026357,0.00118850687978,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
