subject_id,rom_protocol_version,theta_shank_definition,q_hip_rad,q_knee_rad,theta_shank_rad,q_hip_deg,q_knee_deg,x_knee,z_knee,x_pull,z_pull,reachable,near_singular,jacobian_determinant,jacobian_condition_number,jacobian_near_singular,jacobian_mapping_valid,mass_thigh_kg,mass_shank_kg,com_thigh_m,com_shank_m,k_hip_nm_per_rad,k_knee_nm_per_rad,q0_hip_rad,q0_knee_rad,gravity_m_s2,tau_gravity_hip_nm,tau_gravity_knee_nm,tau_stiffness_hip_nm,tau_stiffness_knee_nm,tau_total_hip_nm,tau_total_knee_nm,fx_robot_on_leg_n,fz_robot_on_leg_n,force_magnitude_n,force_mapping_valid,invalid_reason
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.234021442552742,-1.0122909661567112,70.0,128.0,0.1436484601967809,0.3946709007300815,0.3026242394667423,0.1402564718831537,True,False,0.09928935495444695,1.1781466298512753,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,13.191384870274698,-3.327045108561754,31.415926535897928,24.71386220823971,44.60731140617263,21.386817099677955,-136.60730656938375,84.08861298794633,160.41337550958215,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.251474735072685,-1.0297442586766543,70.0,129.0,0.1436484601967809,0.3946709007300815,0.2981598826697972,0.1375207105194478,True,False,0.09792039114357833,1.1522745553762253,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,13.09795481122823,-3.233615049515285,31.415926535897928,24.923301718479024,44.51388134712616,21.689686668963738,-136.2831316669795,86.43727659703134,161.38306838844952,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.2689280275926285,-1.047197551196598,70.0,130.0,0.1436484601967809,0.3946709007300815,0.2936484601967808,0.1348632795947498,True,False,0.09652159983299123,1.1266566185538918,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,13.003539761712943,-3.1391999999999993,31.415926535897928,25.13274122871835,44.41946629761087,21.99354122871835,-135.9414833926562,88.83394790090574,162.3932178591725,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.2863813201125716,-1.064650843716541,70.0,131.0,0.1436484601967809,0.3946709007300815,0.289091346270682,0.1322849885882627,True,False,0.09509340710806927,1.1013149428428481,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,12.908168481467548,-3.043828719754603,31.415926535897928,25.342180738957666,44.32409501736548,22.29835201920306,-135.58127002575776,91.28162637742071,163.44606479173632,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.303834612632515,-1.0821041362364845,70.0,132.0,0.1436484601967809,0.3946709007300815,0.2844899290325481,0.1297866228724034,True,False,0.09363624801015168,1.0763089149102278,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,12.81187002150788,-2.9475302597949358,31.415926535897928,25.551620249196986,44.22779655740581,22.604089989402052,-135.2013141969584,93.7835468222123,164.5440640531853,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.321287905152458,-1.0995574287564276,70.0,133.0,0.1436484601967809,0.3946709007300815,0.2798456101186449,0.1273689434735711,True,False,0.0921505664040155,1.0518221073525853,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,12.714673715277716,-2.850333953564771,31.415926535897928,25.761059759436307,44.13060025117564,22.910725805871536,-134.8003436625109,96.34320469624906,165.68990839117026,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.3387411976724017,-1.1170107212763711,70.0,134.0,0.1436484601967809,0.3946709007300815,0.275159804233504,0.1250326868403313,True,False,0.09063681484267003,1.028677369623109,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,12.616609169713488,-2.7522694080005428,31.415926535897928,25.970499269675628,44.032535705611416,23.218229861675084,-134.37698088264133,98.96438475895391,166.8865556054532,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.356194490192345,-1.1344640137963142,70.0,135.0,0.1436484601967809,0.3946709007300815,0.2704339387189907,0.1227785646190865,True,False,0.089095454429505,1.014387934704377,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,12.517706256225752,-2.6533664945128077,31.415926535897928,26.179938779914945,43.93363279212368,23.52657228540214,-133.9297312177489,101.65119349888006,168.13725953459934,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.3736477827122884,-1.1519173063162578,70.0,136.0,0.1436484601967809,0.3946709007300815,0.2656694531195209,0.1206072634373012,True,False,0.08752695467783365,1.0291896463877732,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,12.417995101600047,-2.553655339887103,31.415926535897928,26.38937829015427,43.83392163749797,23.835722950267165,-133.45696952220393,104.40809596694837,169.4456054829808,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.3911010752322315,-1.1693705988362009,70.0,137.0,0.1436484601967809,0.3946709007300815,0.260867798743563,0.1185194446943493,True,False,0.08593179336787482,1.0537127142792402,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,12.317506078820001,-2.453166317107056,31.415926535897928,26.598817800393583,43.73343261471793,24.145651483286528,-132.9569248745945,107.23995772975016,170.8155508318466,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.4085543677521746,-1.186823891356144,70.0,138.0,0.1436484601967809,0.3946709007300815,0.2560304382215546,0.1165157443600453,True,False,0.08431045640121615,1.0805779359656145,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,12.216269797815407,-2.351930036102463,31.415926535897928,26.808257310632904,43.63219633371334,24.45632727453044,-132.4276631335459,110.15209279703762,172.2514717225345,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.426007660272118,-1.2042771838760875,70.0,139.0,0.1436484601967809,0.3946709007300815,0.2511588450603709,0.1145967727809209,True,False,0.08266343765280393,1.1090463304200082,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,12.114317096138157,-2.2499773344252127,31.415926535897928,27.017696820872224,43.53024363203608,24.76771948644701,-131.8670669476032,113.15031854412346,173.75821687621072,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.443460952792061,-1.2217304763960306,70.0,140.0,0.1436484601967809,0.3946709007300815,0.2462545031944815,0.1127631144943089,True,False,0.08099123882050396,1.1390246803267832,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,12.011679029568825,-2.1473392678558794,31.415926535897928,27.22713633111154,43.42760556546675,25.07979706325566,-131.27281277337732,116.24101885400117,175.34116983084843,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.4609142453120048,-1.239183768915974,70.0,141.0,0.1436484601967809,0.3946709007300815,0.2413189065339278,0.1110153280502864,True,False,0.07929436927227952,1.1705533929309333,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,11.908386862656757,-2.044047100943812,31.415926535897928,27.436575841350866,43.324313398554686,25.392528740407055,-130.64234436473555,119.43121695519969,177.00632114281717,True,
