hip_target_deg,direction,time_s,desired_knee_deg,actual_knee_deg,source_equality_max_abs_residual,source_equality_max_abs_force,auxiliary_joint_positions_json,finite,warning_count
110.0,DESCENDING_125_TO_100,10.24,124.9966672216064,124.36912318750788,0.0006821252379617228,481.5076574778315,"[0.006901875098789879,0.0016000502534955284,-0.00051593689970899,0.2608893591044951,-0.015292444472104545,-0.02376083227897289,-1.8823486147352033]",True,0
110.0,DESCENDING_125_TO_100,10.26,124.9957755837936,124.36836278913225,0.0006821107146070121,481.4932718365336,"[0.006901869205404463,0.0016000390069574343,-0.0005162443184714654,0.26088949906955067,-0.015292917764421161,-0.02376070080067384,-1.8823324315571321]",True,0
110.0,DESCENDING_125_TO_100,10.28,124.9947399144448,124.36747921686262,0.000682093373353598,481.47656739591986,"[0.0069018623478541395,0.001600025995958005,-0.0005166015066597661,0.26088966171359623,-0.015293468180388856,-0.023760548145625667,-1.8823136256579778]",True,0
110.0,DESCENDING_125_TO_100,10.3,124.993550105,124.36646382640089,0.0006820729793629273,481.45738285150753,"[0.006901854457266215,0.0016000111028679769,-0.0005170119375159335,0.260889848627493,-0.015294101169296097,-0.023760372834454715,-1.8822920130857361]",True,0
110.0,DESCENDING_125_TO_100,10.32,124.9921961828352,124.36530808914733,0.0006820493009804486,481.43555913504275,"[0.00690184546562239,0.0015999942116953507,-0.000517479031888336,0.2608900613805045,-0.015294822107661536,-0.023760173406075703,-1.8822674123806584]",True,0
110.0,DESCENDING_125_TO_100,10.34,124.9906683106864,124.36400359159877,0.0006820221097272984,481.4109394128384,"[0.0069018353057444925,0.0015999752080859285,-0.0005180061577421675,0.26089030152037046,-0.015295636299630846,-0.023759948417399337,-1.882239644566251]",True,0
110.0,DESCENDING_125_TO_100,10.36,124.9889567860736,124.36254203476018,0.000681991180294602,481.3833690847348,"[0.006901823911280407,0.0015999539793233515,-0.0005185966296326856,0.26089057057337445,-0.01529654897736356,-0.023759696443034033,-1.8822085331406944]",True,0
110.0,DESCENDING_125_TO_100,10.38,124.9870520407248,124.36091523356083,0.0006819562905405656,481.3526957834367,"[0.006901811216690187,0.0015999304143290527,-0.0005192537081471085,0.26089087004441097,-0.015297565301415557,-0.02375941607498048,-1.882173904068517]",True,0
110.0,DESCENDING_125_TO_100,10.4,124.98494464,124.35911511627162,0.0006819172214886969,481.31876937379155,"[0.006901797157231834,0.0015999044036621782,-0.0005199805993188168,0.26089120141704836,-0.015298690361120871,-0.023759105922319283,-1.8821355857724118]",True,0
110.0,DESCENDING_125_TO_100,10.42,124.9826252823152,124.35713372392138,0.0006818737573261102,481.2814419529283,"[0.00690178166894693,0.0015998758395196473,-0.0005207804540169161,0.2608915661535932,-0.015299929174974327,-0.023758764610891544,-1.8820934091251549]",True,0
110.0,DESCENDING_125_TO_100,10.44,124.9800847985664,124.35496320971164,0.0006818256854032295,481.2405678500982,"[0.006901764688645962,0.0015998446157363168,-0.0005216563673132427,0.26089196569515133,-0.015301286691014802,-0.023758390782973187,-1.8820472074416068]",True,0
110.0,DESCENDING_125_TO_100,10.46,124.9773141515536,124.35259583842918,0.000681772796233303,481.1960036271359,"[0.0069017461538933705,0.0015998106277852798,-0.0005226113778290712,0.2608924014616896,-0.01530276778721074,-0.023757983096943262,-1.8819968164707745]",True,0
110.0,DESCENDING_125_TO_100,10.48,124.9743044354048,124.35002398585723,0.0006817148834922264,481.1476080789055,"[0.006901726002992376,0.0015997737727783043,-0.0005236484670633892,0.26089287485209506,-0.015304377271846184,-0.023757540226946795,-1.8819420743879336]",True,0
110.0,DESCENDING_125_TO_100,10.5,124.971046875,124.34724013818467,0.0006816517440192058,481.0952422338903,"[0.006901704174969612,0.001599733949466408,-0.0005247705587047016,0.2608933872442343,-0.015306119883908254,-0.023757060862552762,-1.8818828217867984]",True,0
110.0,DESCENDING_125_TO_100,10.52,124.9675328253952,124.34423689141333,0.0006815831778173046,481.038769355161,"[0.006901680609559508,0.0015996910582405173,-0.0005259805179280105,0.26089393999501276,-0.01530800029347589,-0.023756543708407542,-1.8818189016717328]",True,0
110.0,DESCENDING_125_TO_100,10.540000000000001,124.9637537712464,124.34100695076441,0.0006815089880541306,480.9780549411984,"[0.006901655247188529,0.0015996450011322597,-0.0005272811506788801,0.2608945344404312,-0.015310023102109313,-0.023755987483884484,-1.8817501594500021]",True,0
110.0,DESCENDING_125_TO_100,10.56,124.9597013262336,124.33754313008342,0.000681428981063035,480.9129667270514,"[0.006901628028959244,0.0015995956818148232,-0.0005286752029462386,0.26089517189564343,-0.015312192843240263,-0.02375539092273004,-1.8816764429240564]",True,0
110.0,DESCENDING_125_TO_100,10.58,124.9553672324848,124.33383835124408,0.0006813429663443228,480.8433746855428,"[0.006901598896634285,0.0015995430056039163,-0.0005301653600256023,0.26089585365501133,-0.015314513982562651,-0.023754752772706837,-1.881597602283842]",True,0
110.0,DESCENDING_125_TO_100,10.6,124.95074336,124.32988564355144,0.0006812507565669866,480.7691510283717,"[0.006901567792620166,0.001599486879458773,-0.0005317542457743253,0.26089658099216123,-0.015316990918423711,-0.023754071795234283,-1.8815134900991366]",True,0
110.0,DESCENDING_125_TO_100,10.620000000000001,124.9458217060752,124.32567814314436,0.0006811521675699067,480.69017020761135,"[0.006901534659950957,0.0015994272119831978,-0.0005334444218604255,0.26089735516003804,-0.015319627982215532,-0.023753346765027026,-1.881423961311898]",True,0
110.0,DESCENDING_125_TO_100,10.64,124.9405943947264,124.32120909239764,0.0006810470183637868,480.6063089169635,"[0.00690149944227202,0.0015993639134266977,-0.0005352383870068076,0.2608981773909591,-0.015322429438766228,-0.023752576469731796,-1.8813288732286315]",True,0
110.0,DESCENDING_125_TO_100,10.66,124.9350536761136,124.31647183932361,0.0006809351311330408,480.51744609308696,"[0.006901462083823568,0.0015992968956856154,-0.0005371385762320336,0.26089904889666743,-0.0153253994867313,-0.023751759709563003,-1.8812280855127663]",True,0
110.0,DESCENDING_125_TO_100,10.68,124.9291919259648,124.31145983697424,0.0006808163312372493,480.42346291709555,"[0.00690142252942421,0.0015992260723042759,-0.0005391473600893543,0.2608999708683837,-0.015328542258984735,-0.023750895296937455,-1.8811214601770332]",True,0
110.0,DESCENDING_125_TO_100,10.700000000000001,124.923001645,124.30616664284244,0.0006806904472133543,480.32424281589965,"[0.006901380724454491,0.0015991513584761349,-0.0005412670439052902,0.2609009444768588,-0.015331861823009685,-0.023749982056108804,-1.8810088615758456]",True,0
110.0,DESCENDING_125_TO_100,10.72,124.9164754583552,124.30058591826466,0.0006805573107774984,480.2196714635113,"[0.006901336614840428,0.0015990726710449683,-0.0005434998670194799,0.26090197087242417,-0.015335362181288066,-0.023749018822801754,-1.8808901563976776]",True,0
110.0,DESCENDING_125_TO_100,10.74,124.9096061150064,124.29471142765452,0.0006804167568284789,480.1096367190927,"[0.006901290147038837,0.001598989923197152,-0.0005458480020873771,0.26090305118507917,-0.015339047271788656,-0.02374800444381746,-1.880765213653986]",True,0
110.0,DESCENDING_125_TO_100,10.76,124.9023864871936,124.2885370216352,0.0006802686225965485,479.99401576654316,"[0.0069012412679409565,0.0015989024653637013,-0.0005483135607306217,0.2609041865275912,-0.015342920979221856,-0.023746937773809894,-1.8806339043336027]",True,0
110.0,DESCENDING_125_TO_100,10.78,124.8948095698448,124.28205665130044,0.0006801127398407218,479.8726851128288,"[0.00690118992409079,0.0015988096187123711,-0.0005508985871767833,0.26090537799256114,-0.015346987134400738,-0.023745817677748342,-1.880496101689724]",True,0
110.0,DESCENDING_125_TO_100,10.8,124.88686848,124.27526439864019,0.0006799489403487447,479.7455468612033,"[0.0069011360629597914,0.001598711595161607,-0.0005536050447936901,0.26090662664732395,-0.015351249489279049,-0.023744643036139504,-1.8803516818988704]",True,0
