variant,formal_role,hip_deg,knee_deg,knee_velocity_deg_s,tendon_length_min_m,tendon_length_max_m,actuator_length_min_m,actuator_length_max_m,normalized_actuator_length_min,normalized_actuator_length_max,actuator_force_max_abs_n,hip_moment_arm_max_abs_m,knee_moment_arm_max_abs_m,hip_qfrc_passive,knee_qfrc_passive,hip_qfrc_actuator,knee_qfrc_actuator,source_equality_max_abs_residual,source_equality_max_abs_force,qfrc_constraint_l2,finite,warning_count
NATIVE,PRIMARY_OR_NATIVE,90.0,118.0,0.0,0.0765243900727082,0.5854216436409769,0.0765243900727082,0.5854216436409769,-0.9156927494310412,1.0000039331521238,466.0181772508366,0.089102827743881,0.03707388341600559,0.0,0.0,-12.704591948392846,-11.70160667261736,6.661338147750939e-16,402.10388209570357,579.3246702743934,True,0
NATIVE,PRIMARY_OR_NATIVE,90.0,118.0,5.0,0.0765243900727082,0.5854216436409769,0.0765243900727082,0.5854216436409769,-0.9156927494310412,1.0000039331521238,466.0181772508366,0.089102827743881,0.03707388341600559,0.0,-0.04363323129985824,-12.704591948392846,-11.70160667261736,6.661338147750939e-16,402.10239060775626,579.3763167070967,True,0
NATIVE,PRIMARY_OR_NATIVE,90.0,118.0,-5.0,0.0765243900727082,0.5854216436409769,0.0765243900727082,0.5854216436409769,-0.9156927494310412,1.0000039331521238,466.0181772508366,0.089102827743881,0.03707388341600559,0.0,0.04363323129985824,-12.704591948392846,-11.70160667261736,6.661338147750939e-16,402.10536856280004,579.2702075550155,True,0
NATIVE,PRIMARY_OR_NATIVE,90.0,120.0,0.0,0.0765243900727082,0.5854216436409769,0.0765243900727082,0.5854216436409769,-0.9156927494310412,1.0000039331521238,466.0181772508366,0.089102827743881,0.03791805890940303,0.0,0.0,-12.698400546535199,-12.545108527161311,4.440892098500626e-16,434.89401407951135,610.0109747162736,True,0
NATIVE,PRIMARY_OR_NATIVE,90.0,120.0,5.0,0.0765243900727082,0.5854216436409769,0.0765243900727082,0.5854216436409769,-0.9156927494310412,1.0000039331521238,466.0181772508366,0.089102827743881,0.03791805890940303,0.0,-0.04363323129985824,-12.698400546535199,-12.545108527161311,4.440892098500626e-16,434.89251764111305,610.0600148773126,True,0
NATIVE,PRIMARY_OR_NATIVE,90.0,120.0,-5.0,0.0765243900727082,0.5854216436409769,0.0765243900727082,0.5854216436409769,-0.9156927494310412,1.0000039331521238,466.0181772508366,0.089102827743881,0.03791805890940303,0.0,0.04363323129985824,-12.698400546535199,-12.545108527161311,4.440892098500626e-16,434.89550427294574,609.9589806482513,True,0
NATIVE,PRIMARY_OR_NATIVE,110.0,100.0,0.0,0.07288433839778896,0.5854216436409769,0.07288433839778896,0.5854216436409769,-0.9156927494310412,1.0000039331521238,489.83883814178233,0.09571247276962679,0.046756197355501954,0.0,0.0,-7.773755086753251,-5.522706640012127,2.220446049250313e-16,200.925355077389,413.0457626977088,True,0
NATIVE,PRIMARY_OR_NATIVE,110.0,100.0,5.0,0.07288433839778896,0.5854216436409769,0.07288433839778896,0.5854216436409769,-0.9156927494310412,1.0000039331521238,489.83883814178233,0.09571247276962679,0.046756197355501954,0.0,-0.04363323129985824,-7.773755086753251,-5.522706640012127,2.220446049250313e-16,200.92407455781444,413.15078373235525,True,0
NATIVE,PRIMARY_OR_NATIVE,110.0,100.0,-5.0,0.07288433839778896,0.5854216436409769,0.07288433839778896,0.5854216436409769,-0.9156927494310412,1.0000039331521238,489.83883814178233,0.09571247276962679,0.046756197355501954,0.0,0.04363323129985824,-7.773755086753251,-5.522706640012127,2.220446049250313e-16,200.92663812448367,412.93900199974485,True,0
NATIVE,PRIMARY_OR_NATIVE,110.0,105.0,0.0,0.07288433839778896,0.5854216436409769,0.07288433839778896,0.5854216436409769,-0.9156927494310412,1.0000039331521238,489.83883814178233,0.095712472755749,0.04615623233339416,0.0,0.0,-7.5611019107929005,-7.005014378439177,4.440892098500626e-16,244.3488441468044,443.44649414009507,True,0
