case_id,subject_id,scenario_name,policy_id,iteration,policy_decision,true_local_improvement_available,missed_improvement_round,best_local_delta_J_truth,policy_complete_before_truth_audit,truth_fed_back_to_policy
heavy_leg__matched_linear,heavy_leg,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,5,EXPLOIT,True,False,-0.00633121629165,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,6,EXPLOIT,True,False,-0.00622122736161,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,7,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,8,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,9,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,10,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,11,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,12,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,13,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,14,STOP,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,1,EXPLORE,True,True,-0.00666528974099,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,2,EXPLOIT,True,False,-0.00666528974099,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,3,EXPLOIT,True,False,-0.00655300359635,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,4,EXPLOIT,True,False,-0.00644182447333,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,5,EXPLOIT,True,False,-0.00633121629165,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,6,EXPLOIT,True,False,-0.00622122736161,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,7,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,8,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,9,STOP,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,R3_G0_BUNDLE_SCALE_P99_S2,1,EXPLORE,True,True,-0.00666528974099,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,R3_G0_BUNDLE_SCALE_P99_S2,2,EXPLOIT,True,False,-0.00666528974099,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,R3_G0_BUNDLE_SCALE_P99_S2,3,EXPLOIT,True,False,-0.00655300359635,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,R3_G0_BUNDLE_SCALE_P99_S2,4,EXPLOIT,True,False,-0.00644182447333,True,False
