authorization_id,iteration,policy_id,bundle_policy_id,coordinate,direction,bundle_length,start_trajectory_id,first_step_trajectory_id,endpoint_trajectory_id,start_alpha_hip,start_alpha_knee,start_alpha_phase,first_step_alpha_hip,first_step_alpha_knee,first_step_alpha_phase,endpoint_alpha_hip,endpoint_alpha_knee,endpoint_alpha_phase,intermediate_trajectory_ids,predicted_cumulative_delta_J,calibrated_uncertainty,uncertainty_percentile,uncertainty_stratification,meaningful_improvement_tolerance,bundle_lower_bound_margin,path_exists,formal_neighbor_continuous,same_axis,direction_consistent,mixed_axis,direction_reversal,all_intermediate_nodes_admissible,patient_envelope_compliant,all_nodes_model_supported,support_gate_percent,reference_provenance_valid,bundle_evidence_authorizes_next_step,selected_authorization,authorized_execution_count,queued_later_steps,authorization_lifetime,authorization_invalidated_after_execution,truth_used_for_authorization,case_id,subject_id,scenario_name,start_J_truth_posthoc,endpoint_J_truth_posthoc,truth_cumulative_delta_J_posthoc,truth_bundle_meaningful_improvement,bundle_induced_false_improvement,posthoc_truth_fed_back_to_policy
bundle_auth_a85adc319b0dd66e018144ec,7,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,NEGATIVE,2,,,,0,-5,0,0,-5.25,0,0,-5.5,0,,,0.00338315735589,P99,SCALE_ONLY,0.005,,False,False,True,True,False,False,False,False,False,90,False,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,,,,False,False,False
bundle_auth_0f89ed547f37dc6e4ba96efa,7,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,NEGATIVE,3,,,,0,-5,0,0,-5.25,0,0,-5.75,0,,,0.00519358473251,P99,SCALE_ONLY,0.005,,False,False,True,True,False,False,False,False,False,90,False,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,,,,False,False,False
bundle_auth_3ae615f8dc63a1b5e82999f4,7,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,NEGATIVE,5,,,,0,-5,0,0,-5.25,0,0,-6.25,0,,,0.00792314538021,P99,SCALE_ONLY,0.005,,False,False,True,True,False,False,False,False,False,90,False,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,,,,False,False,False
bundle_auth_ede206ef287e0d3abfd00b7d,7,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,POSITIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-4.750_p+0.00000,asym_h+0.000_k-4.500_p+0.00000,0,-5,0,0,-4.75,0,0,-4.5,0,asym_h+0.000_k-4.750_p+0.00000,0.0025642856547,0.00338315735589,P99,SCALE_ONLY,0.005,-0.0109474430106,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,0.973709602551,0.976273888206,0.0025642856547,False,False,False
bundle_auth_377f62985d43e65004bd4526,7,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,POSITIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-4.750_p+0.00000,asym_h+0.000_k-4.250_p+0.00000,0,-5,0,0,-4.75,0,0,-4.25,0,asym_h+0.000_k-4.750_p+0.00000;asym_h+0.000_k-4.500_p+0.00000,0.00385179689498,0.00519358473251,P99,SCALE_ONLY,0.005,-0.0140453816275,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,0.973709602551,0.977561399446,0.00385179689498,False,False,False
bundle_auth_06f35b3bf839bdbff4eee739,7,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,POSITIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-4.750_p+0.00000,asym_h+0.000_k-3.750_p+0.00000,0,-5,0,0,-4.75,0,0,-3.75,0,asym_h+0.000_k-4.750_p+0.00000;asym_h+0.000_k-4.500_p+0.00000;asym_h+0.000_k-4.250_p+0.00000;asym_h+0.000_k-4.000_p+0.00000,0.00643757168672,0.00792314538021,P99,SCALE_ONLY,0.005,-0.0193607170669,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,0.973709602551,0.980147174238,0.00643757168672,False,False,False
bundle_auth_4f618de462c6666d448eac5b,7,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,NEGATIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p-0.00250,asym_h+0.000_k-5.000_p-0.00500,0,-5,0,0,-5,-0.0025,0,-5,-0.005,asym_h+0.000_k-5.000_p-0.00250,3.98131575469e-05,0.00338315735589,P99,SCALE_ONLY,0.005,-0.00842297051344,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,0.973709602551,0.973749415709,3.9813157547e-05,False,False,False
bundle_auth_6bc2cb242335660d017c7a1b,7,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,NEGATIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p-0.00250,asym_h+0.000_k-5.000_p-0.00750,0,-5,0,0,-5,-0.0025,0,-5,-0.0075,asym_h+0.000_k-5.000_p-0.00250;asym_h+0.000_k-5.000_p-0.00500,6.03561545004e-05,0.00519358473251,P99,SCALE_ONLY,0.005,-0.010253940887,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,0.973709602551,0.973769958706,6.03561545005e-05,False,False,False
bundle_auth_c6058e414505bc981aaf3cd2,7,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,NEGATIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p-0.00250,asym_h+0.000_k-5.000_p-0.01250,0,-5,0,0,-5,-0.0025,0,-5,-0.0125,asym_h+0.000_k-5.000_p-0.00250;asym_h+0.000_k-5.000_p-0.00500;asym_h+0.000_k-5.000_p-0.00750;asym_h+0.000_k-5.000_p-0.01000,0.000102690667694,0.00792314538021,P99,SCALE_ONLY,0.005,-0.0130258360479,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,0.973709602551,0.973812293219,0.000102690667694,False,False,False
bundle_auth_ec08a4556ed8ba53803f79ef,7,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,POSITIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p+0.00250,asym_h+0.000_k-5.000_p+0.00500,0,-5,0,0,-5,0.0025,0,-5,0.005,asym_h+0.000_k-5.000_p+0.00250,-3.79583978092e-05,0.00338315735589,P99,SCALE_ONLY,0.005,-0.00834519895808,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,0.973709602551,0.973671644153,-3.79583978092e-05,False,False,False
bundle_auth_441d128a421a144541957c63,7,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,POSITIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p+0.00250,asym_h+0.000_k-5.000_p+0.00750,0,-5,0,0,-5,0.0025,0,-5,0.0075,asym_h+0.000_k-5.000_p+0.00250;asym_h+0.000_k-5.000_p+0.00500,-5.62453803509e-05,0.00519358473251,P99,SCALE_ONLY,0.005,-0.0101373393522,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,0.973709602551,0.973653357171,-5.62453803509e-05,False,False,False
bundle_auth_4d7bb62b06df65512e98f545,7,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,POSITIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p+0.00250,asym_h+0.000_k-5.000_p+0.01250,0,-5,0,0,-5,0.0025,0,-5,0.0125,asym_h+0.000_k-5.000_p+0.00250;asym_h+0.000_k-5.000_p+0.00500;asym_h+0.000_k-5.000_p+0.00750;asym_h+0.000_k-5.000_p+0.01000,-9.13574303611e-05,0.00792314538021,P99,SCALE_ONLY,0.005,-0.0128317879498,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,0.973709602551,0.973618245121,-9.1357430361e-05,False,False,False
bundle_auth_57061702cd877ae8a5f658b3,8,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,NEGATIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h-0.250_k-5.000_p+0.00000,asym_h-0.500_k-5.000_p+0.00000,0,-5,0,-0.25,-5,0,-0.5,-5,0,asym_h-0.250_k-5.000_p+0.00000,0.00017829863779,0.00338315735589,P99,SCALE_ONLY,0.005,-0.00856145599368,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,0.973709602551,0.973887901189,0.00017829863779,False,False,False
bundle_auth_2da9aef16ea1f6ee90bfe1ad,8,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,NEGATIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h-0.250_k-5.000_p+0.00000,asym_h-0.750_k-5.000_p+0.00000,0,-5,0,-0.25,-5,0,-0.75,-5,0,asym_h-0.250_k-5.000_p+0.00000;asym_h-0.500_k-5.000_p+0.00000,0.000272137914011,0.00519358473251,P99,SCALE_ONLY,0.005,-0.0104657226465,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,0.973709602551,0.973981740465,0.000272137914011,False,False,False
bundle_auth_3168ac79ea5e1900cf6f9d40,8,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,NEGATIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h-0.250_k-5.000_p+0.00000,asym_h-1.250_k-5.000_p+0.00000,0,-5,0,-0.25,-5,0,-1.25,-5,0,asym_h-0.250_k-5.000_p+0.00000;asym_h-0.500_k-5.000_p+0.00000;asym_h-0.750_k-5.000_p+0.00000;asym_h-1.000_k-5.000_p+0.00000,0.000465848839509,0.00792314538021,P99,SCALE_ONLY,0.005,-0.0133889942197,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,0.973709602551,0.974175451391,0.000465848839509,False,False,False
bundle_auth_90f11ccc0b54f0055c70e09d,8,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,POSITIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.250_k-5.000_p+0.00000,asym_h+0.500_k-5.000_p+0.00000,0,-5,0,0.25,-5,0,0.5,-5,0,asym_h+0.250_k-5.000_p+0.00000,-0.000176676661009,0.00338315735589,P99,SCALE_ONLY,0.005,-0.00820648069488,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,0.973709602551,0.97353292589,-0.000176676661009,False,False,False
bundle_auth_a9504fb2ac31dcd05c78590a,8,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,POSITIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.250_k-5.000_p+0.00000,asym_h+0.750_k-5.000_p+0.00000,0,-5,0,0.25,-5,0,0.75,-5,0,asym_h+0.250_k-5.000_p+0.00000;asym_h+0.500_k-5.000_p+0.00000,-0.000260266519575,0.00519358473251,P99,SCALE_ONLY,0.005,-0.00993331821294,True,True,True,True,False,False,True,True,False,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,0.973709602551,0.973449336032,-0.000260266519575,False,False,False
bundle_auth_5e2e27500f8cd8ee0e4b0f61,8,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,POSITIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.250_k-5.000_p+0.00000,asym_h+1.250_k-5.000_p+0.00000,0,-5,0,0.25,-5,0,1.25,-5,0,asym_h+0.250_k-5.000_p+0.00000;asym_h+0.500_k-5.000_p+0.00000;asym_h+0.750_k-5.000_p+0.00000;asym_h+1.000_k-5.000_p+0.00000,-0.000421179812829,0.00792314538021,P99,SCALE_ONLY,0.005,-0.0125019655674,True,True,True,True,False,False,True,True,False,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,0.973709602551,0.973288422738,-0.000421179812829,False,False,False
bundle_auth_3a54af8086b027e1705dbd4e,8,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,NEGATIVE,2,,,,0,-5,0,0,-5.25,0,0,-5.5,0,,,0.00338315735589,P99,SCALE_ONLY,0.005,,False,False,True,True,False,False,False,False,False,90,False,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,,,,False,False,False
bundle_auth_1f8b7811d6f66ba094fa73da,8,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,NEGATIVE,3,,,,0,-5,0,0,-5.25,0,0,-5.75,0,,,0.00519358473251,P99,SCALE_ONLY,0.005,,False,False,True,True,False,False,False,False,False,90,False,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,,,,False,False,False
bundle_auth_8a27d824aa848fd943744363,8,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,NEGATIVE,5,,,,0,-5,0,0,-5.25,0,0,-6.25,0,,,0.00792314538021,P99,SCALE_ONLY,0.005,,False,False,True,True,False,False,False,False,False,90,False,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,,,,False,False,False
bundle_auth_2d88f6de0d159c5082dfa423,8,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,POSITIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-4.750_p+0.00000,asym_h+0.000_k-4.500_p+0.00000,0,-5,0,0,-4.75,0,0,-4.5,0,asym_h+0.000_k-4.750_p+0.00000,0.0025642856547,0.00338315735589,P99,SCALE_ONLY,0.005,-0.0109474430106,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,0.973709602551,0.976273888206,0.0025642856547,False,False,False
bundle_auth_e0f883c70badf2827eec2679,8,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,POSITIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-4.750_p+0.00000,asym_h+0.000_k-4.250_p+0.00000,0,-5,0,0,-4.75,0,0,-4.25,0,asym_h+0.000_k-4.750_p+0.00000;asym_h+0.000_k-4.500_p+0.00000,0.00385179689498,0.00519358473251,P99,SCALE_ONLY,0.005,-0.0140453816275,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,0.973709602551,0.977561399446,0.00385179689498,False,False,False
bundle_auth_76b2ed0fa58e97157eb517a1,8,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,POSITIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-4.750_p+0.00000,asym_h+0.000_k-3.750_p+0.00000,0,-5,0,0,-4.75,0,0,-3.75,0,asym_h+0.000_k-4.750_p+0.00000;asym_h+0.000_k-4.500_p+0.00000;asym_h+0.000_k-4.250_p+0.00000;asym_h+0.000_k-4.000_p+0.00000,0.00643757168672,0.00792314538021,P99,SCALE_ONLY,0.005,-0.0193607170669,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,0.973709602551,0.980147174238,0.00643757168672,False,False,False
bundle_auth_0245c55b7f7468ba5bd8fc80,8,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,NEGATIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p-0.00250,asym_h+0.000_k-5.000_p-0.00500,0,-5,0,0,-5,-0.0025,0,-5,-0.005,asym_h+0.000_k-5.000_p-0.00250,3.98131575469e-05,0.00338315735589,P99,SCALE_ONLY,0.005,-0.00842297051344,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,0.973709602551,0.973749415709,3.9813157547e-05,False,False,False
bundle_auth_037a11363d5d556d4957be34,8,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,NEGATIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p-0.00250,asym_h+0.000_k-5.000_p-0.00750,0,-5,0,0,-5,-0.0025,0,-5,-0.0075,asym_h+0.000_k-5.000_p-0.00250;asym_h+0.000_k-5.000_p-0.00500,6.03561545004e-05,0.00519358473251,P99,SCALE_ONLY,0.005,-0.010253940887,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,0.973709602551,0.973769958706,6.03561545005e-05,False,False,False
bundle_auth_c1679bcbf27142c63739c576,8,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,NEGATIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p-0.00250,asym_h+0.000_k-5.000_p-0.01250,0,-5,0,0,-5,-0.0025,0,-5,-0.0125,asym_h+0.000_k-5.000_p-0.00250;asym_h+0.000_k-5.000_p-0.00500;asym_h+0.000_k-5.000_p-0.00750;asym_h+0.000_k-5.000_p-0.01000,0.000102690667694,0.00792314538021,P99,SCALE_ONLY,0.005,-0.0130258360479,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,0.973709602551,0.973812293219,0.000102690667694,False,False,False
bundle_auth_95051f11ae910bf701c2e3cf,8,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,POSITIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p+0.00250,asym_h+0.000_k-5.000_p+0.00500,0,-5,0,0,-5,0.0025,0,-5,0.005,asym_h+0.000_k-5.000_p+0.00250,-3.79583978092e-05,0.00338315735589,P99,SCALE_ONLY,0.005,-0.00834519895808,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,0.973709602551,0.973671644153,-3.79583978092e-05,False,False,False
bundle_auth_283ce203fced220fcc765578,8,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,POSITIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p+0.00250,asym_h+0.000_k-5.000_p+0.00750,0,-5,0,0,-5,0.0025,0,-5,0.0075,asym_h+0.000_k-5.000_p+0.00250;asym_h+0.000_k-5.000_p+0.00500,-5.62453803509e-05,0.00519358473251,P99,SCALE_ONLY,0.005,-0.0101373393522,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,0.973709602551,0.973653357171,-5.62453803509e-05,False,False,False
bundle_auth_212e7a09353f6d7c1c03636e,8,R3_G0_BUNDLE_SCALE_P99_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,POSITIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p+0.00250,asym_h+0.000_k-5.000_p+0.01250,0,-5,0,0,-5,0.0025,0,-5,0.0125,asym_h+0.000_k-5.000_p+0.00250;asym_h+0.000_k-5.000_p+0.00500;asym_h+0.000_k-5.000_p+0.00750;asym_h+0.000_k-5.000_p+0.01000,-9.13574303611e-05,0.00792314538021,P99,SCALE_ONLY,0.005,-0.0128317879498,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,0.973709602551,0.973618245121,-9.1357430361e-05,False,False,False
bundle_auth_fb550f4c54ae60b029bc9bd4,1,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,NEGATIVE,2,asym_h+0.000_k+0.000_p+0.00000,asym_h-0.250_k+0.000_p+0.00000,asym_h-0.500_k+0.000_p+0.00000,0,0,0,-0.25,0,0,-0.5,0,0,asym_h-0.250_k+0.000_p+0.00000,0.000239333656152,0.00085683249595,P95,SCALE_AXIS,0.005,-0.0060961661521,True,True,True,True,False,False,True,True,False,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,1,1.00023933366,0.000239333656152,False,False,False
bundle_auth_8d085d5415c84dd2a0e1501c,1,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,NEGATIVE,3,asym_h+0.000_k+0.000_p+0.00000,asym_h-0.250_k+0.000_p+0.00000,asym_h-0.750_k+0.000_p+0.00000,0,0,0,-0.25,0,0,-0.75,0,0,asym_h-0.250_k+0.000_p+0.00000;asym_h-0.500_k+0.000_p+0.00000,0.000363716743135,0.00134716249484,P95,SCALE_AXIS,0.005,-0.00671087923797,True,True,True,True,False,False,True,True,False,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,1,1.00036371674,0.000363716743135,False,False,False
bundle_auth_e0db2df0292823e77e9c681c,1,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,NEGATIVE,5,asym_h+0.000_k+0.000_p+0.00000,asym_h-0.250_k+0.000_p+0.00000,asym_h-1.250_k+0.000_p+0.00000,0,0,0,-0.25,0,0,-1.25,0,0,asym_h-0.250_k+0.000_p+0.00000;asym_h-0.500_k+0.000_p+0.00000;asym_h-0.750_k+0.000_p+0.00000;asym_h-1.000_k+0.000_p+0.00000,0.000618672847115,0.00212597118685,P95,SCALE_AXIS,0.005,-0.00774464403397,True,True,True,True,False,False,True,True,False,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,1,1.00061867285,0.000618672847115,False,False,False
bundle_auth_92170ffe83517e534ddf732a,1,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,POSITIVE,2,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.250_k+0.000_p+0.00000,asym_h+0.500_k+0.000_p+0.00000,0,0,0,0.25,0,0,0.5,0,0,asym_h+0.250_k+0.000_p+0.00000,-0.000237292928845,0.00085683249595,P95,SCALE_AXIS,0.005,-0.0056195395671,True,True,True,True,False,False,True,True,False,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,1,0.999762707071,-0.000237292928845,False,False,False
bundle_auth_4cbd1f7f7e7667d1ff7b3956,1,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,POSITIVE,3,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.250_k+0.000_p+0.00000,asym_h+0.750_k+0.000_p+0.00000,0,0,0,0.25,0,0,0.75,0,0,asym_h+0.250_k+0.000_p+0.00000;asym_h+0.500_k+0.000_p+0.00000,-0.00035116488726,0.00134716249484,P95,SCALE_AXIS,0.005,-0.00599599760758,True,True,True,True,False,False,True,True,False,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,1,0.999648835113,-0.00035116488726,False,False,False
bundle_auth_327a9062da989604261d53d6,1,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,POSITIVE,5,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.250_k+0.000_p+0.00000,asym_h+1.250_k+0.000_p+0.00000,0,0,0,0.25,0,0,1.25,0,0,asym_h+0.250_k+0.000_p+0.00000;asym_h+0.500_k+0.000_p+0.00000;asym_h+0.750_k+0.000_p+0.00000;asym_h+1.000_k+0.000_p+0.00000,-0.000572485892267,0.00212597118685,P95,SCALE_AXIS,0.005,-0.00655348529459,True,True,True,True,False,False,True,True,False,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,1,0.999427514108,-0.000572485892267,False,False,False
