rom_protocol_version,theta_shank_definition,q_hip_rad,q_knee_rad,theta_shank_rad,q_hip_deg,q_knee_deg,x_knee,z_knee,x_pull,z_pull,reachable,near_singular,jacobian_determinant,jacobian_condition_number,jacobian_near_singular,jacobian_mapping_valid
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,1.6755160819145565,-1.2217304763960308,26.0,96.0,0.37749349944565014,0.18411588165141252,0.48009954244335074,-0.09779190458435999,False,False,0.12530975881640244,2.1739516997571986,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,1.6929693744344996,-1.239183768915974,26.0,97.0,0.37749349944565014,0.18411588165141252,0.4751639457827972,-0.0995396910283825,False,False,0.12506081510680656,2.1361019303330178,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,1.710422666954443,-1.2566370614359172,26.0,98.0,0.37749349944565014,0.18411588165141252,0.4701985977581344,-0.10120107323713351,False,False,0.12477377666143784,2.0988323542300473,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,1.7278759594743862,-1.2740903539558606,26.0,99.0,0.37749349944565014,0.18411588165141252,0.4652050108624712,-0.10277554513749809,False,False,0.12444873091498732,2.062124204314007,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,1.7453292519943295,-1.2915436464758039,26.0,100.0,0.37749349944565014,0.18411588165141252,0.4601847061907499,-0.10426262713008316,False,False,0.12408577687953821,2.025959444714412,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,1.7627825445142729,-1.3089969389957472,26.0,101.0,0.37749349944565014,0.18411588165141252,0.45513921297640636,-0.10566186623530799,False,False,0.12368502511440564,1.9903207345446006,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,1.7802358370342162,-1.3264502315156905,26.0,102.0,0.37749349944565014,0.18411588165141252,0.45007006812555045,-0.10697283623138643,False,False,0.12324659769245949,1.9551913937978933,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,1.7976891295541595,-1.3439035240356338,26.0,103.0,0.37749349944565014,0.18411588165141252,0.4449788157488096,-0.10819513778415807,False,False,0.1227706281629396,1.9205553712827423,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,1.8151424220741028,-1.3613568165555772,26.0,104.0,0.37749349944565014,0.18411588165141252,0.4398670066909779,-0.10932839856872917,False,False,0.12225726151077557,1.8863972144731134,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,1.8325957145940461,-1.3788101090755205,26.0,105.0,0.37749349944565014,0.18411588165141252,0.4347361980586135,-0.11037227338288669,False,False,0.12170665411242261,1.852702041163303,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,1.8500490071139892,-1.3962634015954636,26.0,106.0,0.37749349944565014,0.18411588165141252,0.42958795274572925,-0.11132644425224986,False,False,0.12111897368822817,1.8194555128295293,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,1.8675022996339325,-1.413716694115407,26.0,107.0,0.37749349944565014,0.18411588165141252,0.4244238389577194,-0.1121906205271288,False,False,0.12049439925134248,1.7866438096139834,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,1.8849555921538759,-1.4311699866353502,26.0,108.0,0.37749349944565014,0.18411588165141252,0.4192454297336698,-0.11296453897105857,False,False,0.11983312105318931,1.7542536068614092,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,1.9024088846738192,-1.4486232791552935,26.0,109.0,0.37749349944565014,0.18411588165141252,0.4140543024671944,-0.11364796384098408,False,False,0.11913534052551387,1.7222720531542133,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,1.9198621771937625,-1.4660765716752369,26.0,110.0,0.37749349944565014,0.18411588165141252,0.4088520384259462,-0.11424068695906947,False,False,0.11840127021902445,1.6906867498105453,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,1.9373154697137058,-1.4835298641951802,26.0,111.0,0.37749349944565014,0.18411588165141252,0.40364022226994756,-0.11474252777611116,False,False,0.1176311337386474,1.6594857318322183,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,1.9547687622336491,-1.5009831567151235,26.0,112.0,0.37749349944565014,0.18411588165141252,0.39842044156888773,-0.11515333342653472,False,False,0.11682516567541522,1.6286574503175721,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,1.9722220547535925,-1.5184364492350668,26.0,113.0,0.37749349944565014,0.18411588165141252,0.39319428631853326,-0.1154729787749596,False,False,0.11598361153500746,1.5981907563914486,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,1.9896753472735358,-1.5358897417550101,26.0,114.0,0.37749349944565014,0.18411588165141252,0.3879633484564004,-0.11570136645431622,False,False,0.11510672766296767,1.5680748867548207,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.007128639793479,-1.5533430342749532,26.0,115.0,0.37749349944565014,0.18411588165141252,0.38272922137683524,-0.11583842689550483,False,False,0.1141947811666179,1.5382994510270265,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.0245819323134224,-1.5707963267948968,26.0,116.0,0.37749349944565014,0.18411588165141252,0.3774934994456501,-0.11588411834858747,False,False,0.11324804983369499,1.5088544211549229,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.0420352248333655,-1.5882496193148399,26.0,117.0,0.37749349944565014,0.18411588165141252,0.3722577775144651,-0.11583842689550483,False,False,0.11226682204773436,1.4797301233128857,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.059488517353309,-1.6057029118347834,26.0,118.0,0.37749349944565014,0.18411588165141252,0.36702365043489976,-0.11570136645431622,False,False,0.11125139670022476,1.4509172329438913,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.076941809873252,-1.6231562043547265,26.0,119.0,0.37749349944565014,0.18411588165141252,0.36179271257276696,-0.1154729787749596,False,False,0.11020208309956385,1.422406773943196,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.0943951023931953,-1.6406094968746696,26.0,120.0,0.37749349944565014,0.18411588165141252,0.3565665573224126,-0.11515333342653478,False,False,0.1091192008768393,1.394190123545161,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.111848394913139,-1.6580627893946132,26.0,121.0,0.37749349944565014,0.18411588165141252,0.35134677662135266,-0.11474252777611116,False,False,0.10800307988846616,1.3662590253892053,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.129301687433082,-1.6755160819145563,26.0,122.0,0.37749349944565014,0.18411588165141252,0.34613496046535414,-0.11424068695906947,False,False,0.10685406011570964,1.3386056147853818,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.1467549799530254,-1.6929693744344998,26.0,123.0,0.37749349944565014,0.18411588165141252,0.34093269642410584,-0.11364796384098408,False,False,0.10567249156112339,1.31122246289607,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.1642082724729685,-1.710422666954443,26.0,124.0,0.37749349944565014,0.18411588165141252,0.33574156915763054,-0.11296453897105857,False,False,0.10445873414193522,1.284102651438925,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.181661564992912,-1.7278759594743864,26.0,125.0,0.37749349944565014,0.18411588165141252,0.3305631599335808,-0.11219062052712875,False,False,0.10321315758041295,1.2572398987763753,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.199114857512855,-1.7453292519943295,26.0,126.0,0.37749349944565014,0.18411588165141252,0.325399046145571,-0.11132644425224986,False,False,0.10193614129124333,1.2306287767091642,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.2165681500327987,-1.762782544514273,26.0,127.0,0.37749349944565014,0.18411588165141252,0.32025080083268664,-0.11037227338288663,False,False,0.10062807426595885,1.2042650963183774,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.234021442552742,-1.7802358370342162,26.0,128.0,0.37749349944565014,0.18411588165141252,0.31511999220032233,-0.10932839856872917,False,False,0.09928935495444695,1.1781466298512755,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.251474735072685,-1.7976891295541593,26.0,129.0,0.37749349944565014,0.18411588165141252,0.3100081831424907,-0.10819513778415807,False,False,0.09792039114357833,1.1522745553762255,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.2689280275926285,-1.8151424220741028,26.0,130.0,0.37749349944565014,0.18411588165141252,0.30491693076574977,-0.10697283623138643,False,False,0.09652159983299119,1.1266566185538915,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.2863813201125716,-1.832595714594046,26.0,131.0,0.37749349944565014,0.18411588165141252,0.29984778591489397,-0.10566186623530799,False,False,0.09509340710806927,1.101314942842848,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.303834612632515,-1.8500490071139895,26.0,132.0,0.37749349944565014,0.18411588165141252,0.29480229270055036,-0.10426262713008311,False,False,0.09363624801015168,1.076308914910228,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.321287905152458,-1.8675022996339325,26.0,133.0,0.37749349944565014,0.18411588165141252,0.28978198802882915,-0.10277554513749815,False,False,0.0921505664040155,1.051822107352585,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.3387411976724017,-1.884955592153876,26.0,134.0,0.37749349944565014,0.18411588165141252,0.2847884011331659,-0.10120107323713351,False,False,0.09063681484267003,1.0286773696231086,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.356194490192345,-1.9024088846738192,26.0,135.0,0.37749349944565014,0.18411588165141252,0.27982305310850314,-0.0995396910283825,False,False,0.089095454429505,1.0143879347043774,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.3736477827122884,-1.9198621771937627,26.0,136.0,0.37749349944565014,0.18411588165141252,0.27488745644794943,-0.09779190458435999,False,False,0.08752695467783365,1.0291896463877732,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.3911010752322315,-1.9373154697137058,26.0,137.0,0.37749349944565014,0.18411588165141252,0.26998311458206004,-0.09595824629774802,False,False,0.08593179336787482,1.0537127142792397,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.4085543677521746,-1.954768762233649,26.0,138.0,0.37749349944565014,0.18411588165141252,0.2651115214208766,-0.09403927471862372,False,False,0.08431045640121615,1.0805779359656147,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.426007660272118,-1.9722220547535925,26.0,139.0,0.37749349944565014,0.18411588165141252,0.260274160898868,-0.09203557438431953,False,False,0.08266343765280389,1.1090463304200089,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.443460952792061,-1.9896753472735356,26.0,140.0,0.37749349944565014,0.18411588165141252,0.25547250652291015,-0.08994775564136775,False,False,0.08099123882050394,1.139024680326783,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.4609142453120048,-2.007128639793479,26.0,141.0,0.37749349944565014,0.18411588165141252,0.25070802092344036,-0.08777645445958249,False,False,0.07929436927227952,1.1705533929309329,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.478367537831948,-2.024581932313422,26.0,142.0,0.37749349944565014,0.18411588165141252,0.245982155408927,-0.0855223322383376,False,False,0.07757334589103297,1.2037210718676288,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.4958208303518914,-2.0420352248333655,26.0,143.0,0.37749349944565014,0.18411588165141252,0.24129634952378612,-0.08318607560509783,False,False,0.07582869291715806,1.2386431737542818,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.5132741228718345,-2.0594885173533086,26.0,144.0,0.37749349944565014,0.18411588165141252,0.236652030609883,-0.08076839620626558,False,False,0.07406094178885163,1.2754559615078667,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.4537856055185257,2.530727415391778,-2.076941809873252,26.0,145.0,0.37749349944565014,0.18411588165141252,0.23205061337174904,-0.0782700304904062,False,False,0.07227063098023179,1.3143153999198587,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.08726646259971647,0.3839724354387525,27.0,5.0,0.3742227401591145,0.19067600989060965,0.6523778965291507,0.30305798791538324,True,False,0.010981623586204945,55.29623765883077,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.10471975511965978,0.36651914291880916,27.0,6.0,0.3742227401591145,0.19067600989060965,0.654296868108275,0.2981863947541997,True,False,0.013170586371724349,46.06732014967799,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.12217304763960307,0.3490658503988659,27.0,7.0,0.3742227401591145,0.19067600989060965,0.656130526394887,0.2932820528883103,True,False,0.015355537269048576,39.47322768003239,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.13962634015954636,0.33161255787892263,27.0,8.0,0.3742227401591145,0.19067600989060965,0.6578783128389095,0.2883464562277567,True,False,0.017535810720968253,34.525900164283364,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.15707963267948966,0.3141592653589793,27.0,9.0,0.3742227401591145,0.19067600989060965,0.6595396950476605,0.28338110820309387,True,False,0.019710742595069074,30.6764152371355,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.17453292519943295,0.296705972839036,27.0,10.0,0.3742227401591145,0.19067600989060965,0.6611141669480252,0.27838752130743066,True,False,0.021879670386033223,27.595419393311108,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.19198621771937624,0.2792526803190927,27.0,11.0,0.3742227401591145,0.19067600989060965,0.6626012489406101,0.2733672166357094,True,False,0.024041933417444643,25.073323960125162,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.20943951023931956,0.2617993877991494,27.0,12.0,0.3742227401591145,0.19067600989060965,0.664000488045835,0.26832172342136584,True,False,0.026196873043037673,22.97040308375842,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.22689280275926285,0.24434609527920612,27.0,13.0,0.3742227401591145,0.19067600989060965,0.6653114580419135,0.26325257857051,True,False,0.028343832847327,21.18992341415758,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.24434609527920614,0.22689280275926282,27.0,14.0,0.3742227401591145,0.19067600989060965,0.6665337595946851,0.25816132619376914,True,False,0.03048215884555814,19.66278963925171,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.2617993877991494,0.20943951023931956,27.0,15.0,0.3742227401591145,0.19067600989060965,0.6676670203792562,0.25304951713593743,True,False,0.032611199682917626,18.338331805468144,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.2792526803190927,0.19198621771937624,27.0,16.0,0.3742227401591145,0.19067600989060965,0.6687108951934138,0.2479187085035731,True,False,0.03473030683294189,17.178547393044266,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.29670597283903605,0.17453292519943292,27.0,17.0,0.3742227401591145,0.19067600989060965,0.6696650660627769,0.24277046319068873,True,False,0.03683883479506481,16.15437560004031,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.3141592653589793,0.15707963267948966,27.0,18.0,0.3742227401591145,0.19067600989060965,0.6705292423376559,0.2376063494026789,True,False,0.03893614129124336,15.243213531670989,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.33161255787892263,0.13962634015954634,27.0,19.0,0.3742227401591145,0.19067600989060965,0.6713031607815856,0.23242794017862928,True,False,0.04102158746160174,14.42721675089066,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.3490658503988659,0.12217304763960307,27.0,20.0,0.3742227401591145,0.19067600989060965,0.671986585651511,0.2272368129121539,True,False,0.04309453805903425,13.692109663792774,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.3665191429188092,0.10471975511965975,27.0,21.0,0.3742227401591145,0.19067600989060965,0.6725793087695965,0.22203454887090568,True,False,0.045154361642707835,13.026335794885984,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.3839724354387525,0.08726646259971649,27.0,22.0,0.3742227401591145,0.19067600989060965,0.6730811495866382,0.2168227327149071,True,False,0.047200430770404915,12.420439805467671,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.4014257279586958,0.06981317007977317,27.0,23.0,0.3742227401591145,0.19067600989060965,0.6734919552370617,0.21160295201384724,True,False,0.049232122189648474,11.86661072458704,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.4188790204786391,0.05235987755982985,27.0,24.0,0.3742227401591145,0.19067600989060965,0.6738116005854866,0.2063767967634928,True,False,0.05124881702755081,11.358339372258904,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.4363323129985824,0.034906585039886584,27.0,25.0,0.3742227401591145,0.19067600989060965,0.6740399882648432,0.20114585890135994,True,False,0.053249900979328135,10.890158001097902,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.4537856055185257,0.017453292519943264,27.0,26.0,0.3742227401591145,0.19067600989060965,0.6741770487060319,0.1959117318217947,True,False,0.05523476449542375,10.457440020644956,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.47123889803846897,0.0,27.0,27.0,0.3742227401591145,0.19067600989060965,0.6742227401591145,0.19067600989060965,True,False,0.05720280296718288,10.056244227390838,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.4886921905584123,-0.01745329251994332,27.0,28.0,0.3742227401591145,0.19067600989060965,0.6741770487060319,0.18544028795942458,True,False,0.05915341691102222,9.683192414073254,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.5061454830783556,-0.03490658503988664,27.0,29.0,0.3742227401591145,0.19067600989060965,0.6740399882648432,0.18020616087985936,True,False,0.06108601215103846,9.335372301180765,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.5235987755982988,-0.05235987755982985,27.0,30.0,0.3742227401591145,0.19067600989060965,0.6738116005854866,0.1749752230177265,True,False,0.06300000000000001,9.01025988214896,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.5410520681182421,-0.06981317007977317,27.0,31.0,0.3742227401591145,0.19067600989060965,0.6734919552370617,0.16974906776737206,True,False,0.0648947974386668,8.705656798511672,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.5585053606381855,-0.08726646259971649,27.0,32.0,0.3742227401591145,0.19067600989060965,0.6730811495866382,0.1645292870663122,True,False,0.06676982729338383,8.419639457204461,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.5759586531581288,-0.10471975511965981,27.0,33.0,0.3742227401591145,0.19067600989060965,0.6725793087695965,0.1593174709103136,True,False,0.06862451841189342,8.150517399260767,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.5934119456780721,-0.12217304763960313,27.0,34.0,0.3742227401591145,0.19067600989060965,0.671986585651511,0.15411520686906538,True,False,0.07045830583731409,7.896799015202257,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.6108652381980153,-0.13962634015954634,27.0,35.0,0.3742227401591145,0.19067600989060965,0.6713031607815856,0.14892407960259002,True,False,0.07227063098023179,7.6571631377842975,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.6283185307179586,-0.15707963267948966,27.0,36.0,0.3742227401591145,0.19067600989060965,0.6705292423376559,0.14374567037854039,True,False,0.07406094178885163,7.4304353692774905,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.6457718232379019,-0.17453292519943298,27.0,37.0,0.3742227401591145,0.19067600989060965,0.6696650660627769,0.13858155659053054,True,False,0.07582869291715806,7.215568247562242,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.6632251157578453,-0.1919862177193763,27.0,38.0,0.3742227401591145,0.19067600989060965,0.6687108951934138,0.13343331127764618,True,False,0.07757334589103294,7.011624543886376,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.6806784082777885,-0.2094395102393195,27.0,39.0,0.3742227401591145,0.19067600989060965,0.6676670203792562,0.12830250264528187,True,False,0.07929436927227952,6.817763130192453,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.6981317007977318,-0.22689280275926282,27.0,40.0,0.3742227401591145,0.19067600989060965,0.6665337595946851,0.12319069358745016,True,False,0.08099123882050396,6.633226966339977,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.7155849933176751,-0.24434609527920614,27.0,41.0,0.3742227401591145,0.19067600989060965,0.6653114580419135,0.11809944121070934,True,False,0.08266343765280393,6.457332845289123,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.7330382858376184,-0.26179938779914946,27.0,42.0,0.3742227401591145,0.19067600989060965,0.664000488045835,0.11303029635985341,True,False,0.08431045640121611,6.2894626032523835,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.7504915783575618,-0.2792526803190928,27.0,43.0,0.3742227401591145,0.19067600989060965,0.6626012489406101,0.10798480314550989,True,False,0.08593179336787478,6.129055556330855,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.767944870877505,-0.296705972839036,27.0,44.0,0.3742227401591145,0.19067600989060965,0.6611141669480252,0.10296449847378863,True,False,0.08752695467783365,5.975601968512524,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.7853981633974483,-0.3141592653589793,27.0,45.0,0.3742227401591145,0.19067600989060965,0.6595396950476605,0.09797091157812543,True,False,0.08909545442950496,5.828637390598435,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.8028514559173916,-0.33161255787892263,27.0,46.0,0.3742227401591145,0.19067600989060965,0.6578783128389095,0.09300556355346264,True,False,0.09063681484267005,5.687737737524106,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.8203047484373349,-0.34906585039886595,27.0,47.0,0.3742227401591145,0.19067600989060965,0.656130526394887,0.08806996689290902,True,False,0.09215056640401546,5.552514994102395,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.8377580409572782,-0.36651914291880927,27.0,48.0,0.3742227401591145,0.19067600989060965,0.654296868108275,0.08316562502701956,True,False,0.09363624801015168,5.42261345754289,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.8552113334772214,-0.3839724354387525,27.0,49.0,0.3742227401591145,0.19067600989060965,0.6523778965291507,0.07829403186583604,True,False,0.09509340710806927,5.2977064400654355,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.8726646259971648,-0.4014257279586958,27.0,50.0,0.3742227401591145,0.19067600989060965,0.6503741961948466,0.07345667134382752,True,False,0.09652159983299123,5.1774933671945655,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.8901179185171081,-0.4188790204786391,27.0,51.0,0.3742227401591145,0.19067600989060965,0.6482863774518948,0.06865501696786959,True,False,0.09792039114357833,5.061697217425433,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.9075712110370514,-0.43633231299858244,27.0,52.0,0.3742227401591145,0.19067600989060965,0.6461150762701094,0.06389053136839981,True,False,0.09928935495444695,4.95006225730761,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.9250245035569946,-0.45378560551852565,27.0,53.0,0.3742227401591145,0.19067600989060965,0.6438609540488647,0.05916466585388644,True,False,0.1006280742659589,4.842352032928921,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.9424777960769379,-0.47123889803846897,27.0,54.0,0.3742227401591145,0.19067600989060965,0.6415246974156248,0.0544788599687456,True,False,0.10193614129124338,4.738347584562385,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.9599310885968813,-0.4886921905584123,27.0,55.0,0.3742227401591145,0.19067600989060965,0.6391070180167926,0.04983454105484242,True,False,0.10321315758041295,4.63784585607354,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.9773843811168246,-0.5061454830783556,27.0,56.0,0.3742227401591145,0.19067600989060965,0.6366086523009332,0.04523312381670855,True,False,0.10445873414193522,4.54065827474301,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,0.9948376736367679,-0.5235987755982989,27.0,57.0,0.3742227401591145,0.19067600989060965,0.634030361294446,0.040676009890609655,True,False,0.10567249156112339,4.446609480576089,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,1.0122909661567112,-0.5410520681182422,27.0,58.0,0.3742227401591145,0.19067600989060965,0.6313729303697482,0.036164587417593375,True,False,0.10685406011570968,4.355536187057694,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,1.0297442586766545,-0.5585053606381856,27.0,59.0,0.3742227401591145,0.19067600989060965,0.6286371690060422,0.03170023062064814,True,False,0.10800307988846612,4.267286157757437,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,1.0471975511965976,-0.5759586531581287,27.0,60.0,0.3742227401591145,0.19067600989060965,0.6258239105427417,0.02728429938610155,True,False,0.10911920087683925,4.181717285268839,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,1.064650843716541,-0.593411945678072,27.0,61.0,0.3742227401591145,0.19067600989060965,0.622934011925627,0.022918138849385622,True,False,0.11020208309956385,4.098696760739405,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,1.0821041362364843,-0.6108652381980153,27.0,62.0,0.3742227401591145,0.19067600989060965,0.619968353445812,0.01860307898529584,True,False,0.11125139670022476,4.018100323763449,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,1.0995574287564276,-0.6283185307179586,27.0,63.0,0.3742227401591145,0.19067600989060965,0.6169278384715987,0.014340434202867708,True,False,0.11226682204773436,3.9398115837084444,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,1.117010721276371,-0.6457718232379019,27.0,64.0,0.3742227401591145,0.19067600989060965,0.6138133931733023,0.01013150294499518,True,False,0.11324804983369505,3.8637214046617383,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,1.1344640137963142,-0.6632251157578453,27.0,65.0,0.3742227401591145,0.19067600989060965,0.6106259662411311,0.005977567292912156,True,False,0.1141947811666179,3.789727347146196,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,1.1519173063162575,-0.6806784082777886,27.0,66.0,0.3742227401591145,0.19067600989060965,0.6073665285962058,0.001879892575658404,True,False,0.11510672766296771,3.7177331605837183,False,True
ROM_PROTOCOL_V2,q_hip - q_knee,0.47123889803846897,1.1693705988362009,-0.6981317007977319,27.0,67.0,0.3742227401591145,0.19067600989060965,0.6040360730948079,-0.0021602730153521543,False,False,0.11598361153500746,3.647648321204625,False,True
